plotnum,plot,Side,Time_Stamp,SoilMoisture
2,2,2,6/3/16 14:18,0.282
3,3,1,6/3/16 14:16,0.2518
3,3,2,6/3/16 14:16,0.3182
4,4,1,6/3/16 14:19,0.3217
4,4,2,6/3/16 14:19,0.2731
5,5,1,6/3/16 14:20,0.1428
5,5,2,6/3/16 14:20,0.2616
6,6,1,6/3/16 14:21,0.229
6,6,2,6/3/16 14:21,0.1312
7,7,1,6/3/16 14:23,0.1188
7,7,2,6/3/16 14:24,0.161
8,8,1,6/3/16 14:22,0.129
8,8,2,6/3/16 14:22,0.1255
9,9,1,6/3/16 14:25,0.1062
9,9,2,6/3/16 14:25,0.1155
10,10,1,6/3/16 14:27,0.1343
10,10,2,6/3/16 14:27,0.1378
11,11,1,6/3/16 14:28,0.1262
11,11,2,6/3/16 14:28,0.1483
12,12,1,6/3/16 14:26,0.0559
12,12,2,6/3/16 14:27,0.0875
1,1,1,6/17/16 16:49,0.1807
1,1,2,6/17/16 16:49,0.2081
2,2,1,6/17/16 16:50,0.2652
2,2,2,6/17/16 16:50,0.2771
3,3,1,6/17/16 16:48,0.315
3,3,2,6/17/16 16:48,0.2862
4,4,1,6/17/16 16:51,0.2877
4,4,2,6/17/16 16:51,0.2794
5,5,1,6/17/16 16:52,0.1457
5,5,2,6/17/16 16:52,0.1881
6,6,1,6/17/16 16:53,0.1659
6,6,2,6/17/16 16:53,0.1315
7,7,1,6/17/16 16:55,0.09530001
7,7,2,6/17/16 16:56,0.09920001
8,8,1,6/17/16 16:54,0.0429
8,8,2,6/17/16 16:54,0.0619
9,9,1,6/17/16 16:57,0.0833
9,9,2,6/17/16 16:57,0.08820001
10,10,1,6/17/16 16:59,0.1011
10,10,2,6/17/16 16:59,0.1322
11,11,1,6/17/16 17:00,0.0553
11,11,2,6/17/16 17:00,0.0667
12,12,1,6/17/16 16:58,0.08369999
12,12,2,6/17/16 16:58,0.0448
1,1,1,7/1/16 16:20,0.202
1,1,2,7/1/16 16:20,0.239
2,2,1,7/1/16 16:21,0.27
2,2,2,7/1/16 16:21,0.273
3,3,1,7/1/16 16:19,0.259
3,3,2,7/1/16 16:19,0.289
4,4,1,7/1/16 16:22,0.279
4,4,2,7/1/16 16:22,0.267
5,5,1,7/1/16 16:23,0.14
5,5,2,7/1/16 16:23,0.121
6,6,1,7/1/16 16:24,0.216
6,6,2,7/1/16 16:24,0.103
7,7,1,7/1/16 16:27,0.103
7,7,2,7/1/16 16:27,0.124
8,8,1,7/1/16 16:25,0.081
8,8,2,7/1/16 16:25,0.103
9,9,1,7/1/16 16:28,0.053
9,9,2,7/1/16 16:28,0.117
10,10,1,7/1/16 16:30,0.111
10,10,2,7/1/16 16:30,0.133
11,11,1,7/1/16 16:31,0.05
11,11,2,7/1/16 16:31,0.158
12,12,1,7/1/16 16:29,0.047
12,12,2,7/1/16 16:29,0.113
1,1,1,7/15/16 16:33,0.145
1,1,2,7/15/16 16:33,0.192
2,2,1,7/15/16 16:34,0.156
2,2,2,7/15/16 16:34,0.193
3,3,1,7/15/16 16:31,0.214
3,3,2,7/15/16 16:31,0.273
4,4,1,7/15/16 16:35,0.238
4,4,2,7/15/16 16:35,0.21
5,5,1,7/15/16 16:36,0.078
5,5,2,7/15/16 16:36,0.053
6,6,1,7/15/16 16:37,0.093
6,6,2,7/15/16 16:37,1.06
7,7,1,7/15/16 16:40,0.007
7,7,2,7/15/16 16:40,0.06
8,8,1,7/15/16 16:38,0.027
8,8,2,7/15/16 16:38,0.059
9,9,1,7/15/16 16:41,0.032
9,9,2,7/15/16 16:41,0.063
10,10,1,7/15/16 16:43,0.058
10,10,2,7/15/16 16:43,0.049
11,11,1,7/15/16 16:44,0.023
11,11,2,7/15/16 16:44,0.076
12,12,1,7/15/16 16:42,0.041
12,12,2,7/15/16 16:42,0.044
1,1,1,7/29/16 16:47,0.104
1,1,2,7/29/16 16:47,0.149
2,2,1,7/29/16 16:48,0.161
2,2,2,7/29/16 16:48,0.105
3,3,1,7/29/16 16:46,0.149
3,3,2,7/29/16 16:46,0.236
4,4,1,7/29/16 16:49,0.184
4,4,2,7/29/16 16:49,0.15
5,5,1,7/29/16 16:50,0.053
5,5,2,7/29/16 16:50,0.119
6,6,1,7/29/16 16:51,0.058
6,6,2,7/29/16 16:51,0.024
7,7,1,7/29/16 16:53,0.023
7,7,2,7/29/16 16:53,0.052
8,8,1,7/29/16 16:52,0.038
8,8,2,7/29/16 16:52,0.041
9,9,1,7/29/16 16:54,0.063
9,9,2,7/29/16 16:54,0.024
10,10,1,7/29/16 16:57,0.041
10,10,2,7/29/16 16:57,0.025
11,11,1,7/29/16 16:58,0.033
11,11,2,7/29/16 16:58,0.024
12,12,1,7/29/16 16:56,0.018
12,12,2,7/29/16 16:56,0.025
1,1,1,8/11/16 11:44,0.212
1,1,2,8/11/16 11:44,0.255
2,2,1,8/11/16 11:41,0.213
2,2,2,8/11/16 11:41,0.25
3,3,1,8/11/16 11:39,0.262
3,3,2,8/11/16 11:39,0.338
4,4,1,8/11/16 11:46,0.275
4,4,2,8/11/16 11:46,0.267
5,5,1,8/11/16 11:49,0.157
5,5,2,8/11/16 11:49,0.202
6,6,1,8/11/16 11:51,0.146
6,6,2,8/11/16 11:51,0.073
7,7,1,8/11/16 11:53,0.159
7,7,2,8/11/16 11:53,0.053
8,8,1,8/11/16 11:52,0.073
8,8,2,8/11/16 11:52,0.127
9,9,1,8/11/16 11:56,0.081
9,9,2,8/11/16 11:56,0.134
10,10,1,8/11/16 11:59,0.077
10,10,2,8/11/16 11:59,0.133
11,11,1,8/11/16 12:00,0.078
11,11,2,8/11/16 12:00,0.108
12,12,1,8/11/16 11:57,0.096
12,12,2,8/11/16 11:57,0.083
1,1,1,8/30/16 10:50,0.052
1,1,2,8/30/16 10:50,0.085
2,2,1,8/30/16 10:49,0.063
2,2,2,8/30/16 10:49,0.076
3,3,1,8/30/16 10:48,0.059
3,3,2,8/30/16 10:48,0.091
4,4,1,8/30/16 10:52,0.108
4,4,2,8/30/16 10:52,0.092
5,5,1,8/30/16 10:53,0.019
5,5,2,8/30/16 10:53,0.042
6,6,1,8/30/16 10:55,0.031
6,6,2,8/30/16 10:55,0.029
7,7,1,8/30/16 10:57,0
7,7,2,8/30/16 10:57,0.008
8,8,1,8/30/16 10:56,0.004
8,8,2,8/30/16 10:56,0.011
9,9,1,8/30/16 10:59,0.023
9,9,2,8/30/16 10:59,0.015
10,10,1,8/30/16 11:00,0.013
10,10,2,8/30/16 11:00,0.004
11,11,1,8/30/16 11:01,0.021
11,11,2,8/30/16 11:01,0.018
12,12,1,8/30/16 11:03,0.012
12,12,2,8/30/16 11:03,0
1,1,1,9/9/16 12:53,0.042
1,1,2,9/9/16 12:53,0.047
2,2,1,9/9/16 12:54,0.063
2,2,2,9/9/16 12:54,0.056
3,3,1,9/9/16 12:52,0.058
3,3,2,9/9/16 12:52,0.131
4,4,1,9/9/16 12:55,0.081
4,4,2,9/9/16 12:55,0.052
5,5,1,9/9/16 12:57,0.005
5,5,2,9/9/16 12:57,0.011
6,6,1,9/9/16 12:58,0.039
6,6,2,9/9/16 12:58,0.034
7,7,1,9/9/16 13:00,0.015
7,7,2,9/9/16 13:00,0.019
8,8,1,9/9/16 12:59,0.034
8,8,2,9/9/16 12:59,0.019
9,9,1,9/9/16 13:03,0.009
9,9,2,9/9/16 13:03,0.011
10,10,1,9/9/16 13:06,0.018
10,10,2,9/9/16 13:06,0.015
11,11,1,9/9/16 13:07,0.024
11,11,2,9/9/16 13:07,0.008
12,12,1,9/9/16 13:04,0.01
12,12,2,9/9/16 13:04,0.007
1,1,1,9/23/16 10:49,0.276
1,1,2,9/23/16 10:49,0.295
2,2,1,9/23/16 10:48,0.237
2,2,2,9/23/16 10:48,0.218
3,3,1,9/23/16 10:47,0.205
3,3,2,9/23/16 10:47,0.248
4,4,1,9/23/16 10:50,0.215
4,4,2,9/23/16 10:50,0.209
5,5,1,9/23/16 10:51,0.215
5,5,2,9/23/16 10:51,0.174
6,6,1,9/23/16 10:52,0.153
6,6,2,9/23/16 10:52,0.141
7,7,1,9/23/16 10:53,0.098
7,7,2,9/23/16 10:53,0.113
8,8,1,9/23/16 10:55,0.183
8,8,2,9/23/16 10:55,0.186
9,9,1,9/23/16 10:56,0.161
9,9,2,9/23/16 10:56,0.18
10,10,1,9/23/16 10:58,0.167
10,10,2,9/23/16 10:58,0.147
11,11,1,9/23/16 10:59,0.143
11,11,2,9/23/16 10:59,0.082
12,12,1,9/23/16 10:57,0.133
12,12,2,9/23/16 10:57,0.109
1,1,1,10/4/16 12:56,0.217
1,1,2,10/4/16 12:56,0.222
2,2,1,10/4/16 12:57,0.214
2,2,2,10/4/16 12:57,0.226
3,3,1,10/4/16 12:55,0.169
3,3,2,10/4/16 12:55,0.279
4,4,1,10/4/16 12:58,0.207
4,4,2,10/4/16 12:58,0.245
5,5,1,10/4/16 12:59,0.206
5,5,2,10/4/16 12:59,0.164
6,6,1,10/4/16 13:00,0.203
6,6,2,10/4/16 13:00,0.146
7,7,1,10/4/16 13:03,0.083
7,7,2,10/4/16 13:03,0.131
8,8,1,10/4/16 13:01,0.127
8,8,2,10/4/16 13:01,0.106
9,9,1,10/4/16 13:05,0.129
9,9,2,10/4/16 13:05,0.151
10,10,1,10/4/16 13:07,0.101
10,10,2,10/4/16 13:07,0.131
11,11,1,10/4/16 13:08,0.11
11,11,2,10/4/16 13:08,0.168
12,12,1,10/4/16 13:06,0.044
12,12,2,10/4/16 13:06,0.123
1,1,1,10/17/16 13:24,0.2821
1,1,2,10/17/16 13:25,0.2547
2,2,1,10/17/16 13:25,0.2869
2,2,2,10/17/16 13:26,0.2496
3,3,1,10/17/16 13:23,0.3686
3,3,2,10/17/16 13:23,0.2959
4,4,1,10/17/16 13:26,0.2709
4,4,2,10/17/16 13:26,0.3014
5,5,1,10/17/16 13:27,0.1809
5,5,2,10/17/16 13:28,0.1271
6,6,1,10/17/16 13:28,0.1696
6,6,2,10/17/16 13:28,0.1284
7,7,1,10/17/16 13:30,0.1283
7,7,2,10/17/16 13:31,0.0857
8,8,1,10/17/16 13:29,0.1174
8,8,2,10/17/16 13:30,0.1038
9,9,1,10/17/16 13:32,0.099
9,9,2,10/17/16 13:32,0.0873
10,10,1,10/17/16 13:34,0.0785
10,10,2,10/17/16 13:34,0.1126
11,11,1,10/17/16 13:35,0.1088
11,11,2,10/17/16 13:35,0.106
12,12,1,10/17/16 13:33,0.0947
12,12,2,10/17/16 13:33,0.0792
1,1,1,11/2/16 15:28,0.2232
1,1,2,11/2/16 15:28,0.2653
2,2,1,11/2/16 15:29,0.1973
2,2,2,11/2/16 15:29,0.1852
3,3,1,11/2/16 15:26,0.2368
3,3,2,11/2/16 15:27,0.2447
4,4,1,11/2/16 15:30,0.2153
4,4,2,11/2/16 15:30,0.2261
5,5,1,11/2/16 15:31,0.1048
5,5,2,11/2/16 15:31,0.1471
6,6,1,11/2/16 15:32,0.116
6,6,2,11/2/16 15:32,0.0471
7,7,1,11/2/16 15:34,0.025
7,7,2,11/2/16 15:35,0.0354
8,8,1,11/2/16 15:33,0.0409
8,8,2,11/2/16 15:33,0.0664
9,9,1,11/2/16 15:35,0.0514
9,9,2,11/2/16 15:36,0.0163
10,10,1,11/2/16 15:38,0.0289
10,10,2,11/2/16 15:38,0.0565
11,11,1,11/2/16 15:39,0.0512
11,11,2,11/2/16 15:39,0.0191
12,12,1,11/2/16 15:37,0.0408
12,12,2,11/2/16 15:37,0.0686
1,1,1,11/2/16 15:28,0.2232
1,1,2,11/2/16 15:28,0.2653
2,2,1,11/2/16 15:29,0.1973
2,2,2,11/2/16 15:29,0.1852
3,3,1,11/2/16 15:26,0.2368
3,3,2,11/2/16 15:27,0.2447
4,4,1,11/2/16 15:30,0.2153
4,4,2,11/2/16 15:30,0.2261
5,5,1,11/2/16 15:31,0.1048
5,5,2,11/2/16 15:31,0.1471
6,6,1,11/2/16 15:32,0.116
6,6,2,11/2/16 15:32,0.0471
7,7,1,11/2/16 15:34,0.025
7,7,2,11/2/16 15:35,0.0354
8,8,1,11/2/16 15:33,0.0409
8,8,2,11/2/16 15:33,0.0664
9,9,1,11/2/16 15:35,0.0514
9,9,2,11/2/16 15:36,0.0163
10,10,1,11/2/16 15:38,0.0289
10,10,2,11/2/16 15:38,0.0565
11,11,1,11/2/16 15:39,0.0512
11,11,2,11/2/16 15:39,0.0191
12,12,1,11/2/16 15:37,0.0408
12,12,2,11/2/16 15:37,0.0686
1,1,1,11/17/16 16:49,0.2433
1,1,2,11/17/16 16:49,0.2695
2,2,1,11/17/16 16:49,0.1873
2,2,2,11/17/16 16:50,0.1831
3,3,1,11/17/16 16:48,0.2674
3,3,2,11/17/16 16:48,0.2765
4,4,1,11/17/16 16:50,0.2311
4,4,2,11/17/16 16:50,0.2081
5,5,1,11/17/16 16:51,0.1632
5,5,2,11/17/16 16:52,0.1045
6,6,1,11/17/16 16:52,0.1034
6,6,2,11/17/16 16:52,0.1066
7,7,1,11/17/16 16:54,0.052
7,7,2,11/17/16 16:55,0.0871
8,8,1,11/17/16 16:53,0.0532
8,8,2,11/17/16 16:53,0.0465
9,9,1,11/17/16 16:56,0.0848
9,9,2,11/17/16 16:56,0.0628
10,10,1,11/17/16 16:57,0.0564
10,10,2,11/17/16 16:58,0.0483
11,11,1,11/17/16 16:58,0.0603
11,11,2,11/17/16 16:58,0.0799
12,12,1,11/17/16 16:57,0.1106
12,12,2,11/17/16 16:57,0.0663
1,1,1,12/1/16 13:04,0.2835
1,1,2,12/1/16 13:05,0.2731
2,2,1,12/1/16 13:05,0.1652
2,2,2,12/1/16 13:05,0.1789
3,3,1,12/1/16 13:03,0.2132
3,3,2,12/1/16 13:04,0.2368
4,4,1,12/1/16 13:06,0.239
4,4,2,12/1/16 13:06,0.2211
5,5,1,12/1/16 13:08,0.1402
5,5,2,12/1/16 13:08,0.127
6,6,1,12/1/16 13:09,0.1214
6,6,2,12/1/16 13:09,0.1033
7,7,1,12/1/16 13:11,0.0993
7,7,2,12/1/16 13:11,0.0814
8,8,1,12/1/16 13:10,0.0589
8,8,2,12/1/16 13:10,0.0941
9,9,1,12/1/16 13:12,0.0557
9,9,2,12/1/16 13:12,0.1075
10,10,1,12/1/16 13:14,0.0435
10,10,2,12/1/16 13:14,0.0297
11,11,1,12/1/16 13:15,0.0455
11,11,2,12/1/16 13:15,0.0418
12,12,1,12/1/16 13:13,0.0818
12,12,2,12/1/16 13:13,0.131
1,1,1,12/15/16 13:34,0.2841
1,1,2,12/15/16 13:34,0.3135
2,2,1,12/15/16 13:35,0.2553
2,2,2,12/15/16 13:35,0.2623
3,3,1,12/15/16 13:33,0.2847
3,3,2,12/15/16 13:33,0.2819
4,4,1,12/15/16 13:36,0.2673
4,4,2,12/15/16 13:36,0.2813
5,5,1,12/15/16 13:37,0.164
5,5,2,12/15/16 13:37,0.2204
6,6,1,12/15/16 13:38,0.1597
6,6,2,12/15/16 13:38,0.0975
7,7,1,12/15/16 13:40,0.0854
7,7,2,12/15/16 13:40,0.1203
8,8,1,12/15/16 13:39,0.1162
8,8,2,12/15/16 13:39,0.1441
9,9,1,12/15/16 13:41,0.1177
9,9,2,12/15/16 13:41,0.0996
10,10,1,12/15/16 13:43,0.1014
10,10,2,12/15/16 13:43,0.062
11,11,1,12/15/16 13:44,0.0455
11,11,2,12/15/16 13:44,0.0865
12,12,1,12/15/16 13:42,0.1028
12,12,2,12/15/16 13:42,0.1394
1,1,1,12/29/16 14:12,0.309
1,1,2,12/28/16 14:12,0.326
2,2,1,12/29/16 14:13,0.268
2,2,2,12/28/16 14:13,0.255
3,3,1,12/29/16 14:11,0.449
3,3,2,12/28/16 14:11,0.359
4,4,1,12/29/16 14:14,0.289
4,4,2,12/28/16 14:14,0.288
5,5,1,12/29/16 14:15,0.201
5,5,2,12/28/16 14:15,0.207
6,6,1,12/29/16 14:16,0.19
6,6,2,12/28/16 14:16,0.122
7,7,1,12/29/16 14:19,0.17
7,7,2,12/28/16 14:19,0.164
8,8,1,12/29/16 14:17,0.089
8,8,2,12/28/16 14:17,0.131
9,9,1,12/29/16 14:20,0.083
9,9,2,12/28/16 14:20,0.141
10,10,1,12/29/16 14:22,0.107
10,10,2,12/28/16 14:22,0.136
11,11,1,12/29/16 14:22,0.077
11,11,2,12/28/16 14:22,0.054
12,12,1,12/29/16 14:21,0.111
12,12,2,12/28/16 14:21,0.151
1,1,1,1/13/17 14:28,0.335
1,1,2,1/13/17 14:28,0.369
2,2,1,1/13/17 14:29,0.435
2,2,2,1/13/17 14:29,0.457
3,3,1,1/13/17 14:26,0.501
3,3,2,1/13/17 14:26,0.441
4,4,1,1/13/17 14:30,0.365
4,4,2,1/13/17 14:30,0.375
5,5,1,1/13/17 14:31,0.268
5,5,2,1/13/17 14:31,0.244
6,6,1,1/13/17 14:32,0.211
6,6,2,1/13/17 14:32,0.178
7,7,1,1/13/17 14:36,0.154
7,7,2,1/13/17 14:36,0.203
8,8,1,1/13/17 14:34,0.182
8,8,2,1/13/17 14:34,0.126
9,9,1,1/13/17 14:37,0.097
9,9,2,1/13/17 14:37,0.174
10,10,1,1/13/17 14:39,0.133
10,10,2,1/13/17 14:39,0.081
11,11,1,1/13/17 14:40,0.16
11,11,2,1/13/17 14:40,0.188
12,12,1,1/13/17 14:38,0.196
12,12,2,1/13/17 14:38,0.159
1,1,1,1/25/17 17:26,0.373
1,1,2,1/25/17 17:26,0.354
2,2,1,1/25/17 17:27,0.474
2,2,2,1/25/17 17:27,0.461
3,3,1,1/25/17 17:25,0.488
3,3,2,1/25/17 17:25,0.457
4,4,1,1/25/17 17:28,0.401
4,4,2,1/25/17 17:28,0.396
5,5,1,1/25/17 17:29,0.209
5,5,2,1/25/17 17:29,0.258
6,6,1,1/25/17 17:30,0.198
6,6,2,1/25/17 17:30,0.201
7,7,1,1/25/17 17:32,0.195
7,7,2,1/25/17 17:32,0.243
8,8,1,1/25/17 17:31,0.166
8,8,2,1/25/17 17:31,0.215
9,9,1,1/25/17 17:33,0.099
9,9,2,1/25/17 17:33,0.184
10,10,1,1/25/17 17:36,0.124
10,10,2,1/25/17 17:36,0.132
11,11,1,1/25/17 17:37,0.137
11,11,2,1/25/17 17:37,0.174
12,12,1,1/25/17 17:35,0.122
12,12,2,1/25/17 17:35,0.174
1,1,1,2/10/17 15:28,0.383
1,1,2,2/10/17 15:28,0.366
2,2,1,2/10/17 15:29,0.404
2,2,2,2/10/17 15:29,0.419
3,3,1,2/10/17 15:27,0.501
3,3,2,2/10/17 15:27,0.481
4,4,1,2/10/17 15:30,0.397
4,4,2,2/10/17 15:30,0.385
5,5,1,2/10/17 15:31,0.185
5,5,2,2/10/17 15:31,0.252
6,6,1,2/10/17 15:32,0.219
6,6,2,2/10/17 15:32,0.203
7,7,1,2/10/17 15:34,0.208
7,7,2,2/10/17 15:34,0.205
8,8,1,2/10/17 15:33,0.199
8,8,2,2/10/17 15:33,0.163
9,9,1,2/10/17 15:35,0.076
9,9,2,2/10/17 15:35,0.177
10,10,1,2/10/17 15:37,0.211
10,10,2,2/10/17 15:37,0.156
11,11,1,2/10/17 15:38,0.169
11,11,2,2/10/17 15:38,0.138
12,12,1,2/10/17 15:36,0.219
12,12,2,2/10/17 15:36,0.156
1,1,1,2/23/17 15:34,0.3129
1,1,2,2/23/17 15:34,0.3878
2,2,1,2/23/17 15:35,0.3299
2,2,2,2/23/17 15:35,0.3608
3,3,1,2/23/17 15:33,0.464
3,3,2,2/23/17 15:33,0.4827
4,4,1,2/23/17 15:36,0.363
4,4,2,2/23/17 15:36,0.3511
5,5,1,2/23/17 15:37,0.2503
5,5,2,2/23/17 15:37,0.1982
6,6,1,2/23/17 15:38,0.1981
6,6,2,2/23/17 15:38,0.1169
7,7,1,2/23/17 15:41,0.1304
7,7,2,2/23/17 15:41,0.1782
8,8,1,2/23/17 15:39,0.1619
8,8,2,2/23/17 15:40,0.1711
9,9,1,2/23/17 15:42,0.0764
9,9,2,2/23/17 15:43,0.1122
10,10,1,2/23/17 15:44,0.1371
10,10,2,2/23/17 15:45,0.1315
11,11,1,2/23/17 15:45,0.0899
11,11,2,2/23/17 15:46,0.0954
12,12,1,2/23/17 15:43,0.1079
12,12,2,2/23/17 15:44,0.1731
1,1,1,3/1/17 16:09,0.3235
1,1,2,3/1/17 16:09,0.381
2,2,1,3/1/17 16:10,0.3234
2,2,2,3/1/17 16:10,0.331
3,3,1,3/1/17 16:08,0.466
3,3,2,3/1/17 16:08,0.4682
4,4,1,3/1/17 16:10,0.353
4,4,2,3/1/17 16:11,0.2935
5,5,1,3/1/17 16:13,0.2017
5,5,2,3/1/17 16:13,0.1989
6,6,1,3/1/17 16:14,0.1974
6,6,2,3/1/17 16:14,0.1237
7,7,1,3/1/17 16:17,0.0976
7,7,2,3/1/17 16:17,0.1471
8,8,1,3/1/17 16:15,0.1818
8,8,2,3/1/17 16:16,0.1796
9,9,1,3/1/17 16:18,0.0599
9,9,2,3/1/17 16:19,0.1115
10,10,1,3/1/17 16:20,0.0791
10,10,2,3/1/17 16:21,0.0368
11,11,1,3/1/17 16:21,0.0751
11,11,2,3/1/17 16:21,0.0477
12,12,1,3/1/17 16:19,0.1365
12,12,2,3/1/17 16:20,0.1153
1,1,1,3/20/17 15:27,0.3499
1,1,2,3/20/17 15:28,0.4102
2,2,1,3/20/17 15:28,0.3166
2,2,2,3/20/17 15:28,0.3818
3,3,1,3/20/17 15:26,0.4693
3,3,2,3/20/17 15:26,0.4842
4,4,1,3/20/17 15:29,0.3757
4,4,2,3/20/17 15:29,0.3928
5,5,1,3/20/17 15:30,0.3074
5,5,2,3/20/17 15:30,0.2154
6,6,1,3/20/17 15:31,0.1996
6,6,2,3/20/17 15:31,0.1591
7,7,1,3/20/17 15:33,0.1409
7,7,2,3/20/17 15:33,0.2588
8,8,1,3/20/17 15:32,0.2103
8,8,2,3/20/17 15:32,0.1589
9,9,1,3/20/17 15:34,0.0747
9,9,2,3/20/17 15:35,0.1368
10,10,1,3/20/17 15:36,0.1007
10,10,2,3/20/17 15:37,0.1221
11,11,1,3/20/17 15:37,0.0976
11,11,2,3/20/17 15:38,0.1047
12,12,1,3/20/17 15:35,0.1202
12,12,2,3/20/17 15:36,0.1291
1,1,1,3/30/17 13:28,0.352
1,1,2,3/30/17 13:28,0.3883
2,2,1,3/30/17 13:28,0.3146
2,2,2,3/30/17 13:29,0.3632
3,3,1,3/30/17 13:26,0.4527
3,3,2,3/30/17 13:27,0.4368
4,4,1,3/30/17 13:29,0.3775
4,4,2,3/30/17 13:30,0.3787
5,5,1,3/30/17 13:31,0.3108
5,5,2,3/30/17 13:31,0.2232
6,6,1,3/30/17 13:32,0.1724
6,6,2,3/30/17 13:33,0.18
7,7,1,3/30/17 13:35,0.1333
7,7,2,3/30/17 13:36,0.2175
8,8,1,3/30/17 13:33,0.2247
8,8,2,3/30/17 13:35,0.2067
9,9,1,3/30/17 13:36,0.0971
9,9,2,3/30/17 13:37,0.119
10,10,1,3/30/17 13:39,0.06
10,10,2,3/30/17 13:39,0.0706
11,11,1,3/30/17 13:40,0.0497
11,11,2,3/30/17 13:40,0.0686
12,12,1,3/30/17 13:38,0.0775
12,12,2,3/30/17 13:38,0.1519
1,1,1,4/13/17 15:15,0.3553
1,1,2,4/13/17 15:15,0.3939
2,2,1,4/13/17 15:16,0.3586
2,2,2,4/13/17 15:16,0.3796
3,3,1,4/13/17 15:14,0.4639
3,3,2,4/13/17 15:14,0.4357
4,4,1,4/13/17 15:17,0.3724
4,4,2,4/13/17 15:17,0.3803
5,5,1,4/13/17 15:18,0.2339
5,5,2,4/13/17 15:18,0.256
6,6,1,4/13/17 15:19,0.1996
6,6,2,4/13/17 15:19,0.1626
7,7,1,4/13/17 15:21,0.0898
7,7,2,4/13/17 15:22,0.2268
8,8,1,4/13/17 15:20,0.1646
8,8,2,4/13/17 15:20,0.1471
9,9,1,4/13/17 15:23,0.1224
9,9,2,4/13/17 15:23,0.0873
10,10,1,4/13/17 15:25,0.1518
10,10,2,4/13/17 15:28,0.122
11,11,1,4/13/17 15:29,0.1054
11,11,2,4/13/17 15:29,0.0799
12,12,1,4/13/17 15:24,0.0909
12,12,2,4/13/17 15:25,0.1974
1,1,1,5/2/17 16:26,0.3541
1,1,2,5/2/17 16:27,0.3634
2,2,1,5/2/17 16:27,0.4068
2,2,2,5/2/17 16:28,0.3997
3,3,1,5/2/17 16:25,0.439
3,3,2,5/2/17 16:26,0.3979
4,4,1,5/2/17 16:28,0.3682
4,4,2,5/2/17 16:28,0.3875
5,5,1,5/2/17 16:29,0.2945
5,5,2,5/2/17 16:30,0.2089
6,6,1,5/2/17 16:30,0.2574
6,6,2,5/2/17 16:30,0.1395
7,7,1,5/2/17 16:32,0.1409
7,7,2,5/2/17 16:32,0.176
8,8,1,5/2/17 16:31,0.186
8,8,2,5/2/17 16:31,0.1325
9,9,1,5/2/17 16:33,0.1613
9,9,2,5/2/17 16:34,0.1556
10,10,1,5/2/17 16:35,0.1365
10,10,2,5/2/17 16:35,0.1801
11,11,1,5/2/17 16:36,0.1569
11,11,2,5/2/17 16:36,0.1386
12,12,1,5/2/17 16:34,0.1393
12,12,2,5/2/17 16:35,0.1556
1,1,1,5/18/17 17:10,0.273
1,1,2,5/18/17 17:11,0.315
2,2,1,5/18/17 17:11,0.3107
2,2,2,5/18/17 17:12,0.2602
3,3,1,5/18/17 17:09,0.3061
3,3,2,5/18/17 17:09,0.3286
4,4,1,5/18/17 17:12,0.3388
4,4,2,5/18/17 17:13,0.344
5,5,1,5/18/17 17:13,0.183
5,5,2,5/18/17 17:14,0.1967
6,6,1,5/18/17 17:14,0.206
6,6,2,5/18/17 17:15,0.1008
7,7,1,5/18/17 17:16,0.0962
7,7,2,5/18/17 17:17,0.1153
8,8,1,5/18/17 17:15,0.1255
8,8,2,5/18/17 17:15,0.2067
9,9,1,5/18/17 17:18,0.0838
9,9,2,5/18/17 17:18,0.0923
10,10,1,5/18/17 17:20,0.0739
10,10,2,5/18/17 17:20,0.1111
11,11,1,5/18/17 17:21,0.1387
11,11,2,5/18/17 17:21,0.1147
12,12,1,5/18/17 17:19,0.0792
12,12,2,5/18/17 17:19,0.0764
1,1,1,5/31/17 14:05,0.3164
1,1,2,5/31/17 14:06,0.3446
2,2,1,5/31/17 14:06,0.3455
2,2,2,5/31/17 14:07,0.3635
3,3,1,5/31/17 14:04,0.3973
3,3,2,5/31/17 14:04,0.368
4,4,1,5/31/17 14:07,0.3598
4,4,2,5/31/17 14:08,0.3483
5,5,1,5/31/17 14:09,0.3081
5,5,2,5/31/17 14:09,0.2282
6,6,1,5/31/17 14:10,0.2596
6,6,2,5/31/17 14:10,0.1946
7,7,1,5/31/17 14:13,0.1359
7,7,2,5/31/17 14:14,0.1269
8,8,1,5/31/17 14:12,0.1917
8,8,2,5/31/17 14:12,0.2239
9,9,1,5/31/17 14:15,0.1514
9,9,2,5/31/17 14:15,0.1088
10,10,1,5/31/17 14:17,0.1657
10,10,2,5/31/17 14:17,0.0753
11,11,1,5/31/17 14:18,0.1505
11,11,2,5/31/17 14:18,0.0973
12,12,1,5/31/17 14:16,0.0992
12,12,2,5/31/17 14:16,0.1688
1,1,1,6/16/17 12:56,0.2554
1,1,2,6/16/17 12:57,0.2604
2,2,1,6/16/17 12:58,0.2659
2,2,2,6/16/17 12:59,0.2354
3,3,1,6/16/17 12:55,0.2767
3,3,2,6/16/17 12:55,0.2511
4,4,1,6/16/17 12:59,0.2752
4,4,2,6/16/17 13:00,0.2731
5,5,1,6/16/17 13:01,0.1506
5,5,2,6/16/17 13:02,0.1781
6,6,1,6/16/17 13:03,0.1552
