site,plot,event,year,doy,date,genus
clarkharvard,S04,lud,2011,Acer,rubrum,125
clarkharvard,S04,lud,2011,Acer,rubrum,125
clarkharvard,S04,lud,2011,Acer,rubrum,125
clarkharvard,S04,lud,2011,Acer,rubrum,125
clarkharvard,S04,lud,2011,Acer,rubrum,125
clarkharvard,S04,lud,2011,Acer,rubrum,125
clarkharvard,S04,lud,2011,Acer,rubrum,125
clarkharvard,S04,lud,2011,Acer,rubrum,125
clarkharvard,S04,lud,2011,Acer,rubrum,125
clarkharvard,S04,lud,2011,Acer,rubrum,125
clarkharvard,S04,lud,2011,Acer,rubrum,125
clarkharvard,S04,lud,2011,Acer,rubrum,125
clarkharvard,S04,lud,2011,Acer,rubrum,125
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,125
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,103
clarkharvard,S04,lud,2012,Acer,rubrum,103
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,94
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,94
clarkharvard,S04,lud,2012,Acer,rubrum,86
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,125
clarkharvard,S04,lud,2012,Acer,rubrum,103
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,94
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lud,2012,Acer,rubrum,108
clarkharvard,S04,lod,2010,Acer,rubrum,144
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,146
clarkharvard,S04,lod,2011,Acer,rubrum,146
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,146
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,146
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,146
clarkharvard,S04,lod,2011,Acer,rubrum,146
clarkharvard,S04,lod,2011,Acer,rubrum,164
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,146
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,146
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,146
clarkharvard,S04,lod,2011,Acer,rubrum,146
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,164
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,146
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,207
clarkharvard,S04,lod,2011,Acer,rubrum,146
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,130
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S04,lod,2012,Acer,rubrum,152
clarkharvard,S05,bbd,2010,Acer,rubrum,120
clarkharvard,S05,bbd,2010,Acer,rubrum,105
clarkharvard,S05,bbd,2010,Acer,rubrum,105
clarkharvard,S05,bbd,2010,Acer,rubrum,105
clarkharvard,S05,bbd,2010,Acer,rubrum,105
clarkharvard,S05,bbd,2010,Acer,rubrum,105
clarkharvard,S05,bbd,2010,Acer,rubrum,105
clarkharvard,S05,bbd,2010,Acer,rubrum,111
clarkharvard,S05,bbd,2010,Acer,rubrum,214
clarkharvard,S05,bbd,2010,Acer,rubrum,120
clarkharvard,S05,bbd,2010,Acer,rubrum,137
clarkharvard,S05,bbd,2010,Acer,rubrum,105
clarkharvard,S05,bbd,2010,Acer,rubrum,111
clarkharvard,S05,bbd,2010,Acer,rubrum,120
clarkharvard,S05,bbd,2010,Acer,rubrum,137
clarkharvard,S05,bbd,2010,Acer,rubrum,105
clarkharvard,S05,bbd,2010,Acer,rubrum,111
clarkharvard,S05,bbd,2010,Acer,rubrum,120
clarkharvard,S05,bbd,2010,Acer,rubrum,111
clarkharvard,S05,bbd,2010,Acer,rubrum,111
clarkharvard,S05,bbd,2010,Acer,rubrum,105
clarkharvard,S05,bbd,2010,Acer,rubrum,105
clarkharvard,S05,bbd,2010,Acer,rubrum,105
clarkharvard,S05,bbd,2010,Acer,rubrum,105
clarkharvard,S05,bbd,2010,Acer,rubrum,214
clarkharvard,S05,bbd,2010,Acer,rubrum,214
clarkharvard,S05,bbd,2010,Acer,rubrum,105
clarkharvard,S05,bbd,2010,Acer,rubrum,111
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2011,Acer,rubrum,146
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2011,Acer,rubrum,146
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2011,Acer,rubrum,110
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2011,Acer,rubrum,110
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2011,Acer,rubrum,146
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2011,Acer,rubrum,125
clarkharvard,S05,bbd,2012,Acer,rubrum,108
clarkharvard,S05,bbd,2012,Acer,rubrum,86
clarkharvard,S05,bbd,2012,Acer,rubrum,108
clarkharvard,S05,bbd,2012,Acer,rubrum,130
clarkharvard,S05,bbd,2012,Acer,rubrum,130
clarkharvard,S05,bbd,2012,Acer,rubrum,125
clarkharvard,S05,bbd,2012,Acer,rubrum,130
clarkharvard,S05,bbd,2012,Acer,rubrum,125
clarkharvard,S05,bbd,2012,Acer,rubrum,125
clarkharvard,S05,bbd,2012,Acer,rubrum,125
clarkharvard,S05,bbd,2012,Acer,rubrum,94
clarkharvard,S05,bbd,2012,Acer,rubrum,108
clarkharvard,S05,bbd,2012,Acer,rubrum,108
clarkharvard,S05,bbd,2012,Acer,rubrum,94
clarkharvard,S05,bbd,2012,Acer,rubrum,94
clarkharvard,S05,bbd,2012,Acer,rubrum,108
clarkharvard,S05,bbd,2012,Acer,rubrum,125
clarkharvard,S05,bbd,2012,Acer,rubrum,108
clarkharvard,S05,bbd,2012,Acer,rubrum,94
clarkharvard,S05,bbd,2012,Acer,rubrum,108
clarkharvard,S05,bbd,2012,Acer,rubrum,108
clarkharvard,S05,bbd,2012,Acer,rubrum,125
clarkharvard,S05,bbd,2012,Acer,rubrum,130
clarkharvard,S05,bbd,2012,Acer,rubrum,103
clarkharvard,S05,bbd,2012,Acer,rubrum,94
clarkharvard,S05,bbd,2012,Acer,rubrum,94
clarkharvard,S05,bbd,2012,Acer,rubrum,103
clarkharvard,S05,bbd,2012,Acer,rubrum,130
clarkharvard,S05,bbd,2012,Acer,rubrum,103
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,137
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,120
clarkharvard,S05,lud,2010,Acer,rubrum,120
clarkharvard,S05,lud,2010,Acer,rubrum,111
clarkharvard,S05,lud,2010,Acer,rubrum,144
clarkharvard,S05,lud,2010,Acer,rubrum,214
clarkharvard,S05,lud,2010,Acer,rubrum,137
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,214
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,111
clarkharvard,S05,lud,2010,Acer,rubrum,214
clarkharvard,S05,lud,2010,Acer,rubrum,137
clarkharvard,S05,lud,2010,Acer,rubrum,120
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,144
clarkharvard,S05,lud,2010,Acer,rubrum,120
clarkharvard,S05,lud,2010,Acer,rubrum,214
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,137
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,214
clarkharvard,S05,lud,2010,Acer,rubrum,120
clarkharvard,S05,lud,2010,Acer,rubrum,120
clarkharvard,S05,lud,2010,Acer,rubrum,167
clarkharvard,S05,lud,2010,Acer,rubrum,111
clarkharvard,S05,lud,2010,Acer,rubrum,120
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,137
clarkharvard,S05,lud,2010,Acer,rubrum,214
clarkharvard,S05,lud,2010,Acer,rubrum,120
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,120
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,214
clarkharvard,S05,lud,2010,Acer,rubrum,111
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,111
clarkharvard,S05,lud,2010,Acer,rubrum,214
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,111
clarkharvard,S05,lud,2010,Acer,rubrum,214
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,214
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,111
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,214
clarkharvard,S05,lud,2010,Acer,rubrum,105
clarkharvard,S05,lud,2010,Acer,rubrum,120
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,164
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,164
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,164
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,164
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,125
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2011,Acer,rubrum,146
clarkharvard,S05,lud,2012,Acer,rubrum,130
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,125
clarkharvard,S05,lud,2012,Acer,rubrum,152
clarkharvard,S05,lud,2012,Acer,rubrum,152
clarkharvard,S05,lud,2012,Acer,rubrum,130
clarkharvard,S05,lud,2012,Acer,rubrum,125
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,130
clarkharvard,S05,lud,2012,Acer,rubrum,125
clarkharvard,S05,lud,2012,Acer,rubrum,125
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,130
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,125
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,125
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,125
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,130
clarkharvard,S05,lud,2012,Acer,rubrum,130
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,125
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,125
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,125
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,125
clarkharvard,S05,lud,2012,Acer,rubrum,103
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,125
clarkharvard,S05,lud,2012,Acer,rubrum,108
clarkharvard,S05,lud,2012,Acer,rubrum,125
clarkharvard,S05,lod,2010,Acer,rubrum,188
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,164
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
clarkharvard,S05,lod,2011,Acer,rubrum,207
