Block,Plot,humidity treatment,temperature treatment,line,column,Species,Population,sowing,,55,65,85,91,95,death 
,,,,,,lp,,30/10/02,15-Nov,,,,,,
,,,,,,lp,,30/10/02,26-Nov,18-May,29-May,22-Jun,,,
,,,,11,,lp,,30/10/02,15-Nov,21-May,29-May,20-Jun,,,
,,,,11,,lp,,30/10/02,21-Mar,,,,,,
,,,T+,,,lp,,30/10/02,19-Mar,,,,,,
,,,T+,,,lp,,30/10/02,15-Nov,,,,,,
,,,T+,11,,lp,,30/10/02,15-Nov,9-May,16-May,,,,
,,,T+,11,,lp,,30/10/02,,,,,,,
,,,,,,lp,,30/10/02,,,,,,,
,,,,,,lp,,30/10/02,15-Nov,18-May,24-May,20-Jun,,,
,,,,11,,lp,,30/10/02,18-Nov,20-May,inf 13/06/2003,inf30/06/2003,,,
,,,,11,,lp,,30/10/02,26-Nov,,,,,,
,,,T+,,,lp,,31/10/02,26-Nov,26-May,6-Jun,26-Jun,,,
,,,T+,,,lp,,31/10/02,26-Nov,11-May,23-May,14-Jun,,,
,,,T+,11,,lp,,31/10/02,15-Nov,9-May,25-May,17-Jun,,,
,,,T+,11,,lp,,31/10/02,15-Nov,10-May,19-May,16-Jun,,,
,,,,,,lp,,31/10/02,,,,,,,
,,,,,,lp,,31/10/02,,,,,,,
,,,,11,,lp,,31/10/02,15-Nov,11-May,22-May,14-Jun,,,
,,,,11,,lp,,31/10/02,18-Nov,10-May,23-May,14-Jun,,,
,,,T++,,,lp,,31/10/02,,,,,,,
,,,T++,,,lp,,31/10/02,15-Nov,15-May,18-May,10-Jun,,,
,,,T++,11,,lp,,31/10/02,18-Nov,22-May,25-May,20-Jun,,,
,,,T++,11,,lp,,31/10/02,,,,,,,
,,,T++,,,lp,,31/10/02,15-Nov,10-May,20-May,24-Jun,,,
,,,T++,,,lp,,31/10/02,15-Nov,10-May,20-May,16-Jun,,,
,,,T++,11,,lp,,31/10/02,18-Nov,10-May,20-May,14-Jun,,,
,,,T++,11,,lp,,31/10/02,15-Nov,4-May,17-May,14-Jun,,,
,,,T+,,,lp,,31/10/02,18-Nov,30-Apr,18-May,11-Jun,,,
,,,T+,,,lp,,31/10/02,15-Nov,16-May,27-May,15-Jun,,,
,,,T+,11,,lp,,31/10/02,18-Nov,,,,,,
,,,T+,11,,lp,,31/10/02,15-Nov,,,,,,
,,,,,,lp,,31/10/02,15-Nov,21-May,27-May,23-Jun,,,
,,,,,,lp,,31/10/02,,,,,,,
,,,,11,,lp,,31/10/02,18-Nov,17-May,,15-Jun,,,
,,,,11,,lp,,31/10/02,15-Nov,20-May,6-Jun,,,,
,,,T+,,,lr,,29/10/02,15-Nov,28-Apr,12-May,3-Jun,27-May,,
,,,T+,,,lr,,29/10/02,15-Nov,27-Apr,11-May,8-Jun,27-May,,
,,,T+,13,,lr,,29/10/02,18-Nov,28-Apr,,3-Jun,27-May,,
,,,T+,14,,lr,,29/10/02,18-Nov,,,,,,
,,,T++,,,lr,,29/10/02,15-Nov,26-Apr,12-May,11-Jun,29-May,,
,,,T++,,,lr,,29/10/02,15-Nov,24-Apr,19-May,2-Jun,22-May,,
,,,T++,13,,lr,,29/10/02,15-Nov,25-Apr,9-May,5-Jun,28-May,,
,,,T++,14,,lr,,29/10/02,15-Nov,25-Apr,5-May,6-Jun,22-May,,
,,,,,,lr,,29/10/02,15-Nov,4-May,14-May,19-Jun,30-May,,
,,,,,,lr,,29/10/02,4-Mar,,,,,,
,,,,13,,lr,,29/10/02,15-Nov,2-May,13-May,12-Jun,30/05?,,
,,,,14,,lr,,29/10/02,18-Nov,5-May,21-May,13-Jun,2-Jun,,
,,,T++,,,lr,,29/10/02,18-Nov,26-Apr,2-May,11-Jun,26-May,,
,,,T++,,,lr,,29/10/02,18-Nov,29-Apr,12-May,2-Jun,,,
,,,T++,13,,lr,,29/10/02,15-Nov,22-Apr,11-May,2-Jun,22-May,,
,,,T++,14,,lr,,29/10/02,18-Nov,28-Apr,12-May,2-Jun,22-May,,
,,,,,,lr,,29/10/02,18-Nov,5-May,19-May,11-Jun,22-May,,
,,,,,,lr,,29/10/02,15-Nov,4-May,15-May,12-Jun,,,
,,,,13,,lr,,29/10/02,15-Nov,4-May,15-May,11-Jun,22-May,,
,,,,14,,lr,,29/10/02,15-Nov,3-May,15-May,11-Jun,22-May,,
,,,T+,,,lr,,29/10/02,26-Nov,3-May,12-May,2-Jun,22-May,,
,,,T+,,,lr,,29/10/02,15-Nov,,,,,,
,,,T+,13,,lr,,29/10/02,15-Nov,24-Apr,11-May,3-Jun,22-May,,
,,,T+,14,,lr,,29/10/02,15-Nov,4-May,14-May,2-Jun,22-May,,
,,,,,,lr,,29/10/02,18-Nov,5-May,22-May,13-Jun,22-May,,
,,,,,,lr,,29/10/02,15-Nov,5-May,23-May,13-Jun,30-May,,
,,,,13,,lr,,29/10/02,15-Nov,4-May,22-May,12-Jun,28-May,,
,,,,14,,lr,,29/10/02,15-Nov,4-May,16-May,6-Jun,22-May,,
,,,T+,,,lr,,29/10/02,18-Nov,26-Apr,4-May,8-Jun,20-May,,
,,,T+,,,lr,,29/10/02,,,,,,,
,,,T+,13,,lr,,29/10/02,15-Nov,25-Apr,13-May,9-Jun,22-May,,
,,,T+,14,,lr,,29/10/02,18-Nov,28-Apr,11-May,9-Jun,22-May,,
,,,T++,,,lr,,29/10/02,15-Nov,28-Apr,12-May,13-Jun,6-Jun,,
,,,T++,,,lr,,29/10/02,18-Nov,1-May,17-May,8-Jun,22-May,,
,,,T++,13,,lr,,29/10/02,15-Nov,25-Apr,15-May,7-Jun,22-May,,
,,,T++,14,,lr,,29/10/02,15-Nov,22-Apr,9-May,4-Jun,21-May,,
,,,T+,,,lr,,29/10/02,15-Nov,23-Apr,10-May,9-Jun,22-May,,
,,,T+,,,lr,,29/10/02,18-Nov,28-Apr,13-May,10-Jun,23-May,,
,,,T+,13,,lr,,29/10/02,15-Nov,26-Apr,11-May,8-Jun,22-May,,
,,,T+,14,,lr,,29/10/02,15-Nov,28-Apr,11-May,6-Jun,22-May,,
,,,,,,lr,,29/10/02,23-Mar,,,,,,
,,,,,,lr,,29/10/02,18-Nov,5-May,22-May,15-Jun,28-May,,
,,,,13,,lr,,29/10/02,18-Nov,13-May,22-May,13-Jun,25-May,,
,,,,14,,lr,,29/10/02,15-Nov,5-May,19-May,11-Jun,27-May,,
,,,T++,,,lr,,29/10/02,15-Nov,,,,,,
,,,T++,,,lr,,29/10/02,25-Feb,29-Apr,13-May,3-Jun,22-May,,
,,,T++,13,,lr,,29/10/02,15-Nov,29-Apr,11-May,3-Jun,27-May,,
,,,T++,14,,lr,,29/10/02,15-Nov,28-Apr,11-May,4-Jun,22-May,,
,,,,,,lr,,30/10/02,18-Nov,6-May,19-May,10-Jun,,,
,,,,,,lr,,30/10/02,18-Nov,12-May,24-May,16-Jun,7-Jun,,
,,,,13,,lr,,30/10/02,15-Nov,5-May,20-May,10-Jun,30-May,,
,,,,14,,lr,,30/10/02,18-Nov,8-May,22-May,9-Jun,,,
,,,T++,,,lr,,30/10/02,26-Nov,19-May,24-May,12-Jun,,,
,,,T++,,,lr,,30/10/02,18-Nov,4-May,15-May,8-Jun,22-May,,
,,,T++,13,,lr,,30/10/02,18-Nov,7-May,19-May,15-Jun,19-May,,
,,,T++,14,,lr,,30/10/02,15-Nov,30-Apr,12-May,7-Jun,22-May,,
,,,,,,lr,,30/10/02,26-Nov,7-May,19-May,8-Jun,24-May,,
,,,,,,lr,,30/10/02,18-Nov,1-May,19-May,10-Jun,20-May,,
,,,,13,,lr,,30/10/02,15-Nov,2-May,16-May,9-Jun,26-May,,
,,,,14,,lr,,30/10/02,15-Nov,2-May,18-May,13-Jun,27-May,,
,,,T++,,,lr,,30/10/02,15-Nov,22-Apr,11-May,7-Jun,20-May,,
,,,T++,,,lr,,30/10/02,18-Nov,24-Apr,11-May,5-Jun,21-May,,
,,,T++,13,,lr,,30/10/02,15-Nov,24-Apr,10-May,7-Jun,20-May,,
,,,T++,14,,lr,,30/10/02,18-Nov,25-Apr,,8-Jun,23-May,,
,,,T+,,,lr,,30/10/02,11-Apr,,,,,,
,,,T+,,,lr,,30/10/02,15-Nov,1-May,15-May,9-Jun,25-May,,
,,,T+,13,,lr,,30/10/02,18-Nov,5-May,18-May,8-Jun,21-May,,
,,,T+,14,,lr,,30/10/02,18-Nov,28-Apr,13-May,8-Jun,20-May,,
,,,T+,,,lr,,30/10/02,15-Nov,28-Apr,18-May,10-Jun,20-May,,
,,,T+,,,lr,,30/10/02,15-Nov,1-May,15-May,4-Jun,20-May,,
,,,T+,13,,lr,,30/10/02,15-Nov,25-Apr,6-May,4-Jun,20-May,,
,,,T+,14,,lr,,30/10/02,18-Nov,,,,,,
,,,T++,,,lr,,30/10/02,5-Apr,,,,,,
,,,T++,,,lr,,30/10/02,26-Nov,30-Apr,14-May,25-May,20-May,,
,,,T++,13,,lr,,30/10/02,,30-Apr,16-May,25-May,18-May,,
,,,T++,14,,lr,,30/10/02,26-Nov,,,,,,
,,,T+,,,lr,,30/10/02,18-Nov,24-Apr,14-May,10-Jun,20-May,,
,,,T+,,,lr,,30/10/02,15-Nov,25-Apr,14-May,10-Jun,20-May,,
,,,T+,13,,lr,,30/10/02,18-Nov,25-Apr,9-May,10-Jun,20-May,,
,,,T+,14,,lr,,30/10/02,15-Nov,29-Apr,13-May,10-Jun,20-May,,
,,,T++,,,lr,,30/10/02,15-Nov,30-Apr,15-May,10-Jun,20-May,,
,,,T++,,,lr,,30/10/02,15-Nov,25-Apr,9-May,10-Jun,20-May,,
,,,T++,13,,lr,,30/10/02,15-Nov,24-Apr,9-May,5-Jun,20-May,,
,,,T++,14,,lr,,30/10/02,2-Apr,,,,,,
,,,,,,lr,,30/10/02,18-Nov,9-May,24-May,10-Jun,25-May,,
,,,,,,lr,,30/10/02,15-Nov,2-May,17-May,13-Jun,23-May,,
,,,,13,,lr,,30/10/02,18-Nov,9-May,23-May,12-Jun,5-Jun,,
,,,,14,,lr,,30/10/02,15-Nov,1-May,16-May,10-Jun,23-May,,
,,,T+,,,lr,,30/10/02,15-Nov,1-May,,13-Jun,20-May,,
,,,T+,,,lr,,30/10/02,15-Nov,26-Apr,9-May,10-Jun,20-May,,
,,,T+,13,,lr,,30/10/02,18-Nov,25-Apr,10-May,5-Jun,21-May,,
,,,T+,14,,lr,,30/10/02,5-Nov,22-Apr,9-May,10-Jun,21-May,,
,,,,,,lr,,30/10/02,15-Nov,3-May,20-May,10-Jun,25-May,,
,,,,,,lr,,30/10/02,15-Nov,29-Apr,19-May,13-Jun,30-May,,
,,,,13,,lr,,30/10/02,18-Nov,2-May,16-May,10-Jun,27-May,,
,,,,14,,lr,,30/10/02,18-Nov,28-Apr,16-May,5-Jun,24-May,,
,,,T+,,,lr,,31/10/02,18-Nov,29-Apr,25-May,10-Jun,27-May,,
,,,T+,,,lr,,31/10/02,15-Nov,25-Apr,10-May,10-Jun,24-May,,
,,,T+,13,,lr,,31/10/02,18-Nov,29-Apr,9-May,6-Jun,22-May,,
,,,T+,14,,lr,,31/10/02,26-Nov,3-May,25-May,12-Jun,6-Jun,,
,,,,,,lr,,31/10/02,26-Nov,,,,,,
,,,,,,lr,,31/10/02,26-Nov,29-Apr,14-May,8-Jun,27-May,,
,,,,13,,lr,,31/10/02,15-Nov,6-May,24-May,15-Jun,6-Jun,,
,,,,14,,lr,,31/10/02,16-Nov,,,,,,
,,,T++,,,lr,,31/10/02,,,,,,,
,,,T++,,,lr,,31/10/02,26-Nov,,,,,,
,,,T++,13,,lr,,31/10/02,,,,,,,
,,,T++,14,,lr,,31/10/02,,,,,,,
,,,T++,,,lr,,31/10/02,15-Nov,22-Apr,9-May,10-Jun,25-May,,
,,,T++,,,lr,,31/10/02,,,,,,,
,,,T++,13,,lr,,31/10/02,15-Nov,25-Apr,9-May,6-Jun,20-May,,
,,,T++,14,,lr,,31/10/02,15-Nov,2-May,9-May,31-May,25-May,,
,,,T+,,,lr,,31/10/02,15-Nov,1-May,12-May,10-Jun,21-May,,
,,,T+,,,lr,,31/10/02,15-Nov,29-Apr,10-May,10-Jun,20-May,,
,,,T+,13,,lr,,31/10/02,15-Nov,29-Apr,16-May,8-Jun,20-May,,
,,,T+,14,,lr,,31/10/02,15-Nov,29-Apr,10-May,12-Jun,26-May,,
,,,,,,lr,,31/10/02,18-Nov,10-May,23-May,12-Jun,27-May,,
,,,,,,lr,,31/10/02,15-Nov,5-May,23-May,14-Jun,24-May,,
,,,,13,,lr,,31/10/02,18-Nov,10-May,24-May,12-Jun,28-May,,
,,,,14,,lr,,31/10/02,15-Nov,2-May,25-May,6-Jun,,,
,,,T+,,,lr,,29/10/02,18-Nov,28-Apr,18-May,5-Jun,28-May,,
,,,T+,,,lr,,29/10/02,18-Nov,24-Apr,18-May,4-Jun,28-May,,
,,,T+,12,,lr,,29/10/02,15-Nov,28-Apr,16-May,7-Jun,21-May,,
,,,T+,13,,lr,,29/10/02,15-Nov,29-Apr,16-May,7-Jun,21-May,,
,,,T++,,,lr,,29/10/02,18-Nov,25-Apr,9-May,2-Jun,23-May,,
,,,T++,,,lr,,29/10/02,18-Nov,,,,,,
,,,T++,12,,lr,,29/10/02,1-Mar,27-Apr,9-May,4-Jun,25-May,,
,,,T++,13,,lr,,29/10/02,18-Nov,22-Apr,5-May,2-Jun,22-May,,
,,,,,,lr,,29/10/02,16-Dec,1-May,15-May,12-Jun,29-May,,
,,,,,,lr,,29/10/02,,,,,,,
,,,,12,,lr,,29/10/02,18-Nov,28-Apr,12-May,12-Jun,30-May,,
,,,,13,,lr,,29/10/02,18-Nov,,,,,,
,,,T++,,,lr,,29/10/02,18-Nov,23-Apr,9-May,4-Jun,12-May,,
,,,T++,,,lr,,29/10/02,15-Nov,29-Apr,,3-Jun,24-May,,
,,,T++,12,,lr,,29/10/02,18-Nov,27-Apr,13-May,2-Jun,22-May,,
,,,T++,13,,lr,,29/10/02,18-Nov,25-Apr,12-May,2-Jun,22-May,,
,,,,,,lr,,29/10/02,18-Nov,2-May,15-May,10-Jun,23-May,,
,,,,,,lr,,29/10/02,26-Nov,29-Apr,15-May,9-Jun,22-May,,
,,,,12,,lr,,29/10/02,18-Nov,28-Apr,14-May,9-Jun,22-May,,
,,,,13,,lr,,29/10/02,15-Nov,28-Apr,14-May,2-Jun,27-May,,
,,,T+,,,lr,,29/10/02,18-Nov,23-Apr,4-May,2-Jun,28-May,,
,,,T+,,,lr,,29/10/02,18-Nov,,,,,,
,,,T+,12,,lr,,29/10/02,15-Nov,6-May,14-May,2-Jun,28-May,,
,,,T+,13,,lr,,29/10/02,15-Nov,24-Apr,14-May,2-Jun,24-May,,
,,,,,,lr,,29/10/02,18-Nov,2-May,14-May,12-Jun,30-May,,
,,,,,,lr,,29/10/02,18-Nov,28-Apr,14-May,10-Jun,29-May,,
,,,,12,,lr,,29/10/02,15-Nov,1-May,16-May,10-Jun,29-May,,
,,,,13,,lr,,29/10/02,15-Nov,28-Apr,,12-Jun,4-Jun,,
,,,T+,,,lr,,29/10/02,1-Mar,28-Apr,5-May,2-Jun,24-May,,
,,,T+,,,lr,,29/10/02,18-Nov,24-Apr,5-May,3-Jun,23-May,,
,,,T+,12,,lr,,29/10/02,26-Nov,,,,,,
,,,T+,13,,lr,,29/10/02,26-Nov,23-Apr,6-May,2-Jun,22-May,,
,,,T++,,,lr,,29/10/02,4-Dec,29-Apr,,8-Jun,22-May,,
,,,T++,,,lr,,29/10/02,18-Nov,6-May,,8-Jun,22-May,,
,,,T++,12,,lr,,29/10/02,18-Nov,30-Apr,14-May,8-Jun,22-May,,
,,,T++,13,,lr,,29/10/02,20-Mar,,,,,,
,,,T+,,,lr,,29/10/02,18-Nov,24-Apr,3-May,1-Jun,22-May,,
,,,T+,,,lr,,29/10/02,18-Nov,,,,,,
,,,T+,12,,lr,,29/10/02,,,,,,,
,,,T+,13,,lr,,29/10/02,19-Mar,,,,,,
,,,,,,lr,,29/10/02,,,,,,,
,,,,,,lr,,29/10/02,26-Nov,,,,,,
,,,,12,,lr,,29/10/02,15-Nov,30-Apr,,8-Jun,28-May,,
,,,,13,,lr,,29/10/02,26-Nov,5-May,22-May,10-Jun,27-May,,
,,,T++,,,lr,,29/10/02,4-Dec,2-May,,25-May,21-May,,
,,,T++,,,lr,,29/10/02,,,,,,,
,,,T++,12,,lr,,29/10/02,15-Nov,25-Apr,11-May,25-May,22-May,,
,,,T++,13,,lr,,29/10/02,25-Feb,29-Apr,,29-May,22-May,,
,,,,,,lr,,30/10/02,26-Mar,,,,,,
,,,,,,lr,,30/10/02,26-Nov,30-Apr,13-May,10-Jun,24-May,,
,,,,12,,lr,,30/10/02,18-Nov,29-Apr,14-May,,25-May,,
,,,,13,,lr,,30/10/02,18-Nov,29-Apr,14-May,13-Jun,25-May,,
,,,T++,,,lr,,30/10/02,19-Mar,,,,,,
,,,T++,,,lr,,30/10/02,26-Feb,30-Apr,5-Aug,3-Jun,20-May,,
,,,T++,12,,lr,,30/10/02,18-Nov,24-Apr,5-Aug,2-Jun,20-May,,
,,,T++,13,,lr,,30/10/02,15-Nov,24-Apr,5-Aug,3-Jun,20-May,,
,,,,,,lr,,30/10/02,28-Feb,2-May,20-May,12-Jun,24-May,,
,,,,,,lr,,30/10/02,18-Nov,30-Apr,,6-Jun,26-May,,
,,,,12,,lr,,30/10/02,26-Nov,30-Apr,,10-Jun,26-May,,
,,,,13,,lr,,30/10/02,18-Nov,30-Apr,,8-Jun,23-May,,
,,,T++,,,lr,,30/10/02,15-Nov,25-Apr,15-May,1-Jun,21-May,,
,,,T++,,,lr,,30/10/02,15-Nov,25-Apr,,1-Jun,20-May,,
,,,T++,12,,lr,,30/10/02,26-Nov,2-May,,3-Jun,,,
,,,T++,13,,lr,,30/10/02,18-Nov,24-Apr,10-May,4-Jun,21-May,,
,,,T+,,,lr,,30/10/02,18-Nov,30-Apr,18-May,5-Jun,20-May,,
,,,T+,,,lr,,30/10/02,18-Nov,24-Apr,14-May,8-Jun,20-May,,
,,,T+,12,,lr,,30/10/02,15-Nov,29-Apr,,8-Jun,20-May,,
,,,T+,13,,lr,,30/10/02,15-Nov,24-Apr,13-May,3-Jun,20-May,,
,,,T+,,,lr,,30/10/02,26-Nov,23-Apr,,8-Jun,24-May,,
,,,T+,,,lr,,30/10/02,,,,,,,
,,,T+,12,,lr,,30/10/02,18-Nov,24-Apr,17-May,27-May,21-May,,
,,,T+,13,,lr,,30/10/02,18-Nov,24-Apr,,8-Jun,28-May,,
,,,T++,,,lr,,30/10/02,26-Nov,25-Apr,10-May,25-May,20-May,,
,,,T++,,,lr,,30/10/02,18-Nov,,,,,,
,,,T++,12,,lr,,30/10/02,26-Nov,,,,,,
,,,T++,13,,lr,,30/10/02,,1-May,17-May,30-May,26-May,,
,,,T+,,,lr,,30/10/02,18-Nov,25-Apr,13-May,3-Jun,20-May,,
,,,T+,,,lr,,30/10/02,15-Nov,25-Apr,10-May,10-Jun,18-May,,
,,,T+,12,,lr,,30/10/02,18-Nov,26-Apr,9-May,10-Jun,20-May,,
,,,T+,13,,lr,,30/10/02,18-Nov,26-May,13-May,13-Jun,20-May,,
,,,T++,,,lr,,30/10/02,15-Nov,22-Apr,7-May,2-Jun,20-May,,
,,,T++,,,lr,,30/10/02,18-Nov,28-Apr,12-May,5-Jun,18-May,,
,,,T++,12,,lr,,30/10/02,2-Apr,,,,,,
,,,T++,13,,lr,,30/10/02,30-Mar,,,,,,
,,,,,,lr,,30/10/02,18-Nov,28-Apr,9-May,13-Jun,23-May,,
,,,,,,lr,,30/10/02,18-Nov,29-Apr,13-May,10-Jun,22-May,,
,,,,12,,lr,,30/10/02,18-Nov,4-May,16-May,5-Jun,25-May,,
,,,,13,,lr,,30/10/02,18-Nov,7-May,21-May,5-Jun,23-May,,
,,,T+,,,lr,,30/10/02,18-Nov,22-Apr,12-May,13-Jun,21-May,,
,,,T+,,,lr,,30/10/02,18-Nov,25-Apr,9-May,26-May,21-May,,
,,,T+,12,,lr,,30/10/02,18-Nov,26-Apr,9-May,10-Jun,22-May,,
,,,T+,13,,lr,,30/10/02,18-Nov,22-Apr,9-May,5-Jun,20-May,,
,,,,,,lr,,30/10/02,18-Nov,30-Apr,5-May,10-Jun,25-May,,
,,,,,,lr,,30/10/02,18-Nov,14-May,,10-Jun,25-May,,
,,,,12,,lr,,30/10/02,18-Nov,4-May,,10-Jun,25-May,,
,,,,13,,lr,,30/10/02,18-Nov,10-May,24-May,10-Jun,25-May,,
,,,T+,,,lr,,31/10/02,18-Nov,24-Apr,10-May,10-Jun,23-May,,
,,,T+,,,lr,,31/10/02,18-Nov,1-May,10-May,6-Jun,21-May,,
,,,T+,12,,lr,,31/10/02,15-Nov,25-Apr,10-May,6-Jun,22-May,,
,,,T+,13,,lr,,31/10/02,18-Nov,25-Apr,10-May,6-Jun,21-May,,
,,,,,,lr,,31/10/02,,,,,,,
,,,,,,lr,,31/10/02,30-Mar,,,,,,
,,,,12,,lr,,31/10/02,,,,,,,
,,,,13,,lr,,31/10/02,5-Apr,,,,,,
,,,T++,,,lr,,31/10/02,,,,,,,
,,,T++,,,lr,,31/10/02,15-Nov,,,,,,
,,,T++,12,,lr,,31/10/02,,22-Apr,9-May,13-Jun,20-May,,
,,,T++,13,,lr,,31/10/02,26-Nov,,,,,,
,,,T++,,,lr,,31/10/02,,,,,,,
,,,T++,,,lr,,31/10/02,26-Nov,24-Apr,5-May,26-May,19-May,,
,,,T++,12,,lr,,31/10/02,15-Nov,25-Apr,6-May,10-Jun,21-May,,
,,,T++,13,,lr,,31/10/02,,,,,,,
,,,T+,,,lr,,31/10/02,18-Nov,2-May,9-May,1-Jun,20-May,,
,,,T+,,,lr,,31/10/02,15-Nov,,,,,,
,,,T+,12,,lr,,31/10/02,15-Nov,25-Apr,9-May,3-Jun,21-May,,
,,,T+,13,,lr,,31/10/02,15-Nov,25-Apr,5-May,2-Jun,21-May,,
,,,,,,lr,,31/10/02,26-Nov,29-Apr,13-May,13-Jun,23-May,,
,,,,,,lr,,31/10/02,,9-May,23-May,12-Jun,26-May,,
,,,,12,,lr,,31/10/02,15-Nov,29-Apr,,10-Jun,24-May,,
,,,,13,,lr,,31/10/02,18-Nov,30-Apr,,10-Jun,25-May,,
,,,T+,,,lr,,29/10/02,,,,,,,
,,,T+,,,lr,,29/10/02,,,,,,,
,,,T+,,,lr,,29/10/02,,,,,,,
,,,T+,10,,lr,,29/10/02,,,,,,,
,,,T++,,,lr,,29/10/02,,,,,,,
,,,T++,,,lr,,29/10/02,,,,,,,
,,,T++,,,lr,,29/10/02,,,,,,,
,,,T++,10,,lr,,29/10/02,,,,,,,
,,,,,,lr,,29/10/02,,,,,,,
,,,,,,lr,,29/10/02,17-Apr,,,,,,
,,,,,,lr,,29/10/02,30-Apr,,,,,,
,,,,10,,lr,,29/10/02,22-Apr,,,,,,
,,,T++,,,lr,,29/10/02,,,,,,,
,,,T++,,,lr,,29/10/02,,,,,,,
,,,T++,,,lr,,29/10/02,,,,,,,
,,,T++,10,,lr,,29/10/02,,,,,,,
,,,,,,lr,,29/10/02,,,,,,,
,,,,,,lr,,29/10/02,26-Nov,,,,,,
,,,,,,lr,,29/10/02,,,,,,,
,,,,10,,lr,,29/10/02,,,,,,,
,,,T+,,,lr,,29/10/02,,,,,,,
,,,T+,,,lr,,29/10/02,,,,,,,
,,,T+,,,lr,,29/10/02,,,,,,,
,,,T+,10,,lr,,29/10/02,,,,,,,
,,,,,,lr,,29/10/02,,,,,,,
,,,,,,lr,,29/10/02,,,,,,,
,,,,,,lr,,29/10/02,,,,,,,
,,,,10,,lr,,29/10/02,,,,,,,
,,,T+,,,lr,,29/10/02,,,,,,,
,,,T+,,,lr,,29/10/02,,,,,,,
,,,T+,,,lr,,29/10/02,,,,,,,
,,,T+,10,,lr,,29/10/02,,,,,,,
,,,T++,,,lr,,29/10/02,,,,,,,
,,,T++,,,lr,,29/10/02,,,,,,,
,,,T++,,,lr,,29/10/02,,,,,,,
,,,T++,10,,lr,,29/10/02,,,,,,,
,,,T+,,,lr,,29/10/02,,,,,,,
,,,T+,,,lr,,29/10/02,,,,,,,
,,,T+,,,lr,,29/10/02,,,,,,,
,,,T+,10,,lr,,29/10/02,,,,,,,
,,,,,,lr,,29/10/02,,,,,,,
,,,,,,lr,,29/10/02,,,,,,,
,,,,,,lr,,29/10/02,,,,,,,
,,,,10,,lr,,29/10/02,,,,,,,
,,,T++,,,lr,,29/10/02,,,,,,,
,,,T++,,,lr,,29/10/02,,,,,,,
,,,T++,,,lr,,29/10/02,,,,,,,
,,,T++,10,,lr,,29/10/02,,,,,,,
,,,,,,lr,,30/10/02,,,,,,,
,,,,,,lr,,30/10/02,,,,,,,
,,,,,,lr,,30/10/02,,,,,,,
,,,,10,,lr,,30/10/02,,,,,,,
,,,T++,,,lr,,30/10/02,,,,,,,
,,,T++,,,lr,,30/10/02,,,,,,,
,,,T++,,,lr,,30/10/02,,,,,,,
,,,T++,10,,lr,,30/10/02,,,,,,,
,,,,,,lr,,30/10/02,,,,,,,
,,,,,,lr,,30/10/02,,,,,,,
,,,,,,lr,,30/10/02,,,,,,,
,,,,10,,lr,,30/10/02,,,,,,,
,,,T++,,,lr,,30/10/02,,,,,,,
,,,T++,,,lr,,30/10/02,,,,,,,
,,,T++,,,lr,,30/10/02,,,,,,,
,,,T++,10,,lr,,30/10/02,,,,,,,
,,,T+,,,lr,,30/10/02,,,,,,,
,,,T+,,,lr,,30/10/02,,,,,,,
,,,T+,,,lr,,30/10/02,,,,,,,
,,,T+,10,,lr,,30/10/02,,,,,,,
,,,T+,,,lr,,30/10/02,,,,,,,
,,,T+,,,lr,,30/10/02,,,,,,,
,,,T+,,,lr,,30/10/02,,,,,,,
,,,T+,10,,lr,,30/10/02,,,,,,,
,,,T++,,,lr,,30/10/02,,,,,,,
,,,T++,,,lr,,30/10/02,,,,,,,
,,,T++,,,lr,,30/10/02,,,,,,,
,,,T++,10,,lr,,30/10/02,,,,,,,
,,,T+,,,lr,,30/10/02,,,,,,,
,,,T+,,,lr,,30/10/02,,,,,,,
,,,T+,,,lr,,30/10/02,,,,,,,
,,,T+,10,,lr,,30/10/02,,,,,,,
,,,T++,,,lr,,30/10/02,,,,,,,
,,,T++,,,lr,,30/10/02,,,,,,,
,,,T++,,,lr,,30/10/02,,,,,,,
,,,T++,10,,lr,,30/10/02,,,,,,,
,,,,,,lr,,30/10/02,,,,,,,
,,,,,,lr,,30/10/02,,,,,,,
,,,,,,lr,,30/10/02,,,,,,,
,,,,10,,lr,,30/10/02,,,,,,,
,,,T+,,,lr,,30/10/02,,,,,,,
,,,T+,,,lr,,30/10/02,,,,,,,
,,,T+,,,lr,,30/10/02,,,,,,,
,,,T+,10,,lr,,30/10/02,,,,,,,
,,,,,,lr,,30/10/02,,,,,,,
,,,,,,lr,,30/10/02,,,,,,,
,,,,,,lr,,30/10/02,,,,,,,
,,,,10,,lr,,30/10/02,,,,,,,
,,,T+,,,lr,,31/10/02,,,,,,,
,,,T+,,,lr,,31/10/02,,,,,,,
,,,T+,,,lr,,31/10/02,,,,,,,
,,,T+,10,,lr,,31/10/02,,,,,,,
,,,,,,lr,,31/10/02,,,,,,,
,,,,,,lr,,31/10/02,,,,,,,
,,,,,,lr,,31/10/02,,,,,,,
,,,,10,,lr,,31/10/02,,,,,,,
,,,T++,,,lr,,31/10/02,,,,,,,
,,,T++,,,lr,,31/10/02,,,,,,,
,,,T++,,,lr,,31/10/02,,,,,,,
,,,T++,10,,lr,,31/10/02,,,,,,,
,,,T++,,,lr,,31/10/02,,,,,,,
,,,T++,,,lr,,31/10/02,,,,,,,
