year,plot_code,plant_id,1st_snowfree,1st_leaf,1st_flower,1st_flower_open,1st_petal_shed,last_petal_shed,1st_seed_disp,1st_red_leaf
1995,755C,AR3,172,172,NaN,NaN,NaN,NaN,NaN,236
1995,755C,AR4,172,177,207,212,219,236,NaN,236
1995,755C,AR5,172,172,194,NaN,NaN,NaN,NaN,246
1995,755C,BB1,172,181,NaN,NaN,NaN,NaN,NaN,236
1995,755C,BB2,172,181,NaN,NaN,NaN,NaN,NaN,219
1995,755C,BB3,171,171,193,197,228,261,NaN,236
1995,755C,BB4,172,180,194,205,228,261,NaN,246
1995,755C,BB5,172,182,NaN,NaN,NaN,NaN,NaN,246
1995,754E,AR1,172,173,NaN,NaN,NaN,NaN,NaN,236
1995,754E,AR2,172,172,194,201,212,228,NaN,236
1995,754E,AR3,171,173,NaN,NaN,NaN,NaN,NaN,236
1995,754E,AR4,171,173,193,197,219,219,NaN,236
1995,754E,AR5,171,171,NaN,NaN,NaN,NaN,NaN,236
1995,754E,BB1,172,173,NaN,NaN,NaN,NaN,NaN,236
1995,754E,BB2,172,177,NaN,NaN,NaN,NaN,NaN,236
1995,754E,BB3,171,172,193,195,219,261,NaN,236
1995,754E,BB4,172,172,191,194,219,261,NaN,236
1995,754E,BB5,172,177,NaN,NaN,NaN,NaN,NaN,219
1995,754C,AR1,171,176,NaN,NaN,NaN,NaN,NaN,236
1995,754C,AR2,175,176,NaN,NaN,NaN,NaN,NaN,246
1995,754C,AR3,172,176,NaN,NaN,NaN,NaN,NaN,219
1995,754C,AR4,172,177,NaN,NaN,NaN,NaN,NaN,236
1995,754C,AR5,173,177,NaN,NaN,NaN,NaN,NaN,236
1995,754C,BB1,174,180,NaN,NaN,NaN,NaN,NaN,219
1995,754C,BB2,173,173,NaN,NaN,NaN,NaN,NaN,246
1995,754C,BB3,172,173,191,194,219,261,NaN,236
1995,754C,BB4,172,172,NaN,NaN,NaN,NaN,NaN,219
1995,754C,BB5,172,173,191,197,NaN,228,NaN,236
1995,753E,AR1,171,171,NaN,NaN,NaN,NaN,NaN,236
1995,753E,AR2,171,172,NaN,NaN,NaN,NaN,NaN,236
1995,753E,AR3,171,172,NaN,NaN,NaN,NaN,NaN,236
1995,753E,AR4,171,176,NaN,NaN,NaN,NaN,NaN,236
1995,753E,AR5,171,177,NaN,NaN,NaN,NaN,NaN,236
1995,753E,BB1,171,172,194,197,219,261,NaN,236
1995,753E,BB2,171,174,194,197,219,261,NaN,261
1995,753E,BB3,171,174,205,A,NaN,NaN,NaN,219
1995,753E,BB4,171,172,NaN,NaN,NaN,NaN,NaN,236
1995,753E,BB5,171,174,191,197,219,NaN,NaN,236
1995,753C,AR1,171,172,NaN,NaN,NaN,NaN,NaN,236
1995,753C,AR2,171,177,NaN,NaN,NaN,NaN,NaN,236
1995,753C,AR3,171,178,NaN,NaN,NaN,NaN,NaN,236
1995,753C,AR4,171,177,NaN,NaN,NaN,NaN,NaN,236
1995,753C,AR5,171,178,NaN,NaN,NaN,NaN,NaN,246
1995,753C,BB1,171,172,NaN,NaN,NaN,NaN,NaN,246
1995,753C,BB2,171,172,NaN,NaN,NaN,NaN,NaN,219
1995,753C,BB3,171,177,NaN,NaN,NaN,NaN,NaN,236
1995,753C,BB4,171,172,205,205,228,261,NaN,236
1995,753C,BB5,171,178,194,197,228,261,NaN,236
1995,752E,AR1,170,170,NaN,NaN,NaN,NaN,NaN,236
1995,752E,AR2,170,170,NaN,NaN,NaN,NaN,NaN,236
1995,752E,AR3,170,170,NaN,NaN,NaN,NaN,NaN,236
1995,752E,AR4,170,170,188,192,201,212,NaN,236
1995,752E,AR5,170,170,NaN,NaN,NaN,NaN,NaN,236
1995,752E,BB1,170,170,NaN,NaN,NaN,NaN,NaN,236
1995,752E,BB2,170,170,190,194,219,261,NaN,236
1995,752E,BB3,170,170,NaN,NaN,NaN,NaN,NaN,246
1995,752E,BB4,170,170,192,197,219,261,NaN,246
1995,752E,BB5,170,173,NaN,NaN,NaN,NaN,NaN,236
1995,752C,AR1,170,170,NaN,NaN,NaN,NaN,NaN,236
1995,752C,AR2,170,170,194,201,207,212,NaN,236
1995,752C,AR3,170,170,191,197,205,212,NaN,236
1995,752C,AR4,170,172,194,197,205,212,NaN,236
1995,752C,AR5,170,170,NaN,NaN,NaN,NaN,NaN,236
1995,752C,BB1,170,173,191,195,219,261,NaN,219
1995,752C,BB2,170,170,NaN,NaN,NaN,NaN,NaN,219
1995,752C,BB3,170,170,193,197,212,261,NaN,236
1995,752C,BB4,170,170,NaN,NaN,NaN,NaN,NaN,219
1995,752C,BB5,170,172,NaN,NaN,NaN,NaN,NaN,236
1995,751E,AR1,170,173,194,201,219,228,NaN,236
1995,751E,AR2,170,173,NaN,NaN,NaN,NaN,NaN,228
1995,751E,AR3,170,174,193,197,210,212,NaN,228
1995,751E,AR4,170,170,201,205,212,228,NaN,236
1995,751E,AR5,170,173,NaN,NaN,NaN,NaN,NaN,228
1995,751E,BB1,170,173,NaN,NaN,NaN,NaN,NaN,219
1995,751E,BB2,170,170,192,195,228,238,NaN,238
1995,751E,BB3,170,172,NaN,NaN,NaN,NaN,NaN,228
1995,751E,BB4,170,173,NaN,NaN,NaN,NaN,NaN,228
1995,751E,BB5,170,173,NaN,NaN,NaN,NaN,NaN,219
1995,751C,AR1,170,170,NaN,NaN,NaN,NaN,NaN,228
1995,751C,AR2,170,170,NaN,NaN,NaN,NaN,NaN,236
1995,751C,AR3,170,170,NaN,NaN,NaN,NaN,NaN,236
1995,751C,AR4,170,172,NaN,NaN,NaN,NaN,NaN,228
1995,751C,AR5,170,172,NaN,NaN,NaN,NaN,NaN,236
1995,751C,BB1,170,173,NaN,NaN,NaN,NaN,NaN,228
1995,751C,BB2,170,172,201,205,228,261,NaN,219
1995,751C,BB3,170,173,NaN,NaN,NaN,NaN,NaN,219
1995,751C,BB4,170,172,NaN,NaN,NaN,NaN,NaN,228
1995,751C,BB5,170,173,NaN,NaN,NaN,NaN,NaN,219
1995,EP101E,AR1,NaN,NaN,NaN,220,220,228,NaN,250
1995,EP101E,AR2,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP101E,AR3,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP101E,AR4,NaN,NaN,NaN,NaN,NaN,220,NaN,NaN
1995,EP101E,AR5,NaN,NaN,NaN,NaN,NaN,220,NaN,250
1995,EP101E,BB1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP101E,BB2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP101E,BB3,NaN,NaN,NaN,220,NaN,NaN,NaN,250
1995,EP101E,BB4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP101E,BB5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP101C,AR1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,220
1995,EP101C,AR2,NaN,NaN,NaN,220,228,NaN,NaN,250
1995,EP101C,AR3,NaN,NaN,NaN,220,220,NaN,NaN,236
1995,EP101C,AR4,NaN,NaN,NaN,220,228,NaN,NaN,250
1995,EP101C,AR5,NaN,NaN,NaN,220,220,228,NaN,250
1995,EP101C,BB1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP101C,BB2,NaN,NaN,NaN,220,228,NaN,NaN,250
1995,EP101C,BB3,NaN,NaN,NaN,220,228,NaN,NaN,250
1995,EP101C,BB4,NaN,NaN,NaN,220,NaN,NaN,NaN,NaN
1995,EP101C,BB5,NaN,NaN,NaN,220,NaN,NaN,NaN,250
1995,EP102E,AR1,NaN,NaN,NaN,220,220,228,NaN,250
1995,EP102E,AR2,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP102E,AR3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP102E,AR4,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP102E,AR5,NaN,NaN,NaN,NaN,NaN,220,NaN,250
1995,EP102E,BB1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP102E,BB2,NaN,NaN,NaN,220,220,250,NaN,236
1995,EP102E,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP102E,BB4,NaN,NaN,NaN,220,220,250,NaN,236
1995,EP102E,BB5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP102C,AR1,NaN,NaN,NaN,NaN,236,NaN,NaN,228
1995,EP102C,AR2,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP102C,AR3,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP102C,AR4,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP102C,AR5,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP102C,BB1,NaN,NaN,NaN,220,220,NaN,NaN,228
1995,EP102C,BB2,NaN,NaN,NaN,220,220,NaN,NaN,236
1995,EP102C,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,220
1995,EP102C,BB4,NaN,NaN,NaN,220,220,NaN,NaN,236
1995,EP102C,BB5,NaN,NaN,NaN,220,220,NaN,NaN,236
1995,EP103E,AR1,NaN,NaN,NaN,NaN,NaN,220,NaN,250
1995,EP103E,AR2,NaN,NaN,NaN,NaN,NaN,220,NaN,220
1995,EP103E,AR3,NaN,NaN,NaN,NaN,NaN,220,NaN,250
1995,EP103E,AR4,NaN,NaN,NaN,NaN,NaN,220,NaN,250
1995,EP103E,AR5,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP103E,BB1,NaN,NaN,NaN,220,220,NaN,NaN,236
1995,EP103E,BB2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP103E,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP103E,BB4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP103E,BB5,NaN,NaN,NaN,220,220,NaN,NaN,250
1995,EP103C,AR1,NaN,NaN,NaN,NaN,NaN,220,NaN,220
1995,EP103C,AR2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,220
1995,EP103C,AR3,NaN,NaN,NaN,NaN,NaN,220,NaN,220
1995,EP103C,AR4,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP103C,AR5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP103C,BB1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP103C,BB2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP103C,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP103C,BB4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP103C,BB5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP251E,AR1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP251E,AR2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP251E,AR3,NaN,NaN,NaN,NaN,NaN,250,NaN,250
1995,EP251E,AR4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP251E,AR5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP251E,BB1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP251E,BB2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP251E,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP251E,BB4,NaN,NaN,NaN,220,228,250,NaN,236
1995,EP251E,BB5,NaN,NaN,NaN,220,228,250,NaN,236
1995,EP251C,AR1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP251C,AR2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP251C,AR3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP251C,AR4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP251C,AR5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,220
1995,EP251C,BB1,NaN,NaN,NaN,220,NaN,NaN,NaN,NaN
1995,EP251C,BB2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP251C,BB3,NaN,NaN,NaN,220,NaN,NaN,NaN,236
1995,EP251C,BB4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP251C,BB5,NaN,NaN,NaN,220,250,NaN,NaN,245
1995,EP252E,AR1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP252E,AR2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP252E,AR3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP252E,AR4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP252E,AR5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP252E,BB1,NaN,NaN,NaN,220,220,NaN,NaN,250
1995,EP252E,BB2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP252E,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP252E,BB4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP252E,BB5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP252C,AR1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP252C,AR2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,228
1995,EP252C,AR3,NaN,NaN,NaN,220,220,228,NaN,228
1995,EP252C,AR4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP252C,AR5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP252C,BB1,NaN,NaN,NaN,220,NaN,250,NaN,250
1995,EP252C,BB2,NaN,NaN,NaN,220,220,NaN,NaN,250
1995,EP252C,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP252C,BB4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP252C,BB5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP253E,AR1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,220
1995,EP253E,AR2,NaN,NaN,NaN,NaN,250,NaN,NaN,236
1995,EP253E,AR3,NaN,NaN,NaN,NaN,NaN,220,NaN,250
1995,EP253E,AR4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP253E,AR5,NaN,NaN,NaN,NaN,228,236,NaN,236
1995,EP253E,BB1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP253E,BB2,NaN,NaN,NaN,220,NaN,NaN,NaN,250
1995,EP253E,BB3,NaN,NaN,NaN,220,220,NaN,NaN,250
1995,EP253E,BB4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP253E,BB5,NaN,NaN,NaN,220,NaN,NaN,NaN,250
1995,EP253C,AR1,NaN,NaN,NaN,220,220,228,NaN,236
1995,EP253C,AR2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,220
1995,EP253C,AR3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP253C,AR4,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP253C,AR5,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP253C,BB1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP253C,BB2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP253C,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP253C,BB4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP253C,BB5,NaN,NaN,NaN,220,NaN,NaN,NaN,NaN
1995,EP451E,AR1,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP451E,AR2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,228
1995,EP451E,AR3,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP451E,AR4,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP451E,AR5,NaN,NaN,NaN,NaN,NaN,220,NaN,228
1995,EP451E,BB1,NaN,NaN,NaN,220,220,250,NaN,250
1995,EP451E,BB2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP451E,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP451E,BB4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP451E,BB5,NaN,NaN,NaN,220,220,250,NaN,250
1995,EP451C,AR1,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP451C,AR2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP451C,AR3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP451C,AR4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP451C,AR5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP451C,BB1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP451C,BB2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP451C,BB3,NaN,NaN,NaN,220,NaN,250,NaN,236
1995,EP451C,BB4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP451C,BB5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP452E,AR1,NaN,NaN,NaN,NaN,NaN,220,NaN,250
1995,EP452E,AR2,NaN,NaN,NaN,NaN,NaN,220,NaN,250
1995,EP452E,AR3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP452E,AR4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP452E,AR5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP452E,BB1,NaN,NaN,NaN,220,228,250,NaN,250
1995,EP452E,BB2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP452E,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP452E,BB4,NaN,NaN,NaN,220,NaN,250,NaN,250
1995,EP452E,BB5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP452C,AR1,NaN,NaN,NaN,NaN,NaN,220,NaN,228
1995,EP452C,AR2,NaN,NaN,NaN,NaN,NaN,220,NaN,250
1995,EP452C,AR3,NaN,NaN,NaN,NaN,NaN,220,NaN,250
1995,EP452C,AR4,NaN,NaN,NaN,NaN,NaN,228,NaN,250
1995,EP452C,AR5,NaN,NaN,NaN,NaN,NaN,220,NaN,250
1995,EP452C,BB1,NaN,NaN,NaN,220,NaN,250,NaN,250
1995,EP452C,BB2,NaN,NaN,NaN,220,NaN,250,NaN,250
1995,EP452C,BB3,NaN,NaN,NaN,213,NaN,NaN,NaN,250
1995,EP452C,BB4,NaN,NaN,NaN,220,220,NaN,NaN,250
1995,EP452C,BB5,NaN,NaN,NaN,220,228,250,NaN,250
1995,EP453E,AR1,NaN,NaN,NaN,NaN,NaN,220,NaN,250
1995,EP453E,AR2,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP453E,AR3,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP453E,AR4,NaN,NaN,NaN,NaN,NaN,220,NaN,220
1995,EP453E,AR5,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP453E,BB1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP453E,BB2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP453E,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP453E,BB4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP453E,BB5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP453C,AR1,NaN,NaN,NaN,NaN,NaN,228,NaN,236
1995,EP453C,AR2,NaN,NaN,NaN,NaN,228,236,NaN,236
1995,EP453C,AR3,NaN,NaN,NaN,NaN,NaN,228,NaN,236
1995,EP453C,AR4,NaN,NaN,NaN,NaN,NaN,228,NaN,236
1995,EP453C,AR5,NaN,NaN,NaN,NaN,NaN,228,NaN,228
1995,EP453C,BB1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP453C,BB2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP453C,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP453C,BB4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,228
1995,EP453C,BB5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP751E,AR1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,228
1995,EP751E,AR2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,228
1995,EP751E,AR3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP751E,AR4,NaN,NaN,NaN,220,220,228,NaN,236
1995,EP751E,AR5,NaN,NaN,NaN,220,220,228,NaN,236
1995,EP751E,BB1,NaN,NaN,NaN,220,220,250,NaN,228
1995,EP751E,BB2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP751E,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP751E,BB4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,228
1995,EP751E,BB5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP751C,AR1,NaN,NaN,220,NaN,NaN,228,NaN,236
1995,EP751C,AR2,NaN,NaN,NaN,NaN,NaN,228,NaN,236
1995,EP751C,AR3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP751C,AR4,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP751C,AR5,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP751C,BB1,NaN,NaN,NaN,220,228,NaN,NaN,236
1995,EP751C,BB2,NaN,NaN,NaN,220,220,250,NaN,228
1995,EP751C,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP751C,BB4,NaN,NaN,NaN,220,NaN,NaN,NaN,236
1995,EP751C,BB5,NaN,NaN,NaN,220,228,250,NaN,236
1995,EP752E,AR1,NaN,NaN,NaN,NaN,216,220,NaN,250
1995,EP752E,AR2,NaN,NaN,NaN,NaN,220,228,NaN,250
1995,EP752E,AR3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP752E,AR4,NaN,NaN,NaN,NaN,216,220,NaN,250
1995,EP752E,AR5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP752E,BB1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP752E,BB2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP752E,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP752E,BB4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP752E,BB5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP752C,AR1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,220
1995,EP752C,AR2,NaN,NaN,NaN,NaN,NaN,220,NaN,236
1995,EP752C,AR3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,220
1995,EP752C,AR4,NaN,NaN,NaN,NaN,217,220,NaN,236
1995,EP752C,AR5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,220
1995,EP752C,BB1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP752C,BB2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP752C,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP752C,BB4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP752C,BB5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP753E,AR1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP753E,AR2,NaN,NaN,NaN,NaN,216,220,NaN,220
1995,EP753E,AR3,NaN,NaN,NaN,NaN,216,220,NaN,250
1995,EP753E,AR4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250
1995,EP753E,AR5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,220
1995,EP753E,BB1,NaN,NaN,NaN,220,220,250,NaN,250
1995,EP753E,BB2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP753E,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,EP753E,BB4,NaN,NaN,236,NaN,NaN,NaN,NaN,250
1995,EP753E,BB5,NaN,NaN,NaN,220,228,NaN,NaN,236
1995,EP753C,AR1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP753C,AR2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,220
1995,EP753C,AR3,NaN,NaN,NaN,NaN,216,220,NaN,236
1995,EP753C,AR4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP753C,AR5,NaN,NaN,NaN,NaN,216,220,NaN,236
1995,EP753C,BB1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP753C,BB2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP753C,BB3,NaN,NaN,NaN,220,220,250,NaN,236
1995,EP753C,BB4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1995,EP753C,BB5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236
1996,101E,AR1,183,183,NaN,198,219,NaN,NaN,228
1996,101E,AR2,183,184,NaN,NaN,NaN,NaN,NaN,228
1996,101E,AR3,183,184,NaN,NaN,NaN,NaN,NaN,228
1996,101E,AR4,183,184,201,203,211,228,NaN,228
1996,101E,AR5,183,184,NaN,NaN,NaN,NaN,NaN,219
1996,101E,BB1,183,184,NaN,NaN,NaN,NaN,NaN,228
1996,101E,BB2,183,183,NaN,NaN,NaN,NaN,NaN,228
1996,101E,BB3,183,190,NaN,NaN,NaN,NaN,NaN,228
1996,101E,BB4,183,184,201,219,NaN,NaN,NaN,228
1996,101E,BB5,183,184,198,219,NaN,NaN,NaN,228
1996,101C,AR1,183,184,NaN,NaN,NaN,NaN,NaN,NaN
1996,101C,AR2,183,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996,101C,AR3,183,198,NaN,NaN,NaN,NaN,NaN,NaN
1996,101C,AR4,183,184,NaN,NaN,NaN,NaN,NaN,NaN
1996,101C,AR5,183,184,NaN,NaN,NaN,NaN,NaN,211
1996,101C,BB1,183,184,NaN,NaN,NaN,NaN,NaN,NaN
1996,101C,BB2,183,184,NaN,NaN,NaN,NaN,NaN,NaN
1996,101C,BB3,183,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996,101C,BB4,183,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996,101C,BB5,183,184,NaN,NaN,NaN,NaN,NaN,NaN
1996,102E,AR1,183,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996,102E,AR2,183,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996,102E,AR3,183,184,NaN,198,219,NaN,NaN,228
1996,102E,AR4,183,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996,102E,AR5,183,184,198,203,219,NaN,NaN,211
1996,102E,BB1,183,184,211,219,228,NaN,NaN,228
1996,102E,BB2,183,190,201,211,228,NaN,NaN,228
1996,102E,BB3,183,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996,102E,BB4,183,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996,102E,BB5,181,182,198,203,211,NaN,NaN,228
1996,102C,AR1,183,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996,102C,AR2,183,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996,102C,AR3,183,184,NaN,NaN,NaN,NaN,NaN,NaN
