ID,BLOCK,TREATMENT,CO2,HEAT,WATER,N,PTREAT,STREAT,PLOT,QUAD,SM030,NOV1DAY
82,6,9,2,1,1,1,2,1,21,2,16.89822213,600
82,6,9,2,1,1,1,2,1,21,2,16.58755181,607
82,6,9,2,1,1,1,2,1,21,2,,
82,6,9,2,1,1,1,2,1,21,2,,
82,6,9,2,1,1,1,2,1,21,2,,
82,6,9,2,1,1,1,2,1,21,2,,
82,6,9,2,1,1,1,2,1,21,2,,
82,6,9,2,1,1,1,2,1,21,2,,
83,6,10,2,1,1,2,2,3,21,3,16.37882268,368
83,6,10,2,1,1,2,2,3,21,3,28.20731296,387
83,6,10,2,1,1,2,2,3,21,3,25.33368616,409
83,6,10,2,1,1,2,2,3,21,3,22.91681047,433
83,6,10,2,1,1,2,2,3,21,3,30.24529673,454
83,6,10,2,1,1,2,2,3,21,3,34.21800086,473
83,6,10,2,1,1,2,2,3,21,3,28.57255149,502
83,6,10,2,1,1,2,2,3,21,3,25.33368616,516
83,6,10,2,1,1,2,2,3,21,3,20.71468664,523
83,6,10,2,1,1,2,2,3,21,3,,529
83,6,10,2,1,1,2,2,3,21,3,20.71468664,530
83,6,10,2,1,1,2,2,3,21,3,25.06627619,536
83,6,10,2,1,1,2,2,3,21,3,21.08743406,544
83,6,10,2,1,1,2,2,3,21,3,18.11362239,551
83,6,10,2,1,1,2,2,3,21,3,18.70628763,558
83,6,10,2,1,1,2,2,3,21,3,20.0554629,565
83,6,10,2,1,1,2,2,3,21,3,17.81367394,572
83,6,10,2,1,1,2,2,3,21,3,16.89822213,579
83,6,10,2,1,1,2,2,3,21,3,17.00114678,586
83,6,10,2,1,1,2,2,3,21,3,,592
83,6,10,2,1,1,2,2,3,21,3,16.16876815,600
83,6,10,2,1,1,2,2,3,21,3,,607
83,6,10,2,1,1,2,2,3,21,3,,
83,6,10,2,1,1,2,2,3,21,3,,
83,6,10,2,1,1,2,2,3,21,3,,
83,6,10,2,1,1,2,2,3,21,3,,
83,6,10,2,1,1,2,2,3,21,3,,
83,6,10,2,1,1,2,2,3,21,3,,
84,6,12,2,1,2,2,2,4,21,4,14.6589076,368
84,6,12,2,1,2,2,2,4,21,4,23.99507708,387
84,6,12,2,1,2,2,2,4,21,4,23.99507708,409
84,6,12,2,1,2,2,2,4,21,4,23.63674124,433
84,6,12,2,1,2,2,2,4,21,4,29.12440586,454
84,6,12,2,1,2,2,2,4,21,4,32.57714654,473
84,6,12,2,1,2,2,2,4,21,4,27.48221425,502
84,6,12,2,1,2,2,2,4,21,4,22.64542502,516
84,6,12,2,1,2,2,2,4,21,4,22.19102879,523
84,6,12,2,1,2,2,2,4,21,4,,529
84,6,12,2,1,2,2,2,4,21,4,27.48221425,530
84,6,12,2,1,2,2,2,4,21,4,27.3018954,536
84,6,12,2,1,2,2,2,4,21,4,21.08743406,544
84,6,12,2,1,2,2,2,4,21,4,22.64542502,551
84,6,12,2,1,2,2,2,4,21,4,21.54975009,558
84,6,12,2,1,2,2,2,4,21,4,21.82537933,565
84,6,12,2,1,2,2,2,4,21,4,26.40462481,572
84,6,12,2,1,2,2,2,4,21,4,22.28213322,579
84,6,12,2,1,2,2,2,4,21,4,21.54975009,586
84,6,12,2,1,2,2,2,4,21,4,,592
84,6,12,2,1,2,2,2,4,21,4,21.54975009,600
84,6,12,2,1,2,2,2,4,21,4,20.62106835,607
84,6,12,2,1,2,2,2,4,21,4,,
84,6,12,2,1,2,2,2,4,21,4,,
84,6,12,2,1,2,2,2,4,21,4,,
84,6,12,2,1,2,2,2,4,21,4,,
84,6,12,2,1,2,2,2,4,21,4,,
84,6,12,2,1,2,2,2,4,21,4,,
85,8,8,1,2,2,2,3,4,22,1,15.53037315,368
85,8,8,1,2,2,2,3,4,22,1,28.02540833,387
85,8,8,1,2,2,2,3,4,22,1,28.75594185,409
85,8,8,1,2,2,2,3,4,22,1,,433
85,8,8,1,2,2,2,3,4,22,1,31.39417794,454
85,8,8,1,2,2,2,3,4,22,1,32.17865983,473
85,8,8,1,2,2,2,3,4,22,1,27.48221425,502
85,8,8,1,2,2,2,3,4,22,1,25.33368616,516
85,8,8,1,2,2,2,3,4,22,1,26.40462481,523
85,8,8,1,2,2,2,3,4,22,1,,529
85,8,8,1,2,2,2,3,4,22,1,29.12440586,530
85,8,8,1,2,2,2,3,4,22,1,29.12440586,536
85,8,8,1,2,2,2,3,4,22,1,25.33368616,544
85,8,8,1,2,2,2,3,4,22,1,26.58359653,551
85,8,8,1,2,2,2,3,4,22,1,25.33368616,558
85,8,8,1,2,2,2,3,4,22,1,22.91681047,565
85,8,8,1,2,2,2,3,4,22,1,,572
85,8,8,1,2,2,2,3,4,22,1,29.68173356,579
85,8,8,1,2,2,2,3,4,22,1,25.8687052,586
85,8,8,1,2,2,2,3,4,22,1,21.45758969,592
85,8,8,1,2,2,2,3,4,22,1,21.73364138,600
85,8,8,1,2,2,2,3,4,22,1,20.0554629,607
85,8,8,1,2,2,2,3,4,22,1,,
85,8,8,1,2,2,2,3,4,22,1,,
85,8,8,1,2,2,2,3,4,22,1,,
85,8,8,1,2,2,2,3,4,22,1,,
85,8,8,1,2,2,2,3,4,22,1,,
85,8,8,1,2,2,2,3,4,22,1,,
86,8,5,1,2,1,1,3,1,22,2,16.06323504,368
86,8,5,1,2,1,1,3,1,22,2,27.84394249,387
86,8,5,1,2,1,1,3,1,22,2,24.70961874,409
86,8,5,1,2,1,1,3,1,22,2,,433
86,8,5,1,2,1,1,3,1,22,2,28.57255149,454
86,8,5,1,2,1,1,3,1,22,2,30.81585748,473
86,8,5,1,2,1,1,3,1,22,2,26.94220712,502
86,8,5,1,2,1,1,3,1,22,2,19.57863538,516
86,8,5,1,2,1,1,3,1,22,2,18.41112853,523
86,8,5,1,2,1,1,3,1,22,2,,529
86,8,5,1,2,1,1,3,1,22,2,21.54975009,530
86,8,5,1,2,1,1,3,1,22,2,27.84394249,536
86,8,5,1,2,1,1,3,1,22,2,20.52727043,544
86,8,5,1,2,1,1,3,1,22,2,18.90180351,551
86,8,5,1,2,1,1,3,1,22,2,19.57863538,558
86,8,5,1,2,1,1,3,1,22,2,20.43328935,565
86,8,5,1,2,1,1,3,1,22,2,,572
86,8,5,1,2,1,1,3,1,22,2,16.58755181,579
86,8,5,1,2,1,1,3,1,22,2,17.40977889,586
86,8,5,1,2,1,1,3,1,22,2,,592
86,8,5,1,2,1,1,3,1,22,2,16.27396285,600
86,8,5,1,2,1,1,3,1,22,2,16.06323504,607
86,8,5,1,2,1,1,3,1,22,2,,
86,8,5,1,2,1,1,3,1,22,2,,
86,8,5,1,2,1,1,3,1,22,2,,
86,8,5,1,2,1,1,3,1,22,2,,
86,8,5,1,2,1,1,3,1,22,2,,
86,8,5,1,2,1,1,3,1,22,2,,
87,8,7,1,2,2,1,3,2,22,3,14.32580629,368
87,8,7,1,2,2,1,3,2,22,3,24.79880556,387
87,8,7,1,2,2,1,3,2,22,3,25.24455036,409
87,8,7,1,2,2,1,3,2,22,3,,433
87,8,7,1,2,2,1,3,2,22,3,28.75594185,454
87,8,7,1,2,2,1,3,2,22,3,30.24529673,473
87,8,7,1,2,2,1,3,2,22,3,26.40462481,502
87,8,7,1,2,2,1,3,2,22,3,20.43328935,516
87,8,7,1,2,2,1,3,2,22,3,19.76999701,523
87,8,7,1,2,2,1,3,2,22,3,,529
87,8,7,1,2,2,1,3,2,22,3,21.36528141,530
87,8,7,1,2,2,1,3,2,22,3,26.94220712,536
87,8,7,1,2,2,1,3,2,22,3,20.24476361,544
87,8,7,1,2,2,1,3,2,22,3,19.09634682,551
87,8,7,1,2,2,1,3,2,22,3,19.57863538,558
87,8,7,1,2,2,1,3,2,22,3,20.43328935,565
87,8,7,1,2,2,1,3,2,22,3,,572
87,8,7,1,2,2,1,3,2,22,3,26.40462481,579
87,8,7,1,2,2,1,3,2,22,3,21.64176614,586
87,8,7,1,2,2,1,3,2,22,3,20.62106835,592
87,8,7,1,2,2,1,3,2,22,3,20.24476361,600
87,8,7,1,2,2,1,3,2,22,3,18.70628763,607
87,8,7,1,2,2,1,3,2,22,3,,
87,8,7,1,2,2,1,3,2,22,3,,
87,8,7,1,2,2,1,3,2,22,3,,
87,8,7,1,2,2,1,3,2,22,3,,
87,8,7,1,2,2,1,3,2,22,3,,
87,8,7,1,2,2,1,3,2,22,3,,
88,8,6,1,2,1,2,3,3,22,4,15.31473479,368
88,8,6,1,2,1,2,3,3,22,4,24.79880556,387
88,8,6,1,2,1,2,3,3,22,4,23.63674124,409
88,8,6,1,2,1,2,3,3,22,4,,433
88,8,6,1,2,1,2,3,3,22,4,29.12440586,454
88,8,6,1,2,1,2,3,3,22,4,31.58880754,473
88,8,6,1,2,1,2,3,3,22,4,27.12190244,502
88,8,6,1,2,1,2,3,3,22,4,18.70628763,516
88,8,6,1,2,1,2,3,3,22,4,16.69142817,523
88,8,6,1,2,1,2,3,3,22,4,,529
88,8,6,1,2,1,2,3,3,22,4,17.91393401,530
88,8,6,1,2,1,2,3,3,22,4,21.54975009,536
88,8,6,1,2,1,2,3,3,22,4,17.20606908,544
88,8,6,1,2,1,2,3,3,22,4,15.74457215,551
88,8,6,1,2,1,2,3,3,22,4,17.10376125,558
88,8,6,1,2,1,2,3,3,22,4,18.11362239,565
88,8,6,1,2,1,2,3,3,22,4,,572
88,8,6,1,2,1,2,3,3,22,4,15.6376512,579
88,8,6,1,2,1,2,3,3,22,4,16.16876815,586
88,8,6,1,2,1,2,3,3,22,4,16.27396285,592
88,8,6,1,2,1,2,3,3,22,4,15.31473479,600
88,8,6,1,2,1,2,3,3,22,4,14.98851867,607
88,8,6,1,2,1,2,3,3,22,4,,
88,8,6,1,2,1,2,3,3,22,4,,
88,8,6,1,2,1,2,3,3,22,4,,
88,8,6,1,2,1,2,3,3,22,4,,
88,8,6,1,2,1,2,3,3,22,4,,
88,8,6,1,2,1,2,3,3,22,4,,
89,8,2,1,1,1,2,1,3,23,1,14.21397934,368
89,8,2,1,1,1,2,1,3,23,1,23.36733818,387
89,8,2,1,1,1,2,1,3,23,1,23.99507708,409
89,8,2,1,1,1,2,1,3,23,1,,433
89,8,2,1,1,1,2,1,3,23,1,28.38968461,454
89,8,2,1,1,1,2,1,3,23,1,16.89822213,473
89,8,2,1,1,1,2,1,3,23,1,27.48221425,502
89,8,2,1,1,1,2,1,3,23,1,19.48262866,516
89,8,2,1,1,1,2,1,3,23,1,17.20606908,523
89,8,2,1,1,1,2,1,3,23,1,,529
89,8,2,1,1,1,2,1,3,23,1,17.61230443,530
89,8,2,1,1,1,2,1,3,23,1,21.91698351,536
89,8,2,1,1,1,2,1,3,23,1,17.81367394,544
89,8,2,1,1,1,2,1,3,23,1,15.74457215,551
89,8,2,1,1,1,2,1,3,23,1,17.00114678,558
89,8,2,1,1,1,2,1,3,23,1,18.01391565,565
89,8,2,1,1,1,2,1,3,23,1,14.98851867,572
89,8,2,1,1,1,2,1,3,23,1,14.43723374,579
89,8,2,1,1,1,2,1,3,23,1,14.6589076,586
89,8,2,1,1,1,2,1,3,23,1,14.98851867,592
89,8,2,1,1,1,2,1,3,23,1,13.9891161,600
89,8,2,1,1,1,2,1,3,23,1,13.6487485,607
89,8,2,1,1,1,2,1,3,23,1,,
89,8,2,1,1,1,2,1,3,23,1,,
89,8,2,1,1,1,2,1,3,23,1,,
89,8,2,1,1,1,2,1,3,23,1,,
89,8,2,1,1,1,2,1,3,23,1,,
89,8,2,1,1,1,2,1,3,23,1,,
90,8,1,1,1,1,1,1,1,23,2,16.37882268,368
90,8,1,1,1,1,1,1,1,23,2,28.57255149,387
90,8,1,1,1,1,1,1,1,23,2,25.69030309,409
90,8,1,1,1,1,1,1,1,23,2,,433
90,8,1,1,1,1,1,1,1,23,2,30.24529673,454
90,8,1,1,1,1,1,1,1,23,2,32.57714654,473
90,8,1,1,1,1,1,1,1,23,2,27.48221425,502
90,8,1,1,1,1,1,1,1,23,2,18.50977098,516
90,8,1,1,1,1,1,1,1,23,2,17.10376125,523
90,8,1,1,1,1,1,1,1,23,2,,529
90,8,1,1,1,1,1,1,1,23,2,18.11362239,530
90,8,1,1,1,1,1,1,1,23,2,22.09980472,536
90,8,1,1,1,1,1,1,1,23,2,18.21305777,544
90,8,1,1,1,1,1,1,1,23,2,16.48335115,551
90,8,1,1,1,1,1,1,1,23,2,17.40977889,558
90,8,1,1,1,1,1,1,1,23,2,17.81367394,565
90,8,1,1,1,1,1,1,1,23,2,16.16876815,572
90,8,1,1,1,1,1,1,1,23,2,15.95736,579
90,8,1,1,1,1,1,1,1,23,2,16.06323504,586
90,8,1,1,1,1,1,1,1,23,2,16.06323504,592
90,8,1,1,1,1,1,1,1,23,2,15.6376512,600
90,8,1,1,1,1,1,1,1,23,2,15.63765014,607
90,8,1,1,1,1,1,1,1,23,2,,
90,8,1,1,1,1,1,1,1,23,2,,
90,8,1,1,1,1,1,1,1,23,2,,
90,8,1,1,1,1,1,1,1,23,2,,
90,8,1,1,1,1,1,1,1,23,2,,
90,8,1,1,1,1,1,1,1,23,2,,
91,8,3,1,1,2,1,1,2,23,3,17.20606908,368
91,8,3,1,1,2,1,1,2,23,3,30.4346685,387
91,8,3,1,1,2,1,1,2,23,3,30.24529673,409
91,8,3,1,1,2,1,1,2,23,3,,433
91,8,3,1,1,2,1,1,2,23,3,31.98102026,454
91,8,3,1,1,2,1,1,2,23,3,34.21800086,473
91,8,3,1,1,2,1,1,2,23,3,29.68173356,502
91,8,3,1,1,2,1,1,2,23,3,,516
91,8,3,1,1,2,1,1,2,23,3,,523
91,8,3,1,1,2,1,1,2,23,3,,529
91,8,3,1,1,2,1,1,2,23,3,,530
91,8,3,1,1,2,1,1,2,23,3,,536
91,8,3,1,1,2,1,1,2,23,3,,544
91,8,3,1,1,2,1,1,2,23,3,,551
91,8,3,1,1,2,1,1,2,23,3,,558
91,8,3,1,1,2,1,1,2,23,3,24.79880556,565
91,8,3,1,1,2,1,1,2,23,3,,572
91,8,3,1,1,2,1,1,2,23,3,,579
91,8,3,1,1,2,1,1,2,23,3,,586
91,8,3,1,1,2,1,1,2,23,3,26.04720737,592
91,8,3,1,1,2,1,1,2,23,3,26.94220712,600
91,8,3,1,1,2,1,1,2,23,3,25.51197282,607
91,8,3,1,1,2,1,1,2,23,3,,
91,8,3,1,1,2,1,1,2,23,3,,
91,8,3,1,1,2,1,1,2,23,3,,
91,8,3,1,1,2,1,1,2,23,3,,
91,8,3,1,1,2,1,1,2,23,3,,
91,8,3,1,1,2,1,1,2,23,3,,
92,8,4,1,1,2,2,1,4,23,4,14.6589076,368
92,8,4,1,1,2,2,1,4,23,4,28.02540833,387
92,8,4,1,1,2,2,1,4,23,4,25.15541488,409
92,8,4,1,1,2,2,1,4,23,4,,433
92,8,4,1,1,2,2,1,4,23,4,30.05670246,454
92,8,4,1,1,2,2,1,4,23,4,32.57714654,473
92,8,4,1,1,2,2,1,4,23,4,26.94220712,502
92,8,4,1,1,2,2,1,4,23,4,20.43328935,516
92,8,4,1,1,2,2,1,4,23,4,21.73364138,523
92,8,4,1,1,2,2,1,4,23,4,,529
92,8,4,1,1,2,2,1,4,23,4,28.02540833,530
92,8,4,1,1,2,2,1,4,23,4,28.02540833,536
92,8,4,1,1,2,2,1,4,23,4,20.0554629,544
92,8,4,1,1,2,2,1,4,23,4,20.43328935,551
92,8,4,1,1,2,2,1,4,23,4,19.96051311,558
92,8,4,1,1,2,2,1,4,23,4,20.15021189,565
92,8,4,1,1,2,2,1,4,23,4,18.99919497,572
92,8,4,1,1,2,2,1,4,23,4,28.57255149,579
92,8,4,1,1,2,2,1,4,23,4,21.54975009,586
92,8,4,1,1,2,2,1,4,23,4,20.15021189,592
92,8,4,1,1,2,2,1,4,23,4,21.36528141,600
92,8,4,1,1,2,2,1,4,23,4,18.99919497,607
92,8,4,1,1,2,2,1,4,23,4,,
92,8,4,1,1,2,2,1,4,23,4,,
92,8,4,1,1,2,2,1,4,23,4,,
92,8,4,1,1,2,2,1,4,23,4,,
92,8,4,1,1,2,2,1,4,23,4,,
92,8,4,1,1,2,2,1,4,23,4,,
93,8,16,2,2,2,2,4,4,24,1,14.98851867,368
93,8,16,2,2,2,2,4,4,24,1,24.88797505,387
93,8,16,2,2,2,2,4,4,24,1,26.1365048,409
93,8,16,2,2,2,2,4,4,24,1,,433
93,8,16,2,2,2,2,4,4,24,1,32.57714654,454
93,8,16,2,2,2,2,4,4,24,1,35.72371197,473
93,8,16,2,2,2,2,4,4,24,1,32.98009818,502
93,8,16,2,2,2,2,4,4,24,1,28.02540833,516
93,8,16,2,2,2,2,4,4,24,1,28.02540833,523
93,8,16,2,2,2,2,4,4,24,1,,529
93,8,16,2,2,2,2,4,4,24,1,30.24529673,530
93,8,16,2,2,2,2,4,4,24,1,30.24529673,536
93,8,16,2,2,2,2,4,4,24,1,22.37312153,544
93,8,16,2,2,2,2,4,4,24,1,26.76278123,551
93,8,16,2,2,2,2,4,4,24,1,25.8687052,558
93,8,16,2,2,2,2,4,4,24,1,23.00708474,565
93,8,16,2,2,2,2,4,4,24,1,20.43328935,572
93,8,16,2,2,2,2,4,4,24,1,27.48221425,579
93,8,16,2,2,2,2,4,4,24,1,22.5547639,586
93,8,16,2,2,2,2,4,4,24,1,21.82537933,592
93,8,16,2,2,2,2,4,4,24,1,26.76278123,600
93,8,16,2,2,2,2,4,4,24,1,21.64176614,607
93,8,16,2,2,2,2,4,4,24,1,,
93,8,16,2,2,2,2,4,4,24,1,,
93,8,16,2,2,2,2,4,4,24,1,,
93,8,16,2,2,2,2,4,4,24,1,,
93,8,16,2,2,2,2,4,4,24,1,,
93,8,16,2,2,2,2,4,4,24,1,,
94,8,13,2,2,1,1,4,1,24,2,15.6376512,368
94,8,13,2,2,1,1,4,1,24,2,27.6628872,387
94,8,13,2,2,1,1,4,1,24,2,25.06627619,409
94,8,13,2,2,1,1,4,1,24,2,,433
94,8,13,2,2,1,1,4,1,24,2,32.57714654,454
94,8,13,2,2,1,1,4,1,24,2,34.42885048,473
94,8,13,2,2,1,1,4,1,24,2,31.98102026,502
94,8,13,2,2,1,1,4,1,24,2,25.8687052,516
94,8,13,2,2,1,1,4,1,24,2,21.36528141,523
94,8,13,2,2,1,1,4,1,24,2,,529
94,8,13,2,2,1,1,4,1,24,2,21.54975009,530
94,8,13,2,2,1,1,4,1,24,2,27.48221425,536
94,8,13,2,2,1,1,4,1,24,2,21.45758969,544
94,8,13,2,2,1,1,4,1,24,2,18.99919497,551
94,8,13,2,2,1,1,4,1,24,2,19.38639998,558
94,8,13,2,2,1,1,4,1,24,2,20.33912159,565
94,8,13,2,2,1,1,4,1,24,2,17.20606908,572
94,8,13,2,2,1,1,4,1,24,2,15.95736,579
94,8,13,2,2,1,1,4,1,24,2,16.06323504,586
94,8,13,2,2,1,1,4,1,24,2,15.95736,592
94,8,13,2,2,1,1,4,1,24,2,15.31473479,600
94,8,13,2,2,1,1,4,1,24,2,14.6589076,607
94,8,13,2,2,1,1,4,1,24,2,,
94,8,13,2,2,1,1,4,1,24,2,,
94,8,13,2,2,1,1,4,1,24,2,,
94,8,13,2,2,1,1,4,1,24,2,,
94,8,13,2,2,1,1,4,1,24,2,,
94,8,13,2,2,1,1,4,1,24,2,,
95,8,14,2,2,1,2,4,3,24,3,16.06323504,368
95,8,14,2,2,1,2,4,3,24,3,26.76278123,387
95,8,14,2,2,1,2,4,3,24,3,23.45720828,409
95,8,14,2,2,1,2,4,3,24,3,,433
95,8,14,2,2,1,2,4,3,24,3,31.98102026,454
95,8,14,2,2,1,2,4,3,24,3,33.80029952,473
95,8,14,2,2,1,2,4,3,24,3,31.20049522,502
95,8,14,2,2,1,2,4,3,24,3,25.33368616,516
95,8,14,2,2,1,2,4,3,24,3,18.90180351,523
95,8,14,2,2,1,2,4,3,24,3,,529
95,8,14,2,2,1,2,4,3,24,3,19.38639998,530
95,8,14,2,2,1,2,4,3,24,3,25.8687052,536
95,8,14,2,2,1,2,4,3,24,3,18.99919497,544
95,8,14,2,2,1,2,4,3,24,3,16.79498376,551
95,8,14,2,2,1,2,4,3,24,3,17.81367394,558
95,8,14,2,2,1,2,4,3,24,3,18.11362239,565
95,8,14,2,2,1,2,4,3,24,3,15.53037315,572
95,8,14,2,2,1,2,4,3,24,3,15.6376512,579
95,8,14,2,2,1,2,4,3,24,3,15.95736105,586
95,8,14,2,2,1,2,4,3,24,3,15.85114055,592
95,8,14,2,2,1,2,4,3,24,3,15.6376512,600
95,8,14,2,2,1,2,4,3,24,3,14.98851867,607
95,8,14,2,2,1,2,4,3,24,3,,
95,8,14,2,2,1,2,4,3,24,3,,
95,8,14,2,2,1,2,4,3,24,3,,
95,8,14,2,2,1,2,4,3,24,3,,
95,8,14,2,2,1,2,4,3,24,3,,
95,8,14,2,2,1,2,4,3,24,3,,
96,8,15,2,2,2,1,4,2,24,4,16.27396285,368
96,8,15,2,2,2,1,4,2,24,4,28.57255149,387
96,8,15,2,2,2,1,4,2,24,4,28.57255149,409
96,8,15,2,2,2,1,4,2,24,4,,433
96,8,15,2,2,2,1,4,2,24,4,32.57714654,454
96,8,15,2,2,2,1,4,2,24,4,35.06973392,473
96,8,15,2,2,2,1,4,2,24,4,31.78441224,502
96,8,15,2,2,2,1,4,2,24,4,27.48221425,516
96,8,15,2,2,2,1,4,2,24,4,28.02540833,523
96,8,15,2,2,2,1,4,2,24,4,,529
96,8,15,2,2,2,1,4,2,24,4,31.78441224,530
96,8,15,2,2,2,1,4,2,24,4,30.81585748,536
96,8,15,2,2,2,1,4,2,24,4,26.40462481,544
96,8,15,2,2,2,1,4,2,24,4,27.6628872,551
96,8,15,2,2,2,1,4,2,24,4,27.3018954,558
96,8,15,2,2,2,1,4,2,24,4,26.94220712,565
96,8,15,2,2,2,1,4,2,24,4,26.40462481,572
96,8,15,2,2,2,1,4,2,24,4,29.68173356,579
96,8,15,2,2,2,1,4,2,24,4,27.48221425,586
96,8,15,2,2,2,1,4,2,24,4,26.22583783,592
96,8,15,2,2,2,1,4,2,24,4,26.94220712,600
96,8,15,2,2,2,1,4,2,24,4,25.8687052,607
96,8,15,2,2,2,1,4,2,24,4,,
96,8,15,2,2,2,1,4,2,24,4,,
96,8,15,2,2,2,1,4,2,24,4,,
96,8,15,2,2,2,1,4,2,24,4,,
96,8,15,2,2,2,1,4,2,24,4,,
96,8,15,2,2,2,1,4,2,24,4,,
97,8,11,2,1,2,1,2,2,25,1,14.76916105,368
97,8,11,2,1,2,1,2,2,25,1,24.08452952,387
97,8,11,2,1,2,1,2,2,25,1,24.26330127,409
97,8,11,2,1,2,1,2,2,25,1,,433
97,8,11,2,1,2,1,2,2,25,1,30.24529673,454
97,8,11,2,1,2,1,2,2,25,1,32.17865983,473
97,8,11,2,1,2,1,2,2,25,1,29.68173356,502
97,8,11,2,1,2,1,2,2,25,1,26.04720737,516
97,8,11,2,1,2,1,2,2,25,1,26.94220712,523
97,8,11,2,1,2,1,2,2,25,1,,529
97,8,11,2,1,2,1,2,2,25,1,28.38968461,530
97,8,11,2,1,2,1,2,2,25,1,28.57255149,536
97,8,11,2,1,2,1,2,2,25,1,25.33368616,544
97,8,11,2,1,2,1,2,2,25,1,26.22583783,551
97,8,11,2,1,2,1,2,2,25,1,25.69030309,558
97,8,11,2,1,2,1,2,2,25,1,25.8687052,565
97,8,11,2,1,2,1,2,2,25,1,26.58359653,572
97,8,11,2,1,2,1,2,2,25,1,30.05670246,579
97,8,11,2,1,2,1,2,2,25,1,28.02540833,586
97,8,11,2,1,2,1,2,2,25,1,26.94220712,592
97,8,11,2,1,2,1,2,2,25,1,26.76278123,600
97,8,11,2,1,2,1,2,2,25,1,25.51197282,607
97,8,11,2,1,2,1,2,2,25,1,,
97,8,11,2,1,2,1,2,2,25,1,,
97,8,11,2,1,2,1,2,2,25,1,,
97,8,11,2,1,2,1,2,2,25,1,,
97,8,11,2,1,2,1,2,2,25,1,,
97,8,11,2,1,2,1,2,2,25,1,,
98,8,10,2,1,1,2,2,3,25,2,15.09762989,368
98,8,10,2,1,1,2,2,3,25,2,27.48221425,387
98,8,10,2,1,1,2,2,3,25,2,25.24455036,409
98,8,10,2,1,1,2,2,3,25,2,,433
98,8,10,2,1,1,2,2,3,25,2,31.39417794,454
98,8,10,2,1,1,2,2,3,25,2,35.06973392,473
98,8,10,2,1,1,2,2,3,25,2,29.86885749,502
98,8,10,2,1,1,2,2,3,25,2,21.45758969,516
98,8,10,2,1,1,2,2,3,25,2,18.99919497,523
98,8,10,2,1,1,2,2,3,25,2,,529
98,8,10,2,1,1,2,2,3,25,2,19.38639998,530
98,8,10,2,1,1,2,2,3,25,2,22.5547639,536
98,8,10,2,1,1,2,2,3,25,2,18.41112853,544
98,8,10,2,1,1,2,2,3,25,2,17.00114678,551
98,8,10,2,1,1,2,2,3,25,2,,558
98,8,10,2,1,1,2,2,3,25,2,18.70628763,565
98,8,10,2,1,1,2,2,3,25,2,15.74457215,572
98,8,10,2,1,1,2,2,3,25,2,15.20636742,579
98,8,10,2,1,1,2,2,3,25,2,15.74457215,586
98,8,10,2,1,1,2,2,3,25,2,15.6376512,592
98,8,10,2,1,1,2,2,3,25,2,15.20636742,600
98,8,10,2,1,1,2,2,3,25,2,14.54826634,607
98,8,10,2,1,1,2,2,3,25,2,,
98,8,10,2,1,1,2,2,3,25,2,,
98,8,10,2,1,1,2,2,3,25,2,,
98,8,10,2,1,1,2,2,3,25,2,,
98,8,10,2,1,1,2,2,3,25,2,,
98,8,10,2,1,1,2,2,3,25,2,,
99,8,12,2,1,2,2,2,4,25,3,15.95736,368
99,8,12,2,1,2,2,2,4,25,3,29.12440586,387
99,8,12,2,1,2,2,2,4,25,3,28.02540833,409
99,8,12,2,1,2,2,2,4,25,3,,433
99,8,12,2,1,2,2,2,4,25,3,31.39417794,454
99,8,12,2,1,2,2,2,4,25,3,33.59339136,473
99,8,12,2,1,2,2,2,4,25,3,30.4346685,502
99,8,12,2,1,2,2,2,4,25,3,25.33368616,516
99,8,12,2,1,2,2,2,4,25,3,27.12190244,523
99,8,12,2,1,2,2,2,4,25,3,,529
99,8,12,2,1,2,2,2,4,25,3,29.12440586,530
99,8,12,2,1,2,2,2,4,25,3,29.86885749,536
99,8,12,2,1,2,2,2,4,25,3,21.18020713,544
99,8,12,2,1,2,2,2,4,25,3,26.40462481,551
99,8,12,2,1,2,2,2,4,25,3,22.46399724,558
99,8,12,2,1,2,2,2,4,25,3,22.09980472,565
99,8,12,2,1,2,2,2,4,25,3,20.43328935,572
99,8,12,2,1,2,2,2,4,25,3,28.75594185,579
99,8,12,2,1,2,2,2,4,25,3,27.3018954,586
99,8,12,2,1,2,2,2,4,25,3,26.40462481,592
99,8,12,2,1,2,2,2,4,25,3,28.38968461,600
99,8,12,2,1,2,2,2,4,25,3,27.3018954,607
99,8,12,2,1,2,2,2,4,25,3,,
99,8,12,2,1,2,2,2,4,25,3,,
99,8,12,2,1,2,2,2,4,25,3,,
99,8,12,2,1,2,2,2,4,25,3,,
99,8,12,2,1,2,2,2,4,25,3,,
99,8,12,2,1,2,2,2,4,25,3,,
100,8,9,2,1,1,1,2,1,25,4,16.06323504,368
100,8,9,2,1,1,1,2,1,25,4,28.38968461,387
100,8,9,2,1,1,1,2,1,25,4,28.02540833,409
100,8,9,2,1,1,1,2,1,25,4,,433
100,8,9,2,1,1,1,2,1,25,4,32.37735918,454
100,8,9,2,1,1,1,2,1,25,4,35.06973392,473
100,8,9,2,1,1,1,2,1,25,4,31.39417794,502
100,8,9,2,1,1,1,2,1,25,4,25.33368616,516
100,8,9,2,1,1,1,2,1,25,4,20.43328935,523
100,8,9,2,1,1,1,2,1,25,4,,529
100,8,9,2,1,1,1,2,1,25,4,20.15021189,530
