"sp.name","form"
"Quercus.garryana.var..fruticosa","shrub"
"Quercus.garryana.var..semota","shrub"
"Quercus.geminata","shrub"
"Quercus.georgiana","shrub"
"Quercus.graciliformis","shrub"
"Quercus.grisea","shrub"
"Quercus.havardii","shrub"
"Quercus.havardii.var..havardii","shrub"
"Quercus.havardii.var..tuckeri","shrub"
"Quercus.hinckleyi","shrub"
"Quercus.hypoleucoides","shrub"
"Quercus.ilicifolia","shrub"
"Quercus.incana","shrub"
"Quercus.inopina","shrub"
"Quercus.intricata","shrub"
"Quercus.john-tuckeri","shrub"
"Quercus.kelloggii","shrub"
"Quercus.laceyi","shrub"
"Quercus.macrocarpa","shrub"
"Quercus.macrocarpa.var..depressa","shrub"
"Quercus.macrocarpa.var..macrocarpa","shrub"
"Quercus.margaretta","shrub"
"Quercus.marilandica","shrub"
"Quercus.marilandica.var..ashei","shrub"
"Quercus.minima","shrub"
"Quercus.mohriana","shrub"
"Quercus.myrtifolia","shrub"
"Quercus.oblongifolia","shrub"
"Quercus.pacifica","shrub"
"Quercus.palmeri","shrub"
"Quercus.parvula","shrub"
"Quercus.parvula.var..parvula","shrub"
"Quercus.parvula.var..tamalpaisensis","shrub"
"Quercus.polymorpha","shrub"
"Quercus.prinoides","shrub"
"Quercus.pumila","shrub"
"Quercus.pungens","shrub"
"Quercus.rugosa","shrub"
"Quercus.sadleriana","shrub"
"Quercus.shumardii","shrub"
"Quercus.shumardii.var..schneckii","shrub"
"Quercus.shumardii.var..shumardii","shrub"
"Quercus.shumardii.var..stenocarpa","shrub"
"Quercus.sinuata","shrub"
"Quercus.sinuata.var..breviloba","shrub"
"Quercus.sinuata.var..sinuata","shrub"
"Quercus.texana","shrub"
"Quercus.toumeyi","shrub"
"Quercus.turbinella","shrub"
"Quercus.vacciniifolia","shrub"
"Quercus.vaseyana","shrub"
"Quercus.wislizeni","shrub"
"Quercus.wislizeni.var..frutescens","shrub"
"Quercus.wislizeni.var..wislizeni","shrub"
"Rachicallis.americana","shrub"
"Randia.aculeata","shrub"
"Randia.formosa","shrub"
"Randia.parvifolia","shrub"
"Randia.portoricensis","shrub"
"Randia.rhagocarpa","shrub"
"Rauvolfia.nitida","shrub"
"Rauvolfia.sandwicensis","shrub"
"Rauvolfia.tetraphylla","shrub"
"Rauvolfia.viridis","shrub"
"Rauvolfia.vomitoria","shrub"
"Remya.kauaiensis","shrub"
"Remya.mauiensis","shrub"
"Remya.montgomeryi","shrub"
"Retama.monosperma","shrub"
"Reynosia.guama","shrub"
"Reynosia.krugii","shrub"
"Reynosia.septentrionalis","shrub"
"Reynosia.uncinata","shrub"
"Rhamnus.alnifolia","shrub"
"Rhamnus.cathartica","shrub"
"Rhamnus.crocea","shrub"
"Rhamnus.crocea.ssp..crocea","shrub"
"Rhamnus.crocea.ssp..pilosa","shrub"
"Rhamnus.davurica","shrub"
"Rhamnus.davurica.ssp..davurica","shrub"
"Rhamnus.davurica.ssp..nipponica","shrub"
"Rhamnus.ilicifolia","shrub"
"Rhamnus.lanceolata","shrub"
"Rhamnus.lanceolata.ssp..glabrata","shrub"
"Rhamnus.lanceolata.ssp..lanceolata","shrub"
"Rhamnus.pirifolia","shrub"
"Rhamnus.serrata","shrub"
"Rhamnus.smithii","shrub"
"Rhamnus.utilis","shrub"
"Rhapidophyllum.hystrix","shrub"
"Rhapis.excelsa","shrub"
"Rhipsalis.baccifera","shrub"
"Rhizophora.mangle","shrub"
"Rhododendron.×bakeri","shrub"
"Rhododendron.×pennsylvanicum","shrub"
"Rhododendron.×vanhoeffeni","shrub"
"Rhododendron.×welleslyanum","shrub"
"Rhododendron.alabamense","shrub"
"Rhododendron.albiflorum","shrub"
"Rhododendron.albiflorum.var..albiflorum","shrub"
"Rhododendron.albiflorum.var..warrenii","shrub"
"Rhododendron.arborescens","shrub"
"Rhododendron.atlanticum","shrub"
"Rhododendron.austrinum","shrub"
"Rhododendron.calendulaceum","shrub"
"Rhododendron.camtschaticum","shrub"
"Rhododendron.camtschaticum.ssp..camtschaticum","shrub"
"Rhododendron.camtschaticum.ssp..glandulosum","shrub"
"Rhododendron.canadense","shrub"
"Rhododendron.canescens","shrub"
"Rhododendron.carolinianum","shrub"
"Rhododendron.catawbiense","shrub"
"Rhododendron.chapmanii","shrub"
"Rhododendron.cumberlandense","shrub"
"Rhododendron.eastmanii","shrub"
"Rhododendron.flammeum","shrub"
"Rhododendron.japonicum","shrub"
"Rhododendron.lapponicum","shrub"
"Rhododendron.lapponicum.var..lapponicum","shrub"
"Rhododendron.lapponicum.var..parvifolium","shrub"
"Rhododendron.macrophyllum","shrub"
"Rhododendron.maximum","shrub"
"Rhododendron.minus","shrub"
"Rhododendron.oblongifolium","shrub"
"Rhododendron.occidentale","shrub"
"Rhododendron.occidentale.var..occidentale","shrub"
"Rhododendron.occidentale.var..paludosum","shrub"
"Rhododendron.occidentale.var..sonomense","shrub"
"Rhododendron.periclymenoides","shrub"
"Rhododendron.prinophyllum","shrub"
"Rhododendron.prunifolium","shrub"
"Rhododendron.vaseyi","shrub"
"Rhododendron.viscosum","shrub"
"Rhodomyrtus.tomentosa","shrub"
"Rhodotypos.scandens","shrub"
"Rhus.×ashei","shrub"
"Rhus.×borealis","shrub"
"Rhus.aromatica","shrub"
"Rhus.aromatica.var..arenaria","shrub"
"Rhus.aromatica.var..aromatica","shrub"
"Rhus.aromatica.var..serotina","shrub"
"Rhus.copallinum","shrub"
"Rhus.copallinum.var..copallinum","shrub"
"Rhus.copallinum.var..latifolia","shrub"
"Rhus.copallinum.var..leucantha","shrub"
"Rhus.glabra","shrub"
"Rhus.integrifolia","shrub"
"Rhus.kearneyi","shrub"
"Rhus.lanceolata","shrub"
"Rhus.michauxii","shrub"
"Rhus.microphylla","shrub"
"Rhus.ovata","shrub"
"Rhus.taitensis","shrub"
"Rhus.trilobata","shrub"
"Rhus.trilobata.var..anisophylla","shrub"
"Rhus.trilobata.var..pilosissima","shrub"
"Rhus.trilobata.var..quinata","shrub"
"Rhus.trilobata.var..racemulosa","shrub"
"Rhus.trilobata.var..simplicifolia","shrub"
"Rhus.trilobata.var..trilobata","shrub"
"Rhus.typhina","shrub"
"Rhus.virens","shrub"
"Rhus.virens.var..choriophylla","shrub"
"Rhus.virens.var..virens","shrub"
"Rhytidophyllum.auriculatum","shrub"
"Ribes.acerifolium","shrub"
"Ribes.alpinum","shrub"
"Ribes.amarum","shrub"
"Ribes.americanum","shrub"
"Ribes.aureum","shrub"
"Ribes.aureum.var..aureum","shrub"
"Ribes.aureum.var..gracillimum","shrub"
"Ribes.aureum.var..villosum","shrub"
"Ribes.binominatum","shrub"
"Ribes.bracteosum","shrub"
"Ribes.californicum","shrub"
"Ribes.californicum.var..californicum","shrub"
"Ribes.californicum.var..hesperium","shrub"
"Ribes.canthariforme","shrub"
"Ribes.cereum","shrub"
"Ribes.cereum.var..cereum","shrub"
"Ribes.cereum.var..colubrinum","shrub"
"Ribes.cereum.var..pedicellare","shrub"
"Ribes.cruentum","shrub"
"Ribes.cruentum.var..cruentum","shrub"
"Ribes.cruentum.var..oregonense","shrub"
"Ribes.curvatum","shrub"
"Ribes.cynosbati","shrub"
"Ribes.diacanthum","shrub"
"Ribes.divaricatum","shrub"
"Ribes.divaricatum.var..divaricatum","shrub"
"Ribes.divaricatum.var..parishii","shrub"
"Ribes.divaricatum.var..pubiflorum","shrub"
"Ribes.echinellum","shrub"
"Ribes.erythrocarpum","shrub"
"Ribes.glandulosum","shrub"
"Ribes.hirtellum","shrub"
"Ribes.hudsonianum","shrub"
"Ribes.hudsonianum.var..hudsonianum","shrub"
"Ribes.hudsonianum.var..petiolare","shrub"
"Ribes.indecorum","shrub"
"Ribes.inerme","shrub"
"Ribes.inerme.var..inerme","shrub"
"Ribes.inerme.var..klamathense","shrub"
"Ribes.lacustre","shrub"
"Ribes.lasianthum","shrub"
"Ribes.laxiflorum","shrub"
"Ribes.leptanthum","shrub"
"Ribes.lobbii","shrub"
"Ribes.malvaceum","shrub"
"Ribes.malvaceum.var..malvaceum","shrub"
"Ribes.malvaceum.var..viridifolium","shrub"
"Ribes.marshallii","shrub"
"Ribes.menziesii","shrub"
"Ribes.menziesii.var..hystrix","shrub"
"Ribes.menziesii.var..ixoderme","shrub"
"Ribes.menziesii.var..leptosmum","shrub"
"Ribes.menziesii.var..menziesii","shrub"
"Ribes.menziesii.var..senile","shrub"
"Ribes.mescalerium","shrub"
"Ribes.missouriense","shrub"
"Ribes.montigenum","shrub"
"Ribes.nevadense","shrub"
"Ribes.nevadense.var..glaucescens","shrub"
"Ribes.nevadense.var..jaegeri","shrub"
"Ribes.nevadense.var..nevadense","shrub"
"Ribes.nigrum","shrub"
"Ribes.niveum","shrub"
"Ribes.oxyacanthoides","shrub"
"Ribes.oxyacanthoides.ssp..cognatum","shrub"
"Ribes.oxyacanthoides.ssp..hendersonii","shrub"
"Ribes.oxyacanthoides.ssp..irriguum","shrub"
"Ribes.oxyacanthoides.ssp..oxyacanthoides","shrub"
"Ribes.oxyacanthoides.ssp..setosum","shrub"
"Ribes.pinetorum","shrub"
"Ribes.quercetorum","shrub"
"Ribes.roezlii","shrub"
"Ribes.roezlii.var..amictum","shrub"
"Ribes.roezlii.var..roezlii","shrub"
"Ribes.rotundifolium","shrub"
"Ribes.rubrum","shrub"
"Ribes.sanguineum","shrub"
"Ribes.sanguineum.var..deductum","shrub"
"Ribes.sanguineum.var..glutinosum","shrub"
"Ribes.sanguineum.var..melanocarpum","shrub"
"Ribes.sanguineum.var..sanguineum","shrub"
"Ribes.sericeum","shrub"
"Ribes.speciosum","shrub"
"Ribes.thacherianum","shrub"
"Ribes.triste","shrub"
"Ribes.tularense","shrub"
"Ribes.uva-crispa","shrub"
"Ribes.uva-crispa.var..sativum","shrub"
"Ribes.velutinum","shrub"
"Ribes.velutinum.var..gooddingii","shrub"
"Ribes.velutinum.var..velutinum","shrub"
"Ribes.viburnifolium","shrub"
"Ribes.victoris","shrub"
"Ribes.viscosissimum","shrub"
"Ribes.watsonianum","shrub"
"Ribes.wolfii","shrub"
"Ricinus.communis","shrub"
"Rinorea.bengalensis","shrub"
"Rivina.humilis","shrub"
"Robinia.×margarettiae","shrub"
"Robinia.hispida","shrub"
"Robinia.hispida.var..fertilis","shrub"
"Robinia.hispida.var..hispida","shrub"
"Robinia.hispida.var..kelseyi","shrub"
"Robinia.hispida.var..nana","shrub"
"Robinia.hispida.var..rosea","shrub"
"Robinia.neomexicana","shrub"
"Robinia.neomexicana.var..neomexicana","shrub"
"Robinia.neomexicana.var..rusbyi","shrub"
"Robinia.viscosa","shrub"
"Robinia.viscosa.var..hartwegii","shrub"
"Rochefortia.acanthophora","shrub"
"Rochefortia.spinosa","shrub"
"Rolandra.fruticosa","shrub"
"Romneya.coulteri","shrub"
"Romneya.trichocalyx","shrub"
"Rondeletia.inermis","shrub"
"Rondeletia.pilosa","shrub"
"Rondeletia.portoricensis","shrub"
"Rosa.gymnocarpa.var..gymnocarpa","shrub"
"Rosa.gymnocarpa.var..serpentina","shrub"
"Rosa.pisocarpa.ssp..ahartii","shrub"
"Rosa.sherardii","shrub"
"Rosmarinus.officinalis","shrub"
"Rourea.surinamensis","shrub"
"Rubus.fruticosus","shrub"
"Rubus.hirsutus","shrub"
"Rubus.moluccanus","shrub"
"Rubus.parvifolius","shrub"
"Ruellia.coccinea","shrub"
"Rumex.albescens","shrub"
"Rumex.giganteus","shrub"
"Rumex.skottsbergii","shrub"
"Russelia.equisetiformis","shrub"
"Sabal.×brazoriensis","shrub"
"Sabal.etonia","shrub"
"Sabal.minor","shrub"
"Sabicea.cinerea","shrub"
"Sadleria.cyatheoides","shrub"
"Sageretia.minutiflora","shrub"
"Sageretia.thea","shrub"
"Sageretia.wrightii","shrub"
"Sagraea.domingensis","shrub"
"Sagraea.polystachya","shrub"
"Sagraea.portoricensis","shrub"
"Sagraea.scabrosa","shrub"
"Sagraea.scalpta","shrub"
"Sagraea.umbrosa","shrub"
"Salacia.forsteniana","shrub"
"Salazaria.mexicana","shrub"
"Salix.×argusii","shrub"
"Salix.×bebbii","shrub"
"Salix.×brachypurpurea","shrub"
"Salix.×cryptodonta","shrub"
"Salix.×dieckiana","shrub"
"Salix.×dutillyi","shrub"
"Salix.×gaspensis","shrub"
"Salix.×grayi","shrub"
"Salix.×peasei","shrub"
"Salix.×pedunculata","shrub"
"Salix.×pendulina","shrub"
"Salix.×rubella","shrub"
"Salix.×schneiderii","shrub"
"Salix.×sericans","shrub"
"Salix.×smithiana","shrub"
"Salix.×solheimii","shrub"
"Salix.×waghornei","shrub"
"Salix.×wiegandii","shrub"
"Salix.alaxensis","shrub"
"Salix.alaxensis.var..alaxensis","shrub"
"Salix.alaxensis.var..longistylis","shrub"
"Salix.amygdaloides","shrub"
"Salix.arbusculoides","shrub"
"Salix.arctica","shrub"
"Salix.arctophila","shrub"
"Salix.argyrocarpa","shrub"
"Salix.arizonica","shrub"
"Salix.athabascensis","shrub"
"Salix.atrocinerea","shrub"
"Salix.aurita","shrub"
"Salix.ballii","shrub"
"Salix.barclayi","shrub"
"Salix.barrattiana","shrub"
"Salix.bebbiana","shrub"
"Salix.boothii","shrub"
"Salix.brachycarpa","shrub"
"Salix.brachycarpa.var..brachycarpa","shrub"
"Salix.brachycarpa.var..psammophila","shrub"
"Salix.breweri","shrub"
"Salix.calcicola","shrub"
"Salix.candida","shrub"
"Salix.caprea","shrub"
"Salix.cascadensis","shrub"
"Salix.chamissonis","shrub"
"Salix.chlorolepis","shrub"
"Salix.cinerea","shrub"
"Salix.commutata","shrub"
"Salix.cordata","shrub"
"Salix.daphnoides","shrub"
"Salix.delnortensis","shrub"
"Salix.discolor","shrub"
"Salix.drummondiana","shrub"
"Salix.eastwoodiae","shrub"
"Salix.eriocephala","shrub"
"Salix.exigua","shrub"
"Salix.farriae","shrub"
"Salix.floridana","shrub"
"Salix.fuscescens","shrub"
"Salix.geyeriana","shrub"
"Salix.glauca","shrub"
"Salix.glauca.ssp..callicarpaea","shrub"
"Salix.glauca.ssp..glauca","shrub"
"Salix.glauca.ssp..glauca.var..acutifolia","shrub"
"Salix.glauca.ssp..glauca.var..glauca","shrub"
"Salix.glauca.ssp..glauca.var..villosa","shrub"
"Salix.glauca.ssp..stipulifera","shrub"
"Salix.hastata","shrub"
"Salix.herbacea","shrub"
"Salix.hookeriana","shrub"
"Salix.humboldtiana","shrub"
"Salix.humilis","shrub"
"Salix.humilis.var..humilis","shrub"
"Salix.humilis.var..tristis","shrub"
"Salix.interior","shrub"
"Salix.irrorata","shrub"
"Salix.jejuna","shrub"
"Salix.jepsonii","shrub"
"Salix.laevigata","shrub"
"Salix.lasiolepis","shrub"
"Salix.lasiolepis.var..bigelovii","shrub"
"Salix.lasiolepis.var..lasiolepis","shrub"
"Salix.lemmonii","shrub"
"Salix.ligulifolia","shrub"
"Salix.lucida","shrub"
"Salix.lucida.ssp..caudata","shrub"
"Salix.lucida.ssp..lasiandra","shrub"
"Salix.lucida.ssp..lucida","shrub"
"Salix.lutea","shrub"
"Salix.matsudana","shrub"
"Salix.melanopsis","shrub"
"Salix.monochroma","shrub"
"Salix.monticola","shrub"
"Salix.myricoides","shrub"
"Salix.myricoides.var..albovestita","shrub"
"Salix.myricoides.var..myricoides","shrub"
"Salix.myrsinifolia","shrub"
"Salix.myrtillifolia","shrub"
"Salix.niphoclada","shrub"
"Salix.nivalis","shrub"
"Salix.nummularia","shrub"
"Salix.orestera","shrub"
"Salix.ovalifolia","shrub"
"Salix.ovalifolia.var..arctolitoralis","shrub"
"Salix.ovalifolia.var..cyclophylla","shrub"
"Salix.ovalifolia.var..glacialis","shrub"
"Salix.ovalifolia.var..ovalifolia","shrub"
"Salix.pedicellaris","shrub"
"Salix.pellita","shrub"
"Salix.petiolaris","shrub"
"Salix.petrophila","shrub"
"Salix.phlebophylla","shrub"
"Salix.planifolia","shrub"
"Salix.planifolia.ssp..planifolia","shrub"
"Salix.polaris","shrub"
"Salix.prolixa","shrub"
"Salix.pseudomonticola","shrub"
"Salix.pseudomyrsinites","shrub"
"Salix.pulchra","shrub"
"Salix.purpurea","shrub"
"Salix.pyrifolia","shrub"
"Salix.raupii","shrub"
"Salix.reticulata","shrub"
"Salix.reticulata.ssp..glabellicarpa","shrub"
"Salix.reticulata.ssp..reticulata","shrub"
"Salix.richardsonii","shrub"
"Salix.rotundifolia","shrub"
"Salix.rotundifolia.ssp..dodgeana","shrub"
"Salix.rotundifolia.ssp..rotundifolia","shrub"
"Salix.scouleriana","shrub"
"Salix.sericea","shrub"
"Salix.serissima","shrub"
"Salix.sessilifolia","shrub"
"Salix.setchelliana","shrub"
"Salix.silicicola","shrub"
"Salix.sitchensis","shrub"
"Salix.sphenophylla","shrub"
"Salix.stolonifera","shrub"
"Salix.tracyi","shrub"
"Salix.triandra","shrub"
"Salix.turnorii","shrub"
"Salix.tweedyi","shrub"
"Salix.tyrrellii","shrub"
"Salix.uva-ursi","shrub"
"Salix.vestita","shrub"
"Salix.wolfii","shrub"
"Salmea.scandens","shrub"
"Salsola.vermiculata","shrub"
"Salvia.×palmeri","shrub"
"Salvia.ballotiflora","shrub"
"Salvia.brandegeei","shrub"
"Salvia.clevelandii","shrub"
"Salvia.dorrii","shrub"
"Salvia.dorrii.ssp..dorrii","shrub"
"Salvia.dorrii.ssp..dorrii.var..clokeyi","shrub"
"Salvia.dorrii.ssp..dorrii.var..dorrii","shrub"
"Salvia.dorrii.ssp..dorrii.var..incana","shrub"
"Salvia.dorrii.ssp..dorrii.var..pilosa","shrub"
"Salvia.dorrii.ssp..mearnsii","shrub"
"Salvia.eremostachya","shrub"
"Salvia.funerea","shrub"
"Salvia.greatae","shrub"
"Salvia.greggii","shrub"
"Salvia.leucophylla","shrub"
"Salvia.lycioides","shrub"
"Salvia.mellifera","shrub"
"Salvia.microphylla","shrub"
"Salvia.mohavensis","shrub"
"Salvia.munzii","shrub"
"Salvia.officinalis","shrub"
"Salvia.pachyphylla","shrub"
"Salvia.pinguifolia","shrub"
"Salvia.regla","shrub"
"Salvia.vinacea","shrub"
"Samadera.indica","shrub"
"Sambucus.nigra","shrub"
"Sambucus.nigra.ssp..canadensis","shrub"
"Sambucus.nigra.ssp..cerulea","shrub"
"Sambucus.nigra.ssp..nigra","shrub"
"Sambucus.racemosa","shrub"
"Sambucus.racemosa.var..melanocarpa","shrub"
"Sambucus.racemosa.var..racemosa","shrub"
"Samyda.dodecandra","shrub"
"Sanchezia.speciosa","shrub"
"Santalum.ellipticum","shrub"
"Santalum.freycinetianum","shrub"
"Santalum.freycinetianum.var..freycinetianum","shrub"
"Santalum.freycinetianum.var..lanaiense","shrub"
"Santalum.freycinetianum.var..pyrularium","shrub"
"Santalum.paniculatum","shrub"
"Santalum.paniculatum.var..paniculatum","shrub"
"Santalum.paniculatum.var..pilgeri","shrub"
"Santolina.chamaecyparissus","shrub"
"Sapindus.oahuense","shrub"
"Sapindus.saponaria","shrub"
"Sapindus.saponaria.var..drummondii","shrub"
"Sapindus.saponaria.var..saponaria","shrub"
"Sapium.glandulosum","shrub"
"Sarcobatus.baileyi","shrub"
"Sarcobatus.vermiculatus","shrub"
"Sarcocornia.perennis","shrub"
"Sasa.palmata","shrub"
"Sassafras.albidum","shrub"
"Satureja.viminea","shrub"
"Savia.bahamensis","shrub"
"Savia.sessiliflora","shrub"
"Scaevola.×cerasifolia","shrub"
"Scaevola.chamissoniana","shrub"
"Scaevola.gaudichaudiana","shrub"
"Scaevola.gaudichaudii","shrub"
"Scaevola.glabra","shrub"
"Scaevola.hobdyi","shrub"
"Scaevola.kilaueae","shrub"
"Scaevola.mollis","shrub"
"Scaevola.plumieri","shrub"
"Scaevola.procera","shrub"
"Scaevola.sericea","shrub"
"Scaevola.sericea.var..sericea","shrub"
"Scaevola.sericea.var..taccada","shrub"
"Schaefferia.cuneifolia","shrub"
"Schaefferia.frutescens","shrub"
"Schefflera.arboricola","shrub"
"Schefflera.elliptica","shrub"
"Schefflera.gleasonii","shrub"
"Schiedea.adamantis","shrub"
"Schiedea.amplexicaulis","shrub"
"Schiedea.apokremnos","shrub"
"Schiedea.globosa","shrub"
"Schiedea.haleakalensis","shrub"
"Schiedea.implexa","shrub"
"Schiedea.kaalae","shrub"
"Schiedea.kealiae","shrub"
"Schiedea.ligustrina","shrub"
"Schiedea.lydgatei","shrub"
"Schiedea.mannii","shrub"
"Schiedea.membranacea","shrub"
"Schiedea.menziesii","shrub"
"Schiedea.nuttallii","shrub"
"Schiedea.salicaria","shrub"
"Schiedea.sarmentosa","shrub"
"Schiedea.spergulina","shrub"
"Schiedea.spergulina.var..leiopoda","shrub"
"Schiedea.spergulina.var..spergulina","shrub"
"Schiedea.stellarioides","shrub"
"Schinus.longifolius","shrub"
"Schinus.polygamus","shrub"
"Schinus.terebinthifolius","shrub"
"Schinus.terebinthifolius.var..raddianus","shrub"
"Schizostachyum.glaucifolium","shrub"
"Schlegelia.brachyantha","shrub"
"Schleinitzia.fosbergii","shrub"
"Schlumbergera.truncata","shrub"
"Schoepfia.arenaria","shrub"
"Schoepfia.obovata","shrub"
"Schoepfia.schreberi","shrub"
"Schradera.exotica","shrub"
"Sclerocactus.brevispinus","shrub"
"Sclerocactus.glaucus","shrub"
"Sclerocactus.mesae-verdae","shrub"
"Sclerocactus.nyensis","shrub"
"Sclerocactus.papyracanthus","shrub"
"Sclerocactus.parviflorus","shrub"
"Sclerocactus.parviflorus.ssp..havasupaiensis","shrub"
"Sclerocactus.parviflorus.ssp..intermedius","shrub"
"Sclerocactus.parviflorus.ssp..parviflorus","shrub"
"Sclerocactus.parviflorus.ssp..terrae-canyonae","shrub"
"Sclerocactus.polyancistrus","shrub"
"Sclerocactus.pubispinus","shrub"
"Sclerocactus.spinosior","shrub"
"Sclerocactus.spinosior.ssp..blainei","shrub"
"Sclerocactus.spinosior.ssp..spinosior","shrub"
"Sclerocactus.wetlandicus","shrub"
"Sclerocactus.whipplei","shrub"
"Sclerocactus.wrightiae","shrub"
"Scolosanthus.grandifolius","shrub"
"Scolosanthus.portoricensis","shrub"
"Scolosanthus.versicolor","shrub"
"Scyphiphora.hydrophylacea","shrub"
"Sebastiania.bilocularis","shrub"
"Securidaca.virgata","shrub"
"Selenicereus.coniflorus","shrub"
"Selenicereus.grandiflorus","shrub"
"Selenicereus.pteranthus","shrub"
"Selenicereus.spinulosus","shrub"
"Selinocarpus.diffusus","shrub"
"Senecio.inaequidens","shrub"
"Senegalia.×emoryana.berlandieri.×.greggii","shrub"
"Senegalia.berlandieri","shrub"
"Senegalia.berlandieri.×.wrightii","shrub"
"Senegalia.greggii","shrub"
"Senegalia.polyacantha","shrub"
"Senegalia.roemeriana","shrub"
"Senegalia.vogeliana","shrub"
"Senegalia.westiana","shrub"
"Senegalia.wrightii","shrub"
"Senna.×floribunda","shrub"
"Senna.alata","shrub"
"Senna.armata","shrub"
"Senna.artemisioides","shrub"
"Senna.artemisioides.ssp..×coriacea","shrub"
"Senna.atomaria","shrub"
"Senna.bacillaris","shrub"
"Senna.bicapsularis","shrub"
"Senna.corymbosa","shrub"
"Senna.didymobotrya","shrub"
"Senna.gaudichaudii","shrub"
"Senna.hirsuta","shrub"
"Senna.hirsuta.var..glaberrima","shrub"
"Senna.hirsuta.var..hirsuta","shrub"
"Senna.mexicana","shrub"
"Senna.mexicana.var..chapmanii","shrub"
"Senna.monozyx","shrub"
"Senna.multiglandulosa","shrub"
"Senna.nitida","shrub"
"Senna.pendula","shrub"
"Senna.pendula.var..advena","shrub"
"Senna.pendula.var..glabrata","shrub"
"Senna.pendula.var..stahlii","shrub"
"Senna.polyphylla","shrub"
"Senna.racemosa","shrub"
"Senna.septemtrionalis","shrub"
"Senna.sophera","shrub"
"Senna.sulfurea","shrub"
"Senna.surattensis","shrub"
"Senna.wislizeni","shrub"
"Serenoa.repens","shrub"
"Serissa.foetida","shrub"
"Sesbania.bispinosa","shrub"
"Sesbania.cannabina","shrub"
"Sesbania.grandiflora","shrub"
"Sesbania.sesban","shrub"
"Sesbania.tomentosa","shrub"
"Severinia.buxifolia","shrub"
