JULIAN DAY,TIME,Plot,air,7.5
94,430,7,-99999,18.011
94,430,8,15.482,15.484
94,430,9,20.658001,18.667999
94,430,10,15.565,15.87
94,430,11,15.234,15.218
94,430,12,19.087,17.591999
94,430,13,20.337,17.205999
94,430,14,15.545,15.647
94,430,15,19.031,19.374001
94,430,16,15.481,15.833
94,430,17,-99999,-99999
94,430,18,15.14,16.018
94,430,19,20.287001,19.101999
94,430,20,15.102,15.813
94,445,1,19.955999,19.752001
94,445,2,15.47,16.007
94,445,3,21.677,18.778
94,445,4,14.431,15.946
94,445,5,-99999,17.974001
94,445,6,14.753,15.741
94,445,7,-99999,17.992001
94,445,8,15.381,15.249
94,445,9,20.657,18.655001
94,445,10,15.506,15.847
94,445,11,15.155,15.17
94,445,12,19.070999,17.586
94,445,13,20.219,17.205
94,445,14,15.473,15.621
94,445,15,18.972,19.347
94,445,16,15.329,15.809
94,445,17,-99999,-99999
94,445,18,14.889,15.998
94,445,19,20.191,19.076
94,445,20,14.997,15.789
94,500,1,19.889999,19.708
94,500,2,15.359,15.975
94,500,3,21.614,18.754
94,500,4,14.354,15.926
94,500,5,-99999,17.950001
94,500,6,14.708,15.716
94,500,7,-99999,17.971001
94,500,8,15.333,15.153
94,500,9,20.598,18.631001
94,500,10,15.452,15.821
94,500,11,15.044,15.118
94,500,12,19.049,17.577999
94,500,13,20.143999,17.188
94,500,14,15.392,15.586
94,500,15,18.92,19.266001
94,500,16,15.281,15.779
94,500,17,-99999,-99999
94,500,18,14.888,15.976
94,500,19,20.117001,19.047001
94,500,20,14.943,15.761
94,515,1,19.844,19.667
94,515,2,15.339,15.941
94,515,3,21.597,18.73
94,515,4,14.25,15.908
94,515,5,-99999,17.922001
94,515,6,14.598,15.688
94,515,7,-99999,17.951
94,515,8,15.259,15.116
94,515,9,20.586,18.606001
94,515,10,15.396,15.793
94,515,11,14.923,15.058
94,515,12,19.025,17.570999
94,515,13,20.108999,17.179001
94,515,14,15.314,15.551
94,515,15,18.886999,19.225
94,515,16,15.207,15.749
94,515,17,-99999,-99999
94,515,18,14.829,15.952
94,515,19,20.093,19.018
94,515,20,14.907,15.73
94,530,1,19.747999,19.621
94,530,2,15.41,15.907
94,530,3,20.906,18.707001
94,530,4,14.492,15.889
94,530,5,-99999,17.889
94,530,6,14.673,15.658
94,530,7,-99999,17.923
94,530,8,15.268,15.227
94,530,9,20.148001,18.566999
94,530,10,15.384,15.76
94,530,11,14.93,15.014
94,530,12,18.997999,17.559999
94,530,13,20.013,17.171
94,530,14,15.273,15.507
94,530,15,18.815001,19.093
94,530,16,15.253,15.715
94,530,17,-99999,-99999
94,530,18,14.949,15.92
94,530,19,19.862,18.982
94,530,20,15.049,15.696
94,545,1,19.695999,19.572001
94,545,2,15.261,15.873
94,545,3,20.965,18.679001
94,545,4,14.224,15.867
94,545,5,-99999,17.858999
94,545,6,14.503,15.632
94,545,7,-99999,17.896999
94,545,8,15.2,14.977
94,545,9,20.25,18.535999
94,545,10,15.341,15.737
94,545,11,14.82,14.981
94,545,12,18.979,17.556
94,545,13,19.954,17.169001
94,545,14,15.225,15.481
94,545,15,18.77,19.042
94,545,16,15.129,15.696
94,545,17,-99999,-99999
94,545,18,14.807,15.898
94,545,19,19.809,18.952999
94,545,20,14.861,15.677
94,600,1,19.641001,19.527
94,600,2,15.297,15.842
94,600,3,20.57,18.649
94,600,4,14.258,15.846
94,600,5,-99999,17.827999
94,600,6,14.51,15.605
94,600,7,-99999,17.874001
94,600,8,15.137,14.907
94,600,9,20.358999,18.507
94,600,10,15.283,15.71
94,600,11,14.712,14.928
94,600,12,18.959,17.549
94,600,13,19.948,17.169001
94,600,14,15.16,15.453
94,600,15,18.73,19.014999
94,600,16,15.1,15.672
94,600,17,-99999,-99999
94,600,18,14.855,15.875
94,600,19,19.714001,18.92
94,600,20,14.947,15.652
94,615,1,19.614,19.487
94,615,2,15.044,15.813
94,615,3,21.112,18.621
94,615,4,13.891,15.825
94,615,5,-99999,17.799999
94,615,6,14.059,15.578
94,615,7,-99999,17.857
94,615,8,15.018,14.425
94,615,9,20.615999,18.489
94,615,10,15.201,15.68
94,615,11,14.587,14.871
94,615,12,18.941,17.542999
94,615,13,19.996,17.169001
94,615,14,15.084,15.423
94,615,15,18.729,19.113001
94,615,16,14.941,15.645
94,615,17,-99999,-99999
94,615,18,14.477,15.852
94,615,19,19.791,18.886999
94,615,20,14.755,15.627
94,630,1,19.662001,19.468
94,630,2,14.717,15.785
94,630,3,21.849001,18.594999
94,630,4,13.427,15.803
94,630,5,-99999,17.775
94,630,6,13.592,15.549
94,630,7,-99999,17.853001
94,630,8,14.851,13.838
94,630,9,20.999001,18.483999
94,630,10,15.129,15.647
94,630,11,14.42,14.812
94,630,12,18.931999,17.537001
94,630,13,20.08,17.169001
94,630,14,14.968,15.39
94,630,15,18.808001,19.371
94,630,16,14.672,15.614
94,630,17,-99999,-99999
94,630,18,14.014,15.828
94,630,19,20.044001,18.861
94,630,20,14.401,15.602
94,645,1,19.785,19.466999
94,645,2,14.51,15.751
94,645,3,23.166,18.573999
94,645,4,13.06,15.782
94,645,5,-99999,17.757999
94,645,6,13.271,15.516
94,645,7,-99999,17.855
94,645,8,14.709,13.491
94,645,9,21.811001,18.486
94,645,10,15.041,15.607
94,645,11,14.245,14.731
94,645,12,18.929001,17.528999
94,645,13,20.209999,17.166
94,645,14,14.824,15.346
94,645,15,18.959999,19.652
94,645,16,14.506,15.572
94,645,17,-99999,-99999
94,645,18,13.609,15.799
94,645,19,20.379,18.841
94,645,20,14.2,15.57
94,700,1,19.871,19.476
94,700,2,14.674,15.707
94,700,3,23.243999,18.558001
94,700,4,13.651,15.762
94,700,5,-99999,17.743
94,700,6,13.608,15.476
94,700,7,-99999,17.860001
94,700,8,14.736,14.143
94,700,9,21.931,18.473
94,700,10,15.015,15.563
94,700,11,14.294,14.663
94,700,12,18.936001,17.517
94,700,13,20.344999,17.156
94,700,14,14.713,15.289
94,700,15,19.084999,19.792
94,700,16,14.665,15.528
94,700,17,-99999,-99999
94,700,18,13.913,15.772
94,700,19,20.604,18.823
94,700,20,14.306,15.532
94,715,1,19.864,19.473
94,715,2,14.893,15.656
94,715,3,23.419001,18.549
94,715,4,13.876,15.737
94,715,5,-99999,17.737
94,715,6,14.09,15.434
94,715,7,-99999,17.863001
94,715,8,14.86,14.598
94,715,9,22.062,18.451
94,715,10,15.043,15.524
94,715,11,14.53,14.643
94,715,12,18.952,17.5
94,715,13,20.542999,17.142
94,715,14,14.678,15.231
94,715,15,19.191,19.938999
94,715,16,14.929,15.487
94,715,17,-99999,-99999
94,715,18,14.355,15.738
94,715,19,20.726,18.813
94,715,20,14.628,15.495
94,730,1,19.896999,19.475
94,730,2,15.188,15.619
94,730,3,23.062,18.549
94,730,4,14.453,15.714
94,730,5,-99999,17.740999
94,730,6,14.948,15.401
94,730,7,-99999,17.868
94,730,8,15.146,15.457
94,730,9,21.945,18.427
94,730,10,15.117,15.491
94,730,11,14.899,14.687
94,730,12,18.983999,17.49
94,730,13,20.753,17.127001
94,730,14,14.741,15.195
94,730,15,19.281,20.120001
94,730,16,15.357,15.459
94,730,17,-99999,-99999
94,730,18,14.991,15.7
94,730,19,21.097,18.809
94,730,20,14.958,15.463
94,745,1,19.889999,19.452999
94,745,2,15.654,15.567
94,745,3,23.306999,18.542999
94,745,4,15.504,15.685
94,745,5,-99999,17.73
94,745,6,16.247,15.374
94,745,7,-99999,17.844
94,745,8,15.496,16.42
94,745,9,21.421,18.323999
94,745,10,15.199,15.466
94,745,11,15.196,14.761
94,745,12,19.027,17.483
94,745,13,20.973,17.094999
94,745,14,14.868,15.136
94,745,15,19.358,20.301001
94,745,16,15.965,15.447
94,745,17,-99999,-99999
94,745,18,15.74,15.637
94,745,19,21.455999,18.82
94,745,20,15.031,15.425
94,800,1,19.864,19.438
94,800,2,16.049999,15.538
94,800,3,23.660999,18.541
94,800,4,16.219,15.666
94,800,5,-99999,17.726
94,800,6,17.188999,15.355
94,800,7,-99999,17.816999
94,800,8,15.763,17.218
94,800,9,20.875,18.261
94,800,10,15.239,15.456
94,800,11,15.387,14.821
94,800,12,19.080999,17.489
94,800,13,21.188999,17.084
94,800,14,15.074,15.137
94,800,15,19.426001,20.278
94,800,16,15.755,15.472
94,800,17,-99999,-99999
94,800,18,15.752,15.593
94,800,19,21.898001,18.84
94,800,20,14.823,15.404
94,815,1,19.965,19.451
94,815,2,16.843,15.55
94,815,3,23.989,18.568001
94,815,4,16.813,15.651
94,815,5,-99999,17.752001
94,815,6,17.781,15.352
94,815,7,-99999,17.809
94,815,8,15.91,18.063999
94,815,9,20.622999,18.278999
94,815,10,15.199,15.46
94,815,11,15.482,14.848
94,815,12,19.145,17.489
94,815,13,21.274,17.087999
94,815,14,15.236,15.166
94,815,15,19.399,19.91
94,815,16,15.639,15.512
94,815,17,-99999,-99999
94,815,18,15.473,15.555
94,815,19,23.434999,18.875999
94,815,20,15.309,15.388
94,830,1,20.045,19.465
94,830,2,17.044001,15.568
94,830,3,23.473,18.570999
94,830,4,17.111,15.622
94,830,5,-99999,17.764
94,830,6,18.091999,15.349
94,830,7,-99999,17.780001
94,830,8,16.049999,19.113001
94,830,9,20.222,18.295
94,830,10,15.111,15.46
94,830,11,15.517,14.83
94,830,12,19.205,17.483
94,830,13,21.291,17.104
94,830,14,15.346,15.189
94,830,15,19.34,19.533001
94,830,16,15.853,15.549
94,830,17,-99999,-99999
94,830,18,17.471001,15.526
94,830,19,24.304001,18.899
94,830,20,15.391,15.363
94,845,1,20.073,19.476
94,845,2,17.51,15.607
94,845,3,24.205,18.587
94,845,4,18.823999,15.612
94,845,5,-99999,17.773001
94,845,6,19.290001,15.344
94,845,7,-99999,17.747999
94,845,8,16.400999,20.120001
94,845,9,20.52,18.316999
94,845,10,15.064,15.455
94,845,11,15.62,14.806
94,845,12,19.247,17.476
94,845,13,21.364,17.118
94,845,14,15.453,15.19
94,845,15,19.302,19.556
94,845,16,16.763,15.576
94,845,17,-99999,-99999
94,845,18,19.49,15.506
94,845,19,24.948,18.922001
94,845,20,15.7,15.342
94,900,1,20.288,19.507999
94,900,2,18.954,15.642
94,900,3,25.797001,18.591
94,900,4,21.49,15.599
94,900,5,-99999,17.774
94,900,6,21.268,15.343
94,900,7,-99999,17.719
94,900,8,17.041,21.179001
94,900,9,21.563999,18.322001
94,900,10,15.166,15.467
94,900,11,15.707,14.855
94,900,12,19.295,17.476999
94,900,13,21.74,17.110001
94,900,14,15.667,15.173
94,900,15,19.375,19.823999
94,900,16,17.646999,15.599
94,900,17,-99999,-99999
94,900,18,20.75,15.489
94,900,19,25.927,18.929001
94,900,20,18.129,15.332
94,915,1,20.431,19.551001
94,915,2,19.268999,15.693
94,915,3,27.070999,18.591999
94,915,4,22.341999,15.588
94,915,5,-99999,17.778999
94,915,6,22.021999,15.351
94,915,7,-99999,17.705999
94,915,8,17.458,21.277
94,915,9,21.691999,18.362
94,915,10,15.286,15.497
94,915,11,15.662,14.946
94,915,12,19.35,17.482
94,915,13,22.061001,17.118
94,915,14,15.989,15.211
94,915,15,19.478001,20.108
94,915,16,17.871,15.639
94,915,17,-99999,-99999
94,915,18,20.535999,15.509
94,915,19,26.084999,18.931999
94,915,20,18.6,15.361
94,930,1,20.912001,19.627001
94,930,2,19.671,15.739
94,930,3,30.705999,18.587999
94,930,4,27.5,15.577
94,930,5,-99999,17.785
94,930,6,26.409,15.362
94,930,7,-99999,17.697001
94,930,8,18.768,24.416
94,930,9,23.607,18.371
94,930,10,15.725,15.549
94,930,11,17.021999,15.141
94,930,12,19.415001,17.483
94,930,13,22.625,17.104
94,930,14,16.605,15.207
94,930,15,19.754999,20.778999
94,930,16,19.320999,15.696
94,930,17,-99999,-99999
94,930,18,22.83,15.495
94,930,19,27.754,18.962
94,930,20,20.275999,15.401
94,945,1,21.325001,19.743
94,945,2,20.596001,15.819
94,945,3,31.754,18.611
94,945,4,30.848,15.569
94,945,5,-99999,17.819
94,945,6,28.878,15.396
94,945,7,-99999,17.718
94,945,8,19.594,24.715
94,945,9,23.693001,18.451
94,945,10,16.080999,15.634
94,945,11,18.173,15.394
94,945,12,19.507,17.487
94,945,13,23.306,17.110001
94,945,14,17.400999,15.302
94,945,15,20.041,20.985001
94,945,16,19.837,15.799
94,945,17,-99999,-99999
94,945,18,22.938999,15.519
94,945,19,27.318001,19.02
94,945,20,21.038,15.478
94,1000,1,21.555,19.822001
94,1000,2,24.181999,15.932
94,1000,3,29.466999,18.657
94,1000,4,33.694,15.565
94,1000,5,-99999,17.893
94,1000,6,30.605,15.456
94,1000,7,-99999,17.756001
94,1000,8,20.176001,25.855
94,1000,9,24.271999,18.563
94,1000,10,16.431999,15.75
94,1000,11,18.653999,15.628
94,1000,12,19.632999,17.488001
94,1000,13,24.014999,17.120001
94,1000,14,18.054001,15.448
94,1000,15,20.355,21.143
94,1000,16,20.621,15.92
94,1000,17,-99999,-99999
94,1000,18,23.635,15.564
94,1000,19,25.816,19.115999
94,1000,20,24.017,15.598
94,1015,1,21.819,19.903
94,1015,2,25.945999,16.063
94,1015,3,30.858999,18.716
94,1015,4,33.543999,15.565
94,1015,5,-99999,17.983
94,1015,6,31.368,15.531
94,1015,7,-99999,17.797001
94,1015,8,20.552999,24.799999
94,1015,9,23.642,18.683001
94,1015,10,16.802,15.879
94,1015,11,19.346001,15.897
94,1015,12,19.785,17.497
94,1015,13,24.587999,17.125
94,1015,14,18.437,15.575
94,1015,15,20.645,21.434999
94,1015,16,20.110001,16.056
94,1015,17,-99999,-99999
94,1015,18,22.205,15.602
94,1015,19,27.768999,19.219
94,1015,20,25.492001,15.732
94,1030,1,21.818001,20.086
94,1030,2,27.982,16.200001
94,1030,3,34.138,18.791
94,1030,4,30.486,15.569
94,1030,5,-99999,18.084
94,1030,6,27.931,15.617
94,1030,7,-99999,17.836
94,1030,8,20.743999,25.305
94,1030,9,23.523001,18.819
94,1030,10,17.205,15.997
94,1030,11,20.240999,16.118
94,1030,12,19.950001,17.504999
94,1030,13,25.033001,17.122
94,1030,14,18.273001,15.722
94,1030,15,20.826,21.721001
94,1030,16,20.386999,16.174999
94,1030,17,-99999,-99999
94,1030,18,21.808001,15.672
94,1030,19,30.1,19.327
94,1030,20,26.316,15.893
94,1045,1,21.860001,20.318001
94,1045,2,30.218,16.318001
94,1045,3,39.771,18.851999
94,1045,4,35.854,15.578
94,1045,5,-99999,18.17
94,1045,6,30.094,15.691
94,1045,7,-99999,17.851
94,1045,8,20.288,26.93
94,1045,9,24.372,18.891001
94,1045,10,17.820999,16.108
94,1045,11,21.134001,16.407
94,1045,12,20.084,17.507999
94,1045,13,25.188,17.111
94,1045,14,19.382999,15.876
94,1045,15,21.105,22.771999
94,1045,16,22.26,16.278999
94,1045,17,-99999,-99999
94,1045,18,23.455,15.761
94,1045,19,31.649,19.417
94,1045,20,28.499001,16.068001
94,1100,1,22.525,20.6
94,1100,2,32.108002,16.441
94,1100,3,41.827999,18.927
94,1100,4,38.055,15.597
94,1100,5,-99999,18.274
94,1100,6,37.203999,15.768
94,1100,7,-99999,17.884001
94,1100,8,20.798,24.030001
94,1100,9,24.33,18.927
94,1100,10,18.184999,16.243
94,1100,11,20.448,16.554001
94,1100,12,20.225,17.509001
94,1100,13,24.858999,17.098
94,1100,14,20.466999,15.946
94,1100,15,21.422001,23.660999
94,1100,16,23.368999,16.388
94,1100,17,-99999,-99999
94,1100,18,24.458,15.831
94,1100,19,32.791,19.516001
94,1100,20,28.978001,16.247
94,1115,1,23.232,20.871
94,1115,2,34.570999,16.615
94,1115,3,40.527,19.037001
94,1115,4,38.212002,15.622
94,1115,5,-99999,18.417999
94,1115,6,39.787998,15.881
94,1115,7,-99999,17.948
94,1115,8,22.559999,27.018
94,1115,9,26.399,18.992001
94,1115,10,18.017,16.427999
94,1115,11,22.149,16.847
94,1115,12,20.417,17.514
94,1115,13,25.014999,17.115999
94,1115,14,20.403,16.079
94,1115,15,21.608999,24.295
94,1115,16,22.716,16.556
94,1115,17,-99999,-99999
94,1115,18,23.457001,15.906
94,1115,19,33.412998,19.610001
94,1115,20,30.731001,16.393999
94,1130,1,23.535,20.986
94,1130,2,36.626999,16.837
94,1130,3,34.083,19.18
94,1130,4,31.08,15.659
94,1130,5,-99999,18.59
94,1130,6,39.896,16.031
94,1130,7,-99999,18.025
94,1130,8,23.367001,28.308001
94,1130,9,27.291,19.108
94,1130,10,19.018,16.646999
94,1130,11,24.094,17.322001
94,1130,12,20.658001,17.525999
94,1130,13,25.754999,17.138
94,1130,14,20.021999,16.341999
94,1130,15,22.003,24.374001
94,1130,16,20.084999,16.771
94,1130,17,-99999,-99999
94,1130,18,22.934,16.002001
94,1130,19,33.532001,19.719999
94,1130,20,29.42,16.545
94,1145,1,22.923,21.132
94,1145,2,35.478001,17.08
94,1145,3,42.443001,19.34
94,1145,4,25.84,15.702
94,1145,5,-99999,18.754
94,1145,6,29.865999,16.198
94,1145,7,-99999,18.087999
94,1145,8,23.989,29.794001
94,1145,9,28.044001,19.237
94,1145,10,19.653999,16.874001
94,1145,11,25.632,17.778
94,1145,12,20.917999,17.539
94,1145,13,26.767,17.132999
94,1145,14,21.406,16.558001
94,1145,15,22.364,23.458
94,1145,16,24.551001,16.947001
94,1145,17,-99999,-99999
94,1145,18,25.572001,16.112
94,1145,19,33.672001,19.864
94,1145,20,30.566999,16.746
94,1200,1,22.851,21.426001
94,1200,2,31.742001,17.299
94,1200,3,42.556999,19.483
94,1200,4,40.016998,15.752
94,1200,5,-99999,18.885
94,1200,6,28.207001,16.358
94,1200,7,-99999,18.132999
94,1200,8,23.666,29.047001
94,1200,9,25.563999,19.353001
94,1200,10,20.195999,17.055
94,1200,11,26.948,18.216
94,1200,12,21.148001,17.556
94,1200,13,27.400999,17.131001
94,1200,14,22.697001,16.782
94,1200,15,22.652,24.934
94,1200,16,27.295,17.058001
94,1200,17,-99999,-99999
94,1200,18,26.082001,16.233
94,1200,19,31.145,20.017
94,1200,20,24.665001,16.968
94,1215,1,24.045,21.733
94,1215,2,41.733002,17.469
94,1215,3,43.355999,19.621
94,1215,4,34.193001,15.815
94,1215,5,-99999,19.030001
94,1215,6,39.417,16.48
94,1215,7,-99999,18.209
94,1215,8,21.225,25.047001
94,1215,9,25.59,19.488001
94,1215,10,20.487,17.202999
94,1215,11,28.091,18.254999
94,1215,12,21.288,17.582001
94,1215,13,26.690001,17.129
94,1215,14,23.743,16.896
94,1215,15,22.156,25.843
94,1215,16,29.733,17.162001
94,1215,17,-99999,-99999
94,1215,18,27.174999,16.374001
94,1215,19,33.032001,20.160999
94,1215,20,24.469,17.211
94,1230,1,24.938,22.027
94,1230,2,42.942001,17.624001
94,1230,3,42.945999,19.778
94,1230,4,24.559999,15.886
94,1230,5,-99999,19.212
94,1230,6,43.726002,16.608999
94,1230,7,-99999,18.32
94,1230,8,21.982,22.129999
94,1230,9,29.483,19.632
94,1230,10,20.129999,17.358999
94,1230,11,28.728001,17.888
94,1230,12,21.417,17.601999
94,1230,13,26.358,17.132
94,1230,14,24.459,16.952
94,1230,15,22.247,26.176001
94,1230,16,30.281,17.322001
94,1230,17,-99999,-99999
94,1230,18,26.952999,16.513
94,1230,19,34.632,20.27
94,1230,20,31.705999,17.417999
94,1245,1,25.608999,22.309999
94,1245,2,44.618999,17.83
94,1245,3,44.210999,19.957001
94,1245,4,27.233,15.972
94,1245,5,-99999,19.412001
94,1245,6,44.195999,16.785
94,1245,7,-99999,18.458
94,1245,8,24.083,26.444
94,1245,9,32.324001,19.798
94,1245,10,18.981001,17.569
94,1245,11,30.018,18.249001
94,1245,12,21.594999,17.628
94,1245,13,26.747,17.124001
94,1245,14,25.146,17.073
94,1245,15,22.782,26.926001
94,1245,16,26.91,17.518
94,1245,17,-99999,-99999
94,1245,18,25.532,16.629
94,1245,19,35.286999,20.365999
94,1245,20,32.132999,17.533001
94,1300,1,25.975,22.568001
94,1300,2,45,18.066999
94,1300,3,44.57,20.153
94,1300,4,28.426001,16.063999
94,1300,5,-99999,19.618999
94,1300,6,45.571999,16.997999
94,1300,7,-99999,18.607
94,1300,8,25.152,29.659
94,1300,9,34.895,19.985001
94,1300,10,19.846001,17.815001
94,1300,11,30.705,18.952
94,1300,12,21.809,17.659
94,1300,13,27.561001,17.128
94,1300,14,25.639999,17.289
94,1300,15,23.339001,26.881001
94,1300,16,22.172001,17.749001
94,1300,17,-99999,-99999
94,1300,18,22.614,16.749001
94,1300,19,35.403999,20.500999
94,1300,20,31.177999,17.677999
94,1315,1,26.354,22.812
94,1315,2,45.008999,18.318001
94,1315,3,45.488998,20.353001
94,1315,4,29.561001,16.164
94,1315,5,-99999,19.832001
94,1315,6,45.701,17.232
94,1315,7,-99999,18.761999
94,1315,8,25.343,29.406
94,1315,9,37.459,20.160999
94,1315,10,20.841999,18.068001
94,1315,11,31.336,19.525
94,1315,12,22.039,17.684999
94,1315,13,28.226999,17.136
94,1315,14,26.018999,17.542999
94,1315,15,23.889,27.148001
94,1315,16,28.951,17.976
94,1315,17,-99999,-99999
94,1315,18,26.023001,16.886
94,1315,19,35.611,20.673
94,1315,20,31.549999,17.874001
94,1330,1,26.677,23.038
94,1330,2,43.458,18.569
94,1330,3,48.792999,20.535999
94,1330,4,30.504999,16.271
94,1330,5,-99999,20.040001
94,1330,6,46.300999,17.474001
94,1330,7,-99999,18.912001
94,1330,8,25.528,29.635
94,1330,9,39.560001,20.313999
94,1330,10,21.392,18.312
94,1330,11,31.792,19.989
94,1330,12,22.275999,17.716
94,1330,13,28.749001,17.142
94,1330,14,26.264,17.797001
94,1330,15,24.396,27.487
94,1330,16,33.191002,18.198999
94,1330,17,-99999,-99999
94,1330,18,29.334999,17.041
94,1330,19,35.708,20.843
94,1330,20,31.216,18.087999
94,1345,1,26.763,23.237
94,1345,2,41.686001,18.811001
94,1345,3,49.091,20.723
94,1345,4,31.424999,16.385
94,1345,5,-99999,20.24
94,1345,6,45.436001,17.712
94,1345,7,-99999,19.056
94,1345,8,25.393,28.832001
94,1345,9,40.412998,20.450001
94,1345,10,21.969999,18.544001
94,1345,11,31.948999,20.414
94,1345,12,22.499001,17.749001
94,1345,13,29.164,17.146999
94,1345,14,26.434999,18.034
94,1345,15,24.722,27.274
94,1345,16,34.154999,18.413
94,1345,17,-99999,-99999
94,1345,18,30.190001,17.212999
94,1345,19,35.584999,21.007999
94,1345,20,32.116001,18.299999
94,1400,1,26.702999,23.382
94,1400,2,41.004002,19.034
94,1400,3,46.395,20.902
94,1400,4,31.916,16.504999
94,1400,5,-99999,20.43
94,1400,6,44.494999,17.941999
94,1400,7,-99999,19.190001
94,1400,8,24.955,28.039
94,1400,9,39.551998,20.572001
94,1400,10,22.072001,18.756001
94,1400,11,31.908001,20.684
94,1400,12,22.695,17.788
94,1400,13,29.096001,17.150999
94,1400,14,26.424,18.233
94,1400,15,24.790001,26.783001
94,1400,16,34.007999,18.587999
94,1400,17,-99999,-99999
94,1400,18,30.409,17.4
94,1400,19,35.306,21.165001
94,1400,20,33.335999,18.496
94,1415,1,26.677999,23.5
94,1415,2,40.293999,19.224001
94,1415,3,45.667999,21.063
94,1415,4,32.573002,16.625999
94,1415,5,-99999,20.596001
94,1415,6,43.959,18.152
94,1415,7,-99999,19.32
94,1415,8,24.827999,28.419001
94,1415,9,39.230999,20.68
94,1415,10,22.233999,18.945
94,1415,11,31.847,20.964001
94,1415,12,22.853001,17.826
94,1415,13,29.039,17.153999
94,1415,14,26.297001,18.395
94,1415,15,24.959,26.804001
94,1415,16,35.825001,18.726
94,1415,17,-99999,-99999
94,1415,18,31.476,17.591999
94,1415,19,35.334,21.301001
94,1415,20,33.893002,18.669001
95,245,1,17.92,18.981001
95,245,2,8.5078,14.62
95,245,3,17.312,18.360001
95,245,4,10.15,15.529
95,245,5,-99999,17.365999
95,245,6,6.095,14.649
95,245,7,-99999,17.169001
95,245,8,11.119,5.123
95,245,9,14.496,17.462999
95,245,10,12.643,14.447
95,245,11,10.167,12.784
95,245,12,18.072001,17.742001
95,245,13,15.764,17.395
95,245,14,11.541,13.942
95,245,15,17.232,17.198999
95,245,16,8.096,14.127
95,245,17,-99999,-99999
95,245,18,4.4025,15.149
95,245,19,17.226,18.455
95,245,20,5.9012,14.63
95,300,1,17.851999,18.933001
95,300,2,8.2813,14.525
95,300,3,17.577999,18.309
95,300,4,10.097,15.468
95,300,5,-99999,17.306999
95,300,6,6.0348,14.568
95,300,7,-99999,17.114
95,300,8,11.011,5.0971
95,300,9,14.106,17.377001
95,300,10,12.56,14.371
95,300,11,10.036,12.693
95,300,12,18.000999,17.709999
95,300,13,15.582,17.382999
95,300,14,11.428,13.859
95,300,15,17.118999,16.989
95,300,16,7.8938,14.047
95,300,17,-99999,-99999
95,300,18,4.3302,15.072
95,300,19,17.158001,18.393
95,300,20,6.032,14.542
95,315,1,17.782,18.884001
95,315,2,8.2036,14.436
95,315,3,17.069,18.259001
95,315,4,9.9843,15.41
95,315,5,-99999,17.250999
95,315,6,5.7394,14.49
95,315,7,-99999,17.065001
95,315,8,10.885,4.3977
95,315,9,14.6,17.312
95,315,10,12.429,14.295
95,315,11,9.8573,12.591
95,315,12,17.931999,17.677999
95,315,13,15.525,17.372999
95,315,14,11.298,13.779
95,315,15,17.045,16.987
95,315,16,7.8489,13.965
95,315,17,-99999,-99999
95,315,18,3.9893,14.997
95,315,19,17.014,18.334999
95,315,20,5.7775,14.457
95,330,1,17.591999,18.809
95,330,2,7.9977,14.35
95,330,3,16.371,18.209999
95,330,4,9.9249,15.351
95,330,5,-99999,17.193001
95,330,6,5.5471,14.412
95,330,7,-99999,17.031
95,330,8,10.787,4.2355
95,330,9,14.591,17.26
95,330,10,12.3,14.221
95,330,11,9.7013,12.485
95,330,12,17.867001,17.646999
95,330,13,15.445,17.362
95,330,14,11.162,13.701
95,330,15,16.979,16.816999
95,330,16,7.6759,13.886
95,330,17,-99999,-99999
95,330,18,3.9438,14.92
95,330,19,16.941999,18.278
95,330,20,5.9401,14.374
95,345,1,17.339001,18.707001
95,345,2,8.026,14.265
95,345,3,15.731,18.16
95,345,4,9.8293,15.292
95,345,5,-99999,17.136
95,345,6,5.529,14.333
95,345,7,-99999,16.997999
95,345,8,10.705,4.393
95,345,9,13.997,17.205999
95,345,10,12.228,14.146
95,345,11,9.6065,12.399
95,345,12,17.808001,17.615
95,345,13,15.247,17.348
95,345,14,11.047,13.619
95,345,15,16.844999,16.632999
95,345,16,7.4671,13.806
95,345,17,-99999,-99999
95,345,18,4.1311,14.847
95,345,19,16.649,18.219
95,345,20,6.0288,14.296
95,400,1,17.094,18.582001
95,400,2,8.0058,14.179
95,400,3,15.181,18.105
95,400,4,9.7522,15.233
95,400,5,-99999,17.075001
95,400,6,5.4134,14.255
95,400,7,-99999,16.948999
95,400,8,10.629,4.2849
95,400,9,13.777,17.146
95,400,10,12.17,14.072
95,400,11,9.5158,12.332
95,400,12,17.747,17.583
95,400,13,15.032,17.334999
95,400,14,10.956,13.538
95,400,15,16.691999,16.407
95,400,16,7.3823,13.726
95,400,17,-99999,-99999
95,400,18,4.0459,14.773
95,400,19,16.468,18.153
95,400,20,5.9939,14.219
95,415,1,16.964001,18.464001
95,415,2,7.9441,14.096
95,415,3,14.614,18.047001
95,415,4,9.6548,15.175
95,415,5,-99999,17.011
95,415,6,5.3738,14.177
95,415,7,-99999,16.899
95,415,8,10.562,4.3397
95,415,9,13.439,17.089001
95,415,10,12.103,14.002
95,415,11,9.4168,12.265
95,415,12,17.686001,17.551001
95,415,13,14.852,17.320999
95,415,14,10.86,13.457
95,415,15,16.558001,16.165001
95,415,16,7.2541,13.648
95,415,17,-99999,-99999
95,415,18,4.1038,14.701
