JULIAN DAY,TIME,Plot,air,7.5
53,1815,2,6.5905,9.1918
53,1815,3,14.435,12.85
53,1815,4,-99999,8.5631
53,1815,5,-99999,11.786
53,1815,6,5.0331,9.0814
53,1815,7,-99999,11.573
53,1815,8,7.2272,1.2624
53,1815,9,12.253,11.339
53,1815,10,7.9722,9.2506
53,1815,11,8.4451,8.1764
53,1815,12,11.997,9.9946
53,1815,13,13.217,10.017
53,1815,14,9.0042,8.4387
53,1815,15,11.622,12.25
53,1815,16,6.2468,8.6361
53,1815,17,-99999,-99999
53,1815,18,3.248,8.6748
53,1815,19,11.378,12.01
53,1815,20,5.8155,8.8554
53,1830,1,13.362,12.669
53,1830,2,5.5956,9.0853
53,1830,3,13.054,12.8
53,1830,4,-99999,8.5736
53,1830,5,-99999,11.733
53,1830,6,3.7092,8.9633
53,1830,7,-99999,11.545
53,1830,8,6.5545,-1.0837
53,1830,9,10.528,11.34
53,1830,10,7.5152,9.1285
53,1830,11,7.863,7.861
53,1830,12,11.921,10.015
53,1830,13,13.058,10.021
53,1830,14,8.5164,8.3492
53,1830,15,11.507,12.072
53,1830,16,5.3169,8.5041
53,1830,17,-99999,-99999
53,1830,18,1.1252,8.6193
53,1830,19,10.826,11.967
53,1830,20,4.3897,8.7571
53,1845,1,13.118,12.593
53,1845,2,4.8003,8.9628
53,1845,3,12.465,12.751
53,1845,4,-99999,8.5746
53,1845,5,-99999,11.676
53,1845,6,2.7995,8.8356
53,1845,7,-99999,11.503
53,1845,8,6.0478,-2.0798
53,1845,9,9.6385,11.332
53,1845,10,7.1455,8.988
53,1845,11,7.3581,7.5482
53,1845,12,11.848,10.032
53,1845,13,12.733,10.026
53,1845,14,8.0319,8.2416
53,1845,15,11.291,11.866
53,1845,16,4.7003,8.3669
53,1845,17,-99999,-99999
53,1845,18,-0.26208,8.5619
53,1845,19,10.575,11.922
53,1845,20,3.4951,8.6571
53,1900,1,12.879,12.514
53,1900,2,4.2008,8.8248
53,1900,3,11.627,12.696
53,1900,4,-99999,8.5635
53,1900,5,-99999,11.609
53,1900,6,2.2446,8.7001
53,1900,7,-99999,11.445
53,1900,8,5.7404,-2.7093
53,1900,9,9.6565,11.294
53,1900,10,6.84,8.8342
53,1900,11,6.9141,7.2587
53,1900,12,11.766,10.041
53,1900,13,12.576,10.029
53,1900,14,7.5853,8.1262
53,1900,15,11.123,11.738
53,1900,16,4.2511,8.2271
53,1900,17,-99999,-99999
53,1900,18,-0.86991,8.493
53,1900,19,10.477,11.864
53,1900,20,3.0303,8.5428
53,1915,1,12.72,12.444
53,1915,2,3.8606,8.6791
53,1915,3,11.282,12.63
53,1915,4,-99999,8.5403
53,1915,5,-99999,11.531
53,1915,6,1.8588,8.5632
53,1915,7,-99999,11.375
53,1915,8,5.4333,-2.8538
53,1915,9,9.121,11.227
53,1915,10,6.5655,8.6758
53,1915,11,6.5121,6.9945
53,1915,12,11.681,10.052
53,1915,13,12.344,10.03
53,1915,14,7.178,8.0018
53,1915,15,11.002,11.624
53,1915,16,4.1239,8.0855
53,1915,17,-99999,-99999
53,1915,18,-1.4061,8.4168
53,1915,19,10.072,11.795
53,1915,20,2.6382,8.4251
53,1930,1,12.634,12.374
53,1930,2,3.7382,8.5314
53,1930,3,11.526,12.558
53,1930,4,-99999,8.5092
53,1930,5,-99999,11.447
53,1930,6,1.7652,8.4311
53,1930,7,-99999,11.303
53,1930,8,5.2436,-2.8701
53,1930,9,9.4168,11.142
53,1930,10,6.4038,8.5201
53,1930,11,6.2001,6.7674
53,1930,12,11.598,10.059
53,1930,13,12.187,10.027
53,1930,14,6.8157,7.874
53,1930,15,10.934,11.5
53,1930,16,4.0116,7.9468
53,1930,17,-99999,-99999
53,1930,18,-1.7253,8.3345
53,1930,19,10.051,11.722
53,1930,20,2.5957,8.3039
53,1945,1,12.587,12.298
53,1945,2,3.9832,8.3864
53,1945,3,12.671,12.484
53,1945,4,-99999,8.4692
53,1945,5,-99999,11.36
53,1945,6,2.2295,8.3025
53,1945,7,-99999,11.237
53,1945,8,5.2784,-1.5153
53,1945,9,9.7644,11.04
53,1945,10,6.3667,8.3708
53,1945,11,6.0283,6.6033
53,1945,12,11.52,10.061
53,1945,13,12.169,10.025
53,1945,14,6.5363,7.7493
53,1945,15,10.881,11.412
53,1945,16,4.1128,7.8168
53,1945,17,-99999,-99999
53,1945,18,-0.82086,8.2477
53,1945,19,10.219,11.642
53,1945,20,2.9706,8.1853
53,2000,1,12.554,12.233
53,2000,2,4.0534,8.2533
53,2000,3,12.621,12.418
53,2000,4,-99999,8.424
53,2000,5,-99999,11.28
53,2000,6,2.4843,8.1854
53,2000,7,-99999,11.184
53,2000,8,5.3665,-1.1635
53,2000,9,10.036,10.939
53,2000,10,6.32,8.2361
53,2000,11,5.8514,6.4888
53,2000,12,11.436,10.064
53,2000,13,12.228,10.02
53,2000,14,6.3415,7.6336
53,2000,15,10.808,11.383
53,2000,16,4.2103,7.6988
53,2000,17,-99999,-99999
53,2000,18,-0.36142,8.158
53,2000,19,10.391,11.563
53,2000,20,3.1771,8.0746
53,2015,1,12.573,12.197
53,2015,2,4.0995,8.138
53,2015,3,12.296,12.356
53,2015,4,-99999,8.3754
53,2015,5,-99999,11.214
53,2015,6,2.5745,8.083
53,2015,7,-99999,11.146
53,2015,8,5.3785,-0.87629
53,2015,9,10.743,10.863
53,2015,10,6.2831,8.1175
53,2015,11,5.687,6.3937
53,2015,12,11.375,10.066
53,2015,13,12.115,10.018
53,2015,14,6.1787,7.5387
53,2015,15,10.822,11.285
53,2015,16,4.3311,7.5991
53,2015,17,-99999,-99999
53,2015,18,-0.18184,8.0761
53,2015,19,10.091,11.495
53,2015,20,3.1182,7.9786
53,2030,1,12.629,12.174
53,2030,2,4.0372,8.0369
53,2030,3,12.216,12.305
53,2030,4,-99999,8.327
53,2030,5,-99999,11.163
53,2030,6,2.5028,7.9904
53,2030,7,-99999,11.12
53,2030,8,5.3384,-0.97901
53,2030,9,10.392,10.808
53,2030,10,6.2289,8.0116
53,2030,11,5.5275,6.3205
53,2030,12,11.314,10.068
53,2030,13,12.105,10.019
53,2030,14,6.0297,7.4556
53,2030,15,10.882,11.17
53,2030,16,4.1607,7.5089
53,2030,17,-99999,-99999
53,2030,18,-0.66645,7.9987
53,2030,19,10.141,11.438
53,2030,20,2.9524,7.8918
53,2045,1,12.509,12.142
53,2045,2,3.8797,7.9444
53,2045,3,11.622,12.258
53,2045,4,-99999,8.2824
53,2045,5,-99999,11.123
53,2045,6,2.2573,7.9067
53,2045,7,-99999,11.095
53,2045,8,5.1876,-1.3646
53,2045,9,9.8325,10.764
53,2045,10,6.1142,7.9124
53,2045,11,5.3176,6.2284
53,2045,12,11.257,10.067
53,2045,13,12.003,10.02
53,2045,14,5.8703,7.3742
53,2045,15,10.85,11.101
53,2045,16,2.4078,7.4214
53,2045,17,-99999,-99999
53,2045,18,-1.0343,7.9234
53,2045,19,9.9118,11.381
53,2045,20,2.7047,7.8076
53,2100,1,12.391,12.099
53,2100,2,3.5681,7.8556
53,2100,3,11.694,12.214
53,2100,4,-99999,8.2408
53,2100,5,-99999,11.081
53,2100,6,1.8599,7.8257
53,2100,7,-99999,11.066
53,2100,8,5.0237,-2.0636
53,2100,9,9.5161,10.715
53,2100,10,5.9796,7.8186
53,2100,11,5.1045,6.1213
53,2100,12,11.206,10.067
53,2100,13,11.881,10.021
53,2100,14,5.7042,7.2943
53,2100,15,10.776,11.067
53,2100,16,1.1882,7.3399
53,2100,17,-99999,-99999
53,2100,18,-1.5809,7.8529
53,2100,19,10.009,11.328
53,2100,20,2.3408,7.7279
53,2115,1,12.272,12.048
53,2115,2,3.0754,7.7745
53,2115,3,11.139,12.171
53,2115,4,-99999,8.1966
53,2115,5,-99999,11.043
53,2115,6,1.2062,7.7466
53,2115,7,12.588,11.038
53,2115,8,4.7501,-3.3082
53,2115,9,8.0794,10.689
53,2115,10,5.7396,7.7271
53,2115,11,4.827,5.9929
53,2115,12,11.16,10.068
53,2115,13,11.627,10.024
53,2115,14,5.5067,7.217
53,2115,15,10.684,11.019
53,2115,16,0.56916,7.2547
53,2115,17,-99999,-99999
53,2115,18,-2.4935,7.7829
53,2115,19,9.7752,11.282
53,2115,20,1.719,7.6499
53,2130,1,12.155,12.004
53,2130,2,2.9208,7.6855
53,2130,3,10.565,12.127
53,2130,4,-99999,8.1501
53,2130,5,-99999,11.005
53,2130,6,0.98421,7.6651
53,2130,7,12.439,11.006
53,2130,8,4.5171,-3.2581
53,2130,9,7.8713,10.651
53,2130,10,5.6159,7.6338
53,2130,11,4.6232,5.865
53,2130,12,11.112,10.069
53,2130,13,11.426,10.027
53,2130,14,5.3071,7.1347
53,2130,15,10.609,10.906
53,2130,16,0.54114,7.1678
53,2130,17,-99999,-99999
53,2130,18,-2.6545,7.717
53,2130,19,9.4967,11.235
53,2130,20,1.5152,7.5713
53,2145,1,12.106,11.954
53,2145,2,2.7567,7.5929
53,2145,3,10.91,12.083
53,2145,4,-99999,8.1047
53,2145,5,-99999,10.957
53,2145,6,0.97033,7.5804
53,2145,7,12.412,10.966
53,2145,8,4.4176,-3.2848
53,2145,9,8.2724,10.593
53,2145,10,5.5265,7.5352
53,2145,11,4.4637,5.7497
53,2145,12,11.057,10.063
53,2145,13,11.36,10.029
53,2145,14,5.1316,7.0456
53,2145,15,10.553,10.826
53,2145,16,0.302,7.0793
53,2145,17,-99999,-99999
53,2145,18,-2.8438,7.6487
53,2145,19,9.5503,11.183
53,2145,20,1.3797,7.4882
53,2200,1,12.073,11.909
53,2200,2,2.5939,7.5029
53,2200,3,10.909,12.038
53,2200,4,-99999,8.0562
53,2200,5,-99999,10.911
53,2200,6,0.88636,7.496
53,2200,7,12.41,10.932
53,2200,8,4.3594,-2.7745
53,2200,9,8.7113,10.537
53,2200,10,5.4328,7.4403
53,2200,11,4.3147,5.6478
53,2200,12,11.012,10.06
53,2200,13,11.323,10.03
53,2200,14,4.9692,6.9577
53,2200,15,10.523,10.771
53,2200,16,0.2491,6.9935
53,2200,17,-99999,-99999
53,2200,18,-3.0707,7.5804
53,2200,19,9.5525,11.131
53,2200,20,1.2535,7.4066
53,2215,1,12.133,11.865
53,2215,2,3.0415,7.394
53,2215,3,11.54,11.986
53,2215,4,-99999,8.0096
53,2215,5,-99999,10.85
53,2215,6,1.6785,7.4105
53,2215,7,12.033,10.882
53,2215,8,4.66,0.0351
53,2215,9,9.0539,10.404
53,2215,10,5.5451,7.3474
53,2215,11,4.3108,5.5786
53,2215,12,10.958,10.045
53,2215,13,11.058,10.024
53,2215,14,4.8498,6.8571
53,2215,15,10.536,10.776
53,2215,16,1.8887,6.9147
53,2215,17,-99999,-99999
53,2215,18,-1.1793,7.5082
53,2215,19,9.6696,11.07
53,2215,20,1.8173,7.3237
53,2230,1,12.267,11.856
53,2230,2,3.4894,7.317
53,2230,3,12.5,11.943
53,2230,4,-99999,7.9663
53,2230,5,-99999,10.8
53,2230,6,2.2279,7.3437
53,2230,7,12.422,10.86
53,2230,8,4.8819,-0.22677
53,2230,9,10.6,10.334
53,2230,10,5.6674,7.2751
53,2230,11,4.3536,5.5918
53,2230,12,10.917,10.043
53,2230,13,11.311,10.021
53,2230,14,4.8242,6.7886
53,2230,15,10.623,10.76
53,2230,16,2.113,6.8554
53,2230,17,-99999,-99999
53,2230,18,-0.74739,7.4463
53,2230,19,9.8691,11.017
53,2230,20,2.3484,7.252
53,2245,1,12.412,11.867
53,2245,2,3.8493,7.2623
53,2245,3,13.621,11.916
53,2245,4,-99999,7.923
53,2245,5,-99999,10.778
53,2245,6,2.664,7.2912
53,2245,7,12.86,10.874
53,2245,8,5.0131,0.62237
53,2245,9,10.901,10.311
53,2245,10,5.755,7.222
53,2245,11,4.451,5.6345
53,2245,12,10.882,10.043
53,2245,13,11.666,10.027
53,2245,14,4.8418,6.7503
53,2245,15,10.695,10.863
53,2245,16,2.7575,6.8115
53,2245,17,-99999,-99999
53,2245,18,0.10305,7.3885
53,2245,19,10.162,10.985
53,2245,20,2.8308,7.1935
53,2300,1,12.568,11.883
53,2300,2,4.1849,7.2098
53,2300,3,14.553,11.891
53,2300,4,-99999,7.884
53,2300,5,-99999,10.761
53,2300,6,3.2165,7.2453
53,2300,7,12.956,10.888
53,2300,8,5.2096,1.6504
53,2300,9,10.885,10.27
53,2300,10,5.8632,7.1775
53,2300,11,4.5412,5.6806
53,2300,12,10.86,10.038
53,2300,13,11.79,10.028
53,2300,14,4.8916,6.712
53,2300,15,10.76,10.966
53,2300,16,3.3402,6.7805
53,2300,17,-99999,-99999
53,2300,18,1.0206,7.3347
53,2300,19,10.481,10.964
53,2300,20,3.3028,7.146
53,2315,1,12.672,11.908
53,2315,2,4.371,7.1722
53,2315,3,14.373,11.878
53,2315,4,-99999,7.8503
53,2315,5,-99999,10.754
53,2315,6,3.4436,7.2097
53,2315,7,12.602,10.901
53,2315,8,5.3433,2.1411
53,2315,9,9.6785,10.241
53,2315,10,5.9346,7.1434
53,2315,11,4.5908,5.7348
53,2315,12,10.848,10.034
53,2315,13,11.591,10.03
53,2315,14,4.9542,6.687
53,2315,15,10.816,11.004
53,2315,16,3.4505,6.7591
53,2315,17,-99999,-99999
53,2315,18,1.605,7.2895
53,2315,19,10.669,10.956
53,2315,20,3.4809,7.1077
53,2330,1,12.747,11.942
53,2330,2,4.3553,7.148
53,2330,3,13.995,11.877
53,2330,4,-99999,7.8197
53,2330,5,-99999,10.761
53,2330,6,3.3302,7.1835
53,2330,7,12.294,10.907
53,2330,8,5.3724,1.989
53,2330,9,9.9345,10.226
53,2330,10,5.95,7.1208
53,2330,11,4.5923,5.7714
53,2330,12,10.846,10.03
53,2330,13,11.443,10.035
53,2330,14,5.0019,6.6703
53,2330,15,10.829,11.004
53,2330,16,3.331,6.743
53,2330,17,-99999,-99999
53,2330,18,1.604,7.252
53,2330,19,10.826,10.958
53,2330,20,3.426,7.0783
53,2345,1,12.819,11.975
53,2345,2,4.4493,7.1331
53,2345,3,14.234,11.883
53,2345,4,-99999,7.7907
53,2345,5,-99999,10.774
53,2345,6,3.5381,7.1609
53,2345,7,12.518,10.921
53,2345,8,5.4233,2.0423
53,2345,9,11.385,10.224
53,2345,10,5.9656,7.1042
53,2345,11,4.6323,5.7956
53,2345,12,10.842,10.028
53,2345,13,11.563,10.045
53,2345,14,5.0306,6.663
53,2345,15,10.867,10.99
53,2345,16,3.5006,6.7276
53,2345,17,-99999,-99999
53,2345,18,1.7584,7.2207
53,2345,19,10.885,10.962
53,2345,20,3.5221,7.0524
53,2400,1,12.838,11.998
53,2400,2,4.9196,7.1171
53,2400,3,14.527,11.89
53,2400,4,-99999,7.7641
53,2400,5,-99999,10.786
53,2400,6,4.1613,7.1386
53,2400,7,12.806,10.947
53,2400,8,5.6252,3.1549
53,2400,9,11.762,10.219
53,2400,10,6.0556,7.0905
53,2400,11,4.8033,5.8438
53,2400,12,10.835,10.026
53,2400,13,11.888,10.052
53,2400,14,5.1007,6.6591
53,2400,15,10.94,11.007
53,2400,16,3.974,6.7162
53,2400,17,-99999,-99999
53,2400,18,2.8444,7.196
53,2400,19,10.903,10.969
53,2400,20,4.0691,7.0301
54,15,1,12.69,11.99
54,15,2,5.1808,7.1012
54,15,3,13.505,11.894
54,15,4,-99999,7.7376
54,15,5,-99999,10.799
54,15,6,4.5578,7.1199
54,15,7,12.958,10.969
54,15,8,5.7155,3.4998
54,15,9,11.595,10.22
54,15,10,6.1244,7.0786
54,15,11,4.8836,5.8926
54,15,12,10.839,10.024
54,15,13,12.014,10.056
54,15,14,5.1889,6.6516
54,15,15,10.987,11.04
54,15,16,4.6042,6.7062
54,15,17,-99999,-99999
54,15,18,3.2968,7.1729
54,15,19,10.767,10.973
54,15,20,4.5035,7.0138
54,30,1,12.655,11.99
54,30,2,5.4372,7.0929
54,30,3,13.107,11.899
54,30,4,-99999,7.7147
54,30,5,-99999,10.812
54,30,6,4.8049,7.1052
54,30,7,12.408,10.977
54,30,8,5.8106,3.6059
54,30,9,9.7761,10.222
54,30,10,6.2306,7.0705
54,30,11,5.007,5.9632
54,30,12,10.838,10.021
54,30,13,11.724,10.059
54,30,14,5.3001,6.6493
54,30,15,10.993,11.072
54,30,16,4.9147,6.7035
54,30,17,-99999,-99999
54,30,18,3.6773,7.1494
54,30,19,10.517,10.979
54,30,20,4.8951,6.9997
54,45,1,12.685,11.993
54,45,2,5.5272,7.0982
54,45,3,13.247,11.903
54,45,4,-99999,7.6937
54,45,5,-99999,10.826
54,45,6,4.9656,7.0973
54,45,7,12.469,10.987
54,45,8,5.8995,3.7651
54,45,9,10.204,10.238
54,45,10,6.2844,7.0696
54,45,11,5.1099,6.0317
54,45,12,10.846,10.02
54,45,13,11.736,10.065
54,45,14,5.4042,6.6585
54,45,15,10.978,11.059
54,45,16,4.9724,6.7085
54,45,17,-99999,-99999
54,45,18,3.8275,7.1323
54,45,19,10.511,10.993
54,45,20,4.9725,6.9941
54,100,1,12.568,11.995
54,100,2,5.5177,7.106
54,100,3,11.933,11.907
54,100,4,-99999,7.6784
54,100,5,-99999,10.837
54,100,6,4.8647,7.0946
54,100,7,12.049,10.99
54,100,8,5.8991,3.6346
54,100,9,9.0195,10.239
54,100,10,6.2934,7.0682
54,100,11,5.169,6.0859
54,100,12,10.856,10.015
54,100,13,11.481,10.07
54,100,14,5.4924,6.6674
54,100,15,10.965,11.051
54,100,16,4.7128,6.711
54,100,17,-99999,-99999
54,100,18,3.7637,7.1204
54,100,19,10.208,11.007
54,100,20,4.9567,6.9901
54,115,1,12.576,11.978
54,115,2,5.4039,7.1149
54,115,3,12.628,11.908
54,115,4,-99999,7.6615
54,115,5,-99999,10.84
54,115,6,4.7701,7.0919
54,115,7,11.82,10.978
54,115,8,5.8855,3.7289
54,115,9,10.029,10.237
54,115,10,6.2645,7.0708
54,115,11,5.1806,6.1044
54,115,12,10.868,10.014
54,115,13,11.239,10.074
54,115,14,5.5339,6.6729
54,115,15,10.895,10.958
54,115,16,4.7142,6.7127
54,115,17,-99999,-99999
54,115,18,3.8245,7.11
54,115,19,10.283,11.017
54,115,20,4.7764,6.9924
54,130,1,12.878,12.007
54,130,2,5.6213,7.1171
54,130,3,13.661,11.902
54,130,4,-99999,7.6477
54,130,5,-99999,10.835
54,130,6,5.1565,7.0884
54,130,7,12.474,10.987
54,130,8,6.0376,4.1237
54,130,9,10.984,10.22
54,130,10,6.345,7.0714
54,130,11,5.292,6.1322
54,130,12,10.867,10.011
54,130,13,11.737,10.078
54,130,14,5.5893,6.6776
54,130,15,11.004,11.01
54,130,16,5.0993,6.715
54,130,17,-99999,-99999
54,130,18,4.2614,7.1049
54,130,19,10.57,11.019
54,130,20,5.0498,6.991
54,145,1,12.911,12.027
54,145,2,5.5252,7.1204
54,145,3,13.405,11.899
54,145,4,-99999,7.6357
54,145,5,-99999,10.835
54,145,6,5.0137,7.0833
54,145,7,12.349,11
54,145,8,6.0653,3.9081
54,145,9,10.567,10.211
54,145,10,6.3645,7.0709
54,145,11,5.3175,6.1542
54,145,12,10.862,10.007
54,145,13,11.717,10.08
54,145,14,5.6404,6.6832
54,145,15,10.989,10.971
54,145,16,4.7576,6.7171
54,145,17,-99999,-99999
54,145,18,4.0944,7.0988
54,145,19,10.531,11.019
54,145,20,4.9408,6.9889
54,200,1,12.993,12.052
54,200,2,5.4994,7.1257
54,200,3,13.723,11.901
54,200,4,-99999,7.6246
54,200,5,-99999,10.846
54,200,6,4.9465,7.0804
54,200,7,12.501,11.022
54,200,8,6.0373,3.8337
54,200,9,10.819,10.218
54,200,10,6.3436,7.0702
54,200,11,5.3122,6.1592
54,200,12,10.853,10.003
54,200,13,11.767,10.084
54,200,14,5.661,6.6889
54,200,15,10.963,10.968
54,200,16,4.7189,6.7171
54,200,17,-99999,-99999
54,200,18,3.9732,7.0948
54,200,19,10.653,11.018
54,200,20,4.8568,6.9852
54,215,1,13.16,12.084
54,215,2,5.5785,7.1261
54,215,3,14.296,11.901
54,215,4,-99999,7.613
54,215,5,-99999,10.856
54,215,6,5.0247,7.0759
54,215,7,12.513,11.045
54,215,8,6.0812,3.9189
54,215,9,11.138,10.223
54,215,10,6.3662,7.0695
54,215,11,5.3521,6.172
54,215,12,10.845,10.002
54,215,13,11.824,10.087
54,215,14,5.6833,6.6916
54,215,15,10.981,10.971
54,215,16,4.8959,6.7158
54,215,17,-99999,-99999
54,215,18,4.1164,7.0912
54,215,19,10.76,11.017
54,215,20,4.9432,6.9814
54,230,1,13.186,12.108
54,230,2,5.6779,7.1242
54,230,3,14.889,11.903
54,230,4,-99999,7.6019
54,230,5,-99999,10.867
54,230,6,5.0627,7.0693
54,230,7,12.645,11.063
54,230,8,6.063,3.8374
54,230,9,11.024,10.229
54,230,10,6.3678,7.0675
54,230,11,5.3696,6.1864
54,230,12,10.841,9.9984
54,230,13,11.902,10.088
54,230,14,5.7105,6.6938
54,230,15,11.018,11.076
54,230,16,5.0311,6.7161
54,230,17,-99999,-99999
54,230,18,4.0939,7.0859
54,230,19,10.888,11.019
54,230,20,4.9982,6.9773
54,245,1,13.277,12.146
54,245,2,5.7171,7.125
54,245,3,14.912,11.908
54,245,4,-99999,7.5909
54,245,5,-99999,10.878
54,245,6,4.9954,7.0634
54,245,7,12.589,11.077
54,245,8,6.0256,3.6368
54,245,9,10.436,10.237
54,245,10,6.3584,7.0645
54,245,11,5.3726,6.2003
54,245,12,10.832,9.9948
54,245,13,11.902,10.091
54,245,14,5.7331,6.6968
54,245,15,11.055,11.16
54,245,16,4.9416,6.7163
54,245,17,-99999,-99999
54,245,18,4.0182,7.0822
54,245,19,10.956,11.027
54,245,20,4.9976,6.9687
54,300,1,13.311,12.176
54,300,2,5.7177,7.1254
54,300,3,14.925,11.914
54,300,4,-99999,7.5822
54,300,5,-99999,10.892
54,300,6,4.9895,7.0586
54,300,7,12.403,11.08
54,300,8,5.9985,3.6798
54,300,9,10.098,10.237
54,300,10,6.3432,7.0586
54,300,11,5.3802,6.2083
54,300,12,10.839,9.9935
54,300,13,11.8,10.093
54,300,14,5.7482,6.6969
54,300,15,11.077,11.178
54,300,16,4.9028,6.7153
54,300,17,-99999,-99999
54,300,18,3.9338,7.0771
54,300,19,10.999,11.043
54,300,20,5.0164,6.9652
54,315,1,13.198,12.191
54,315,2,5.663,7.1227
54,315,3,13.758,11.923
54,315,4,-99999,7.5706
54,315,5,-99999,10.902
54,315,6,4.8437,7.0519
54,315,7,11.955,11.074
54,315,8,5.9298,3.5244
54,315,9,8.4568,10.22
54,315,10,6.3287,7.0514
54,315,11,5.3636,6.2127
54,315,12,10.846,9.9906
54,315,13,11.383,10.094
54,315,14,5.7608,6.6951
54,315,15,11.053,11.162
54,315,16,4.5946,6.7121
54,315,17,-99999,-99999
54,315,18,3.9121,7.0734
54,315,19,10.869,11.062
54,315,20,4.9814,6.9623
54,330,1,13.185,12.19
54,330,2,5.5916,7.12
54,330,3,13.769,11.931
54,330,4,-99999,7.5621
54,330,5,-99999,10.903
54,330,6,4.7635,7.0447
54,330,7,11.532,11.044
54,330,8,5.8597,3.4383
54,330,9,8.3773,10.187
54,330,10,6.296,7.043
54,330,11,5.3345,6.2032
54,330,12,10.843,9.9891
54,330,13,10.888,10.095
54,330,14,5.7542,6.6877
54,330,15,10.95,11.088
54,330,16,4.5732,6.7053
54,330,17,-99999,-99999
54,330,18,3.9155,7.0679
54,330,19,10.912,11.079
54,330,20,4.9112,6.9555
54,345,1,13.232,12.199
54,345,2,5.622,7.1162
54,345,3,14.08,11.933
54,345,4,-99999,7.553
54,345,5,-99999,10.89
54,345,6,4.7588,7.0353
54,345,7,11.509,11.017
54,345,8,5.8331,3.3601
54,345,9,8.108,10.135
54,345,10,6.2794,7.0323
54,345,11,5.3191,6.1926
54,345,12,10.832,9.9879
54,345,13,10.832,10.097
54,345,14,5.7495,6.6785
54,345,15,10.942,11.099
54,345,16,4.591,6.697
54,345,17,-99999,-99999
54,345,18,3.8488,7.0617
54,345,19,10.933,11.09
54,345,20,4.9064,6.9502
54,400,1,13.275,12.208
54,400,2,5.5656,7.1103
54,400,3,14.267,11.929
54,400,4,-99999,7.5431
54,400,5,-99999,10.871
54,400,6,4.7758,7.0261
54,400,7,11.601,10.989
54,400,8,5.8333,3.4605
54,400,9,8.891,10.083
54,400,10,6.268,7.0208
54,400,11,5.3167,6.1827
54,400,12,10.815,9.9844
54,400,13,10.825,10.099
54,400,14,5.7441,6.6691
54,400,15,10.928,11.08
54,400,16,4.539,6.6889
54,400,17,-99999,-99999
54,400,18,3.8672,7.0587
54,400,19,11.094,11.098
54,400,20,4.8952,6.9445
54,415,1,13.24,12.218
54,415,2,5.5724,7.104
54,415,3,14.161,11.926
54,415,4,-99999,7.5318
54,415,5,-99999,10.853
54,415,6,4.7223,7.0145
54,415,7,11.729,10.975
54,415,8,5.8452,3.4774
54,415,9,9.0755,10.038
54,415,10,6.2551,7.0091
54,415,11,5.3103,6.1711
54,415,12,10.794,9.9834
54,415,13,10.898,10.099
54,415,14,5.7357,6.658
54,415,15,10.91,11.082
54,415,16,4.4453,6.6786
54,415,17,-99999,-99999
54,415,18,3.6551,7.0538
54,415,19,11.116,11.105
54,415,20,4.8258,6.9361
54,430,1,13.1,12.209
54,430,2,5.515,7.0942
54,430,3,12.872,11.923
54,430,4,-99999,7.522
54,430,5,-99999,10.834
54,430,6,4.6331,7.0035
54,430,7,11.361,10.952
54,430,8,5.783,3.3668
54,430,9,8.1203,9.9981
54,430,10,6.239,6.9951
54,430,11,5.2879,6.1594
54,430,12,10.767,9.9803
54,430,13,10.609,10.1
54,430,14,5.7281,6.6438
54,430,15,10.87,11.033
54,430,16,4.3475,6.6659
54,430,17,-99999,-99999
54,430,18,3.7109,7.0459
54,430,19,10.862,11.108
54,430,20,4.8208,6.9249
54,445,1,12.886,12.186
54,445,2,5.1282,7.0883
54,445,3,11.379,11.918
54,445,4,-99999,7.5109
54,445,5,-99999,10.814
54,445,6,4.0892,6.9912
54,445,7,10.725,10.913
54,445,8,5.607,2.7517
54,445,9,6.6329,9.963
54,445,10,6.1379,6.9768
54,445,11,5.1598,6.1299
54,445,12,10.742,9.9782
54,445,13,10.068,10.1
54,445,14,5.6879,6.6294
54,445,15,10.744,10.853
54,445,16,3.6645,6.6506
54,445,17,-99999,-99999
54,445,18,3.0476,7.0391
54,445,19,10.447,11.111
54,445,20,4.3338,6.9157
54,500,1,12.886,12.162
54,500,2,4.9963,7.0751
54,500,3,11.956,11.905
54,500,4,-99999,7.4986
54,500,5,-99999,10.781
54,500,6,4.0422,6.9752
54,500,7,10.616,10.868
54,500,8,5.5454,2.829
54,500,9,7.0664,9.9158
54,500,10,6.0823,6.959
54,500,11,5.1049,6.0777
54,500,12,10.711,9.9739
54,500,13,9.8498,10.102
54,500,14,5.6154,6.6044
54,500,15,10.63,10.779
54,500,16,3.7013,6.6303
54,500,17,-99999,-99999
54,500,18,2.9973,7.0292
54,500,19,10.54,11.106
54,500,20,4.2482,6.9026
54,515,1,12.835,12.138
54,515,2,4.8509,7.053
54,515,3,12.549,11.885
54,515,4,-99999,7.4852
54,515,5,-99999,10.734
54,515,6,3.9004,6.9552
54,515,7,10.648,10.825
54,515,8,5.5041,2.66
54,515,9,7.3685,9.8465
54,515,10,6.0283,6.9364
54,515,11,5.0248,6.0296
54,515,12,10.667,9.9694
54,515,13,9.8818,10.1
54,515,14,5.5477,6.5744
54,515,15,10.591,10.772
54,515,16,3.6031,6.6051
54,515,17,-99999,-99999
54,515,18,2.7705,7.0176
54,515,19,10.611,11.088
54,515,20,4.0958,6.8818
54,530,1,12.72,12.116
54,530,2,4.4259,7.0318
54,530,3,12.114,11.862
54,530,4,-99999,7.4713
