JULIAN DAY,TIME,Plot,air,7.5,aa
10,800,6,-3.948,3.2965,
10,800,7,0.75634,3.8421,
10,800,8,-0.3309,-12.161,
10,800,9,-11.654,3.3649,
10,800,10,0.72285,3.4759,
10,800,11,-0.29602,1.711,
10,800,12,3.6317,5.5619,
10,800,13,0.00156,6.251,
10,800,14,0.28644,2.6298,
10,800,15,1.5792,1.2869,
10,800,16,-4.8326,2.9454,
10,800,17,,,
10,800,18,-12.78,4.051,
10,800,19,-2.3452,3.2132,
10,800,20,-5.5289,3.4171,
10,815,1,1.1949,2.9859,
10,815,2,-5.5285,3.4724,
10,815,3,-7.208,3.8295,
10,815,4,-10.062,4.8044,
10,815,5,,3.6125,
10,815,6,-3.6397,3.25,
10,815,7,0.72263,3.7927,
10,815,8,-0.28525,-10.977,
10,815,9,-10.641,3.2891,
10,815,10,0.77192,3.4281,
10,815,11,-0.30945,1.6737,
10,815,12,3.5893,5.5294,
10,815,13,-0.01975,6.2294,
10,815,14,0.27011,2.5779,
10,815,15,1.5535,1.3176,
10,815,16,-4.5287,2.9014,
10,815,17,,,
10,815,18,-11.906,4.0087,
10,815,19,-2.1494,3.1596,
10,815,20,-5.054,3.3718,
10,830,1,1.1991,2.9359,
10,830,2,-4.8471,3.4159,
10,830,3,-6.462,3.7804,
10,830,4,-9.1672,4.7609,
10,830,5,,3.5564,
10,830,6,-3.3015,3.2093,
10,830,7,0.69299,3.7445,
10,830,8,-0.21194,-9.6787,
10,830,9,-9.1578,3.2048,
10,830,10,0.86008,3.3866,
10,830,11,-0.32186,1.6444,
10,830,12,3.5495,5.4944,
10,830,13,-0.03391,6.2045,
10,830,14,0.26062,2.5245,
10,830,15,1.5526,1.3998,
10,830,16,-4.0423,2.8673,
10,830,17,,,
10,830,18,-10.568,3.968,
10,830,19,-1.6791,3.1051,
10,830,20,-4.4563,3.3298,
10,845,1,1.2145,2.8859,
10,845,2,-3.7027,3.3541,
10,845,3,-4.9301,3.7229,
10,845,4,-6.8673,4.716,
10,845,5,,3.4902,
10,845,6,-2.6183,3.1699,
10,845,7,0.66555,3.6827,
10,845,8,-0.06141,-6.8956,
10,845,9,-5.9984,3.0815,
10,845,10,1.0455,3.3463,
10,845,11,-0.36499,1.6113,
10,845,12,3.5109,5.4581,
10,845,13,-0.04231,6.1711,
10,845,14,0.25606,2.4608,
10,845,15,1.5829,1.5788,
10,845,16,-3.3375,2.8484,
10,845,17,,,
10,845,18,-7.3065,3.9308,
10,845,19,-0.8838,3.0487,
10,845,20,-3.1756,3.2916,
10,900,1,1.2579,2.862,
10,900,2,-2.603,3.3162,
10,900,3,-3.5958,3.6774,
10,900,4,-4.9103,4.687,
10,900,5,,3.4286,
10,900,6,-1.8054,3.1439,
10,900,7,0.65586,3.646,
10,900,8,0.20298,-3.9642,
10,900,9,-1.6967,3,
10,900,10,1.3028,3.3243,
10,900,11,-0.38433,1.6003,
10,900,12,3.49,5.4365,
10,900,13,-0.00432,6.1429,
10,900,14,0.28346,2.4124,
10,900,15,1.672,1.8653,
10,900,16,-2.4471,2.8551,
10,900,17,,,
10,900,18,-4.1189,3.8991,
10,900,19,-0.27323,3.0117,
10,900,20,-1.9415,3.2698,
10,915,1,1.2988,2.8391,
10,915,2,-1.8788,3.2715,
10,915,3,-2.3297,3.6379,
10,915,4,,4.6724,
10,915,5,,3.3622,
10,915,6,-1.2096,3.124,
10,915,7,0.63515,3.6083,
10,915,8,0.57801,-1.1068,
10,915,9,0.003,2.9009,
10,915,10,1.5796,3.31,
10,915,11,-0.41601,1.6115,
10,915,12,3.4884,5.4199,
10,915,13,0.09084,6.1148,
10,915,14,0.31906,2.373,
10,915,15,1.8196,2.168,
10,915,16,-1.7467,2.8879,
10,915,17,,,
10,915,18,-2.6217,3.8655,
10,915,19,0.08546,2.9869,
10,915,20,-1.1979,3.2572,
10,930,1,1.4051,2.8594,
10,930,2,-0.90436,3.2608,
10,930,3,-1.6341,3.6176,
10,930,4,-2.6959,4.6673,
10,930,5,,3.3174,
10,930,6,-0.49477,3.1189,
10,930,7,0.67452,3.5964,
10,930,8,1.0893,2.965,
10,930,9,2.5533,2.8766,
10,930,10,1.8297,3.3173,
10,930,11,-0.44069,1.6577,
10,930,12,3.4988,5.4119,
10,930,13,0.14314,6.0908,
10,930,14,0.37468,2.3533,
10,930,15,1.9789,2.4561,
10,930,16,-1.1683,2.9586,
10,930,17,,,
10,930,18,-0.99841,3.8471,
10,930,19,0.78516,2.9653,
10,930,20,-0.53038,3.2579,
10,945,1,1.5709,2.9245,
10,945,2,-0.11491,3.2875,
10,945,3,0.73308,3.6297,
10,945,4,-1.3618,4.6659,
10,945,5,,3.3182,
10,945,6,0.01725,3.1379,
10,945,7,0.81485,3.6344,
10,945,8,1.9246,5.8168,
10,945,9,7.057,2.9624,
10,945,10,2.0605,3.3521,
10,945,11,-0.39077,1.7883,
10,945,12,3.524,5.416,
10,945,13,0.21713,6.102,
10,945,14,0.4648,2.3956,
10,945,15,2.1458,2.7606,
10,945,16,-0.60157,3.0476,
10,945,17,,,
10,945,18,0.57868,3.8492,
10,945,19,1.9193,2.9612,
10,945,20,1.3265,3.2769,
10,1000,1,1.8302,3.0379,
10,1000,2,2.2271,3.3431,
10,1000,3,1.7187,3.6603,
10,1000,4,,4.6653,
10,1000,5,,3.3559,
10,1000,6,1.8173,3.1643,
10,1000,7,1.4013,3.717,
10,1000,8,2.7179,6.2731,
10,1000,9,11.363,3.125,
10,1000,10,2.2652,3.4064,
10,1000,11,-0.1777,2.0021,
10,1000,12,3.5656,5.4195,
10,1000,13,0.38928,6.1253,
10,1000,14,0.58415,2.4742,
10,1000,15,2.3194,3.0986,
10,1000,16,-0.17893,3.1451,
10,1000,17,,,
10,1000,18,1.8942,3.8617,
10,1000,19,2.5464,2.9842,
10,1000,20,4.5458,3.3062,
10,1015,1,2.1321,3.1671,
10,1015,2,5.4389,3.4075,
10,1015,3,6.9562,3.6935,
10,1015,4,,4.6634,
10,1015,5,,3.3959,
10,1015,6,5.2127,3.1933,
10,1015,7,2.2544,3.7999,
10,1015,8,3.7924,11.576,
10,1015,9,16.847,3.2812,
10,1015,10,2.6323,3.4717,
10,1015,11,0.18904,2.2766,
10,1015,12,3.6202,5.4154,
10,1015,13,0.60389,6.1396,
10,1015,14,0.73676,2.5686,
10,1015,15,2.5568,3.3852,
10,1015,16,0.17173,3.25,
10,1015,17,,,
10,1015,18,2.8099,3.8771,
10,1015,19,3.3677,3.0246,
10,1015,20,7.0164,3.346,
10,1030,1,2.4725,3.2934,
10,1030,2,5.1653,3.5026,
10,1030,3,3.1419,3.7426,
10,1030,4,,4.6704,
10,1030,5,,3.4584,
10,1030,6,6.3096,3.2535,
10,1030,7,2.7172,3.8938,
10,1030,8,4.4625,12.113,
10,1030,9,16.173,3.4765,
10,1030,10,3.0048,3.5568,
10,1030,11,0.70799,2.614,
10,1030,12,3.7111,5.4139,
10,1030,13,0.95835,6.149,
10,1030,14,0.98634,2.688,
10,1030,15,2.7813,3.4431,
10,1030,16,0.59928,3.3884,
10,1030,17,,,
10,1030,18,3.1255,3.8977,
10,1030,19,3.3779,3.1,
10,1030,20,7.2482,3.411,
10,1045,1,2.7887,3.4437,
10,1045,2,9.7405,3.5878,
10,1045,3,4.614,3.7927,
10,1045,4,,4.679,
10,1045,5,,3.5239,
10,1045,6,7.8156,3.3137,
10,1045,7,2.969,3.9878,
10,1045,8,4.6135,10.788,
10,1045,9,11.308,3.6453,
10,1045,10,3.3266,3.6555,
10,1045,11,1.4075,2.9068,
10,1045,12,3.8349,5.4047,
10,1045,13,1.8654,6.1558,
10,1045,14,1.3063,2.8096,
10,1045,15,2.9953,3.6063,
10,1045,16,1.6288,3.5159,
10,1045,17,,,
10,1045,18,4.2794,3.9364,
10,1045,19,4.2595,3.1909,
10,1045,20,7.0935,3.4967,
10,1100,1,3.1698,3.6148,
10,1100,2,7.8297,3.6729,
10,1100,3,10.383,3.8462,
10,1100,4,,4.6853,
10,1100,5,,3.598,
10,1100,6,7.4036,3.4005,
10,1100,7,3.7819,4.0732,
10,1100,8,5.5722,15.574,
10,1100,9,7.525,3.7739,
10,1100,10,3.5516,3.7568,
10,1100,11,2.2395,3.1231,
10,1100,12,3.9769,5.4048,
10,1100,13,2.7855,6.1633,
10,1100,14,1.8938,2.935,
10,1100,15,3.2324,3.8717,
10,1100,16,3.2418,3.6263,
10,1100,17,,,
10,1100,18,5.3778,3.9658,
10,1100,19,4.7421,3.2918,
10,1100,20,8.6411,3.5935,
10,1115,1,3.5865,3.8048,
10,1115,2,7.3007,3.7792,
10,1115,3,12.726,3.9135,
10,1115,4,,4.6983,
10,1115,5,,3.7005,
10,1115,6,11.795,3.501,
10,1115,7,4.5287,4.1723,
10,1115,8,6.3351,16.399,
10,1115,9,13.646,3.9018,
10,1115,10,3.8975,3.8842,
10,1115,11,3.0331,3.3707,
10,1115,12,4.1282,5.3968,
10,1115,13,3.4434,6.1638,
10,1115,14,2.8298,3.067,
10,1115,15,3.4715,4.2625,
10,1115,16,3.7821,3.7626,
10,1115,17,,,
10,1115,18,5.3954,4.0056,
10,1115,19,4.6746,3.4173,
10,1115,20,7.492,3.7103,
10,1130,1,4.023,4.0166,
10,1130,2,15.587,3.9054,
10,1130,3,15.248,4.0095,
10,1130,4,,4.7151,
10,1130,5,,3.8468,
10,1130,6,13.794,3.6214,
10,1130,7,5.091,4.2889,
10,1130,8,5.8366,12.821,
10,1130,9,19.802,4.0474,
10,1130,10,4.1981,4.0344,
10,1130,11,3.8375,3.552,
10,1130,12,4.2703,5.388,
10,1130,13,4.534,6.1607,
10,1130,14,3.7655,3.2247,
10,1130,15,3.6322,4.6607,
10,1130,16,4.8006,3.9181,
10,1130,17,,,
10,1130,18,6.7766,4.0565,
10,1130,19,4.8052,3.5608,
10,1130,20,11.531,3.8413,
10,1145,1,4.5496,4.2309,
10,1145,2,20.457001,4.0459,
10,1145,3,16.112,4.1256,
10,1145,4,,4.7405,
10,1145,5,,4.0044,
10,1145,6,15.038,3.7731,
10,1145,7,5.5173,4.4014,
10,1145,8,6.3306,13.827,
10,1145,9,21.988001,4.1929,
10,1145,10,4.391,4.2085,
10,1145,11,4.7782,3.801,
10,1145,12,4.4465,5.3831,
10,1145,13,5.5302,6.1536,
10,1145,14,4.6792,3.391,
10,1145,15,3.8908,5.0844,
10,1145,16,5.9775,4.0973,
10,1145,17,,,
10,1145,18,7.525,4.1112,
10,1145,19,5.5949,3.6993,
10,1145,20,12.693,3.978,
10,1200,1,5.131,4.4456,
10,1200,2,23.298,4.2037,
10,1200,3,16.695,4.2637,
10,1200,4,,4.7718,
10,1200,5,,4.1802,
10,1200,6,16.395,3.9482,
10,1200,7,5.9094,4.5186,
10,1200,8,7.5592,18.34,
10,1200,9,24.9,4.3456,
10,1200,10,4.9381,4.4045,
10,1200,11,5.762,4.1112,
10,1200,12,4.652,5.3777,
10,1200,13,6.334,6.1469,
10,1200,14,5.5086,3.576,
10,1200,15,4.1953,5.4406,
10,1200,16,6.7721,4.2922,
10,1200,17,,,
10,1200,18,8.2208,4.1733,
10,1200,19,6.2747,3.8346,
10,1200,20,14.154,4.1042,
10,1215,1,5.6643,4.652,
10,1215,2,24.959,4.3595,
10,1215,3,17.315001,4.4257,
10,1215,4,,4.8112,
10,1215,5,,4.3585,
10,1215,6,17.52,4.1363,
10,1215,7,6.3349,4.6387,
10,1215,8,8.1852,19.174,
10,1215,9,25.318001,4.4789,
10,1215,10,5.4198,4.6132,
10,1215,11,6.6233,4.3847,
10,1215,12,4.8772,5.3693,
10,1215,13,7.1307,6.1359,
10,1215,14,6.2806,3.7736,
10,1215,15,4.5154,5.7498,
10,1215,16,7.0548,4.4969,
10,1215,17,,,
10,1215,18,8.1051,4.2398,
10,1215,19,6.882,3.9833,
10,1215,20,15.054,4.2352,
10,1230,1,6.084,4.8607,
10,1230,2,26.254999,4.5341,
10,1230,3,18.26,4.6085,
10,1230,4,,4.856,
10,1230,5,,4.5563,
10,1230,6,18.188999,4.3345,
10,1230,7,6.6442,4.7718,
10,1230,8,8.396,18.862,
10,1230,9,24.927,4.6396,
10,1230,10,5.7407,4.8269,
10,1230,11,7.3099,4.614,
10,1230,12,5.1141,5.3668,
10,1230,13,7.7849,6.1353,
10,1230,14,6.9484,3.9831,
10,1230,15,4.7813,6.0037,
10,1230,16,7.3987,4.6947,
10,1230,17,,,
10,1230,18,9.5693,4.3149,
10,1230,19,7.0934,4.1525,
10,1230,20,14.452,4.3784,
10,1245,1,6.4424,5.05,
10,1245,2,28.02,4.6991,
10,1245,3,19.438,4.7962,
10,1245,4,,4.9065,
10,1245,5,,4.7481,
10,1245,6,19.111,4.5253,
10,1245,7,7.0046,4.8967,
10,1245,8,8.9102,19.822001,
10,1245,9,26.048,4.7804,
10,1245,10,6.2195,5.0408,
10,1245,11,7.8825,4.8097,
10,1245,12,5.3529,5.3608,
10,1245,13,8.4737,6.1292,
10,1245,14,7.5572,4.1794,
10,1245,15,5.1346,6.3339,
10,1245,16,8.3061,4.8832,
10,1245,17,,,
10,1245,18,10.564,4.3888,
10,1245,19,7.5399,4.3286,
10,1245,20,14.429,4.527,
10,1300,1,6.843,5.2446,
10,1300,2,27.891001,4.8776,
10,1300,3,20.292999,4.9849,
10,1300,4,,4.9602,
10,1300,5,,4.9398,
10,1300,6,19.902,4.7149,
10,1300,7,7.2596,5.0193,
10,1300,8,9.0845,18.253,
10,1300,9,26.299,4.9307,
10,1300,10,6.5238,5.2533,
10,1300,11,8.3345,5.0116,
10,1300,12,5.5931,5.3618,
10,1300,13,8.977,6.121,
10,1300,14,8.0265,4.3694,
10,1300,15,5.4144,6.5781,
10,1300,16,9.3651,5.0653,
10,1300,17,,,
10,1300,18,10.586,4.4708,
10,1300,19,7.7032,4.5085,
10,1300,20,13.57,4.6785,
10,1315,1,7.2233,5.4394,
10,1315,2,28.679001,5.0637,
10,1315,3,20.778999,5.1658,
10,1315,4,,5.0205,
10,1315,5,,5.1288,
10,1315,6,20.229,4.9069,
10,1315,7,7.4306,5.1397,
10,1315,8,9.3211,17.721001,
10,1315,9,27.926001,5.0867,
10,1315,10,6.9311,5.4632,
10,1315,11,8.8369,5.235,
10,1315,12,5.8244,5.3698,
10,1315,13,9.3488,6.1154,
10,1315,14,8.4147,4.5465,
10,1315,15,5.6631,6.8031,
10,1315,16,10.494,5.2483,
10,1315,17,,,
10,1315,18,11.418,4.5569,
10,1315,19,7.8889,4.6902,
10,1315,20,13.958,4.8309,
10,1330,1,7.4606,5.6185,
10,1330,2,27.796,5.2429,
10,1330,3,19.120001,5.3553,
10,1330,4,12.155,5.0739,
10,1330,5,,5.3252,
10,1330,6,12.946,5.0835,
10,1330,7,7.5523,5.2677,
10,1330,8,9.2737,16.973,
10,1330,9,26.378,5.2495,
10,1330,10,7.1764,5.6627,
10,1330,11,9.1893,5.4594,
10,1330,12,6.0415,5.3799,
10,1330,13,9.5853,6.1091,
10,1330,14,8.6741,4.7166,
10,1330,15,5.8714,6.9154,
10,1330,16,10.838,5.4209,
10,1330,17,,,
10,1330,18,10.836,4.65,
10,1330,19,7.6504,4.8651,
10,1330,20,13.843,4.9828,
10,1345,1,7.5751,5.7794,
10,1345,2,26.834,5.42,
10,1345,3,19.226,5.5401,
10,1345,4,12.409,5.1252,
10,1345,5,,5.5205,
10,1345,6,6.6947,5.1854,
10,1345,7,7.587,5.3881,
10,1345,8,9.0285,17.434,
10,1345,9,25.562,5.4064,
10,1345,10,7.3075,5.8458,
10,1345,11,9.3678,5.6323,
10,1345,12,6.2356,5.3918,
10,1345,13,9.6076,6.1066,
10,1345,14,8.8256,4.8717,
10,1345,15,6.0243,7.0492,
10,1345,16,11.272,5.5727,
10,1345,17,,,
10,1345,18,11.579,4.7441,
10,1345,19,7.6102,5.0352,
10,1345,20,12.6,5.1286,
10,1400,1,7.6324,5.9187,
10,1400,2,25.938,5.5802,
10,1400,3,19.01,5.7016,
10,1400,4,12.863,5.1829,
10,1400,5,,5.69,
10,1400,6,5.7393,5.2093,
10,1400,7,7.5427,5.4772,
10,1400,8,8.711,16.455,
10,1400,9,24.296,5.5345,
10,1400,10,7.4023,6.0093,
10,1400,11,9.5458,5.7836,
10,1400,12,6.4002,5.4073,
10,1400,13,9.5838,6.0968,
10,1400,14,8.8884,4.9899,
10,1400,15,6.0974,7.1287,
10,1400,16,11.112,5.708,
10,1400,17,,,
10,1400,18,11.789,4.8389,
10,1400,19,7.5723,5.1761,
10,1400,20,12.067,5.2606,
10,1415,1,7.691,6.0411,
10,1415,2,24.421,5.715,
10,1415,3,18.830999,5.8559,
10,1415,4,12.52,5.2409,
10,1415,5,,5.8476,
10,1415,6,5.2829,5.1872,
10,1415,7,7.4592,5.5605,
10,1415,8,8.3953,16.091999,
10,1415,9,24.48,5.6333,
10,1415,10,7.5201,6.1551,
10,1415,11,9.7174,5.9093,
10,1415,12,6.533,5.4232,
10,1415,13,9.491,6.0901,
10,1415,14,8.8818,5.0952,
10,1415,15,6.1316,7.2175,
10,1415,16,11.619,5.8265,
10,1415,17,,,
10,1415,18,11.919,4.937,
10,1415,19,7.5007,5.2968,
10,1415,20,11.61,5.3841,
10,1430,1,7.8445,6.1542,
10,1430,2,23.122999,5.829,
10,1430,3,18.642,5.9995,
10,1430,4,12.826,5.3023,
10,1430,5,,5.9915,
10,1430,6,5.069,5.1515,
10,1430,7,7.3642,5.6339,
10,1430,8,8.1767,14.472,
10,1430,9,22.860001,5.7065,
10,1430,10,7.6987,6.2877,
10,1430,11,9.8108,6.0338,
10,1430,12,6.6393,5.4411,
10,1430,13,9.4495,6.0792,
10,1430,14,8.9042,5.184,
10,1430,15,6.2473,7.3203,
10,1430,16,12.048,5.9327,
10,1430,17,,,
10,1430,18,12.623,5.0341,
10,1430,19,7.5027,5.3969,
10,1430,20,11.625,5.5012,
10,1445,1,7.9324,6.2449,
10,1445,2,21.549999,5.9358,
10,1445,3,17.334999,6.1337,
10,1445,4,12.4,5.3632,
10,1445,5,,6.1297,
10,1445,6,5.1004,5.1124,
10,1445,7,7.2389,5.711,
10,1445,8,7.9589,13.445,
10,1445,9,23.475,5.7852,
10,1445,10,7.7668,6.4047,
10,1445,11,9.7504,6.127,
10,1445,12,6.7254,5.4604,
10,1445,13,9.3186,6.0703,
10,1445,14,8.8174,5.2621,
10,1445,15,6.3212,7.2976,
10,1445,16,11.938,6.0234,
10,1445,17,,,
10,1445,18,12.322,5.125,
10,1445,19,7.5001,5.484,
10,1445,20,11.549,5.6039,
10,1500,1,7.9312,6.3146,
10,1500,2,19.690001,6.0246,
10,1500,3,16.076,6.2599,
10,1500,4,11.297,5.4253,
10,1500,5,,6.2509,
10,1500,6,10.917,5.0763,
10,1500,7,7.0785,5.7832,
10,1500,8,7.8092,12.216,
10,1500,9,22.766001,5.8622,
10,1500,10,7.7211,6.5079,
10,1500,11,9.6221,6.1968,
10,1500,12,6.7945,5.4823,
10,1500,13,9.1282,6.0633,
10,1500,14,8.6542,5.3187,
10,1500,15,6.3184,7.2205,
10,1500,16,11.462,6.0886,
10,1500,17,,,
10,1500,18,11.424,5.207,
10,1500,19,7.2229,5.5632,
10,1500,20,11.034,5.6911,
10,1515,1,7.8324,6.352,
10,1515,2,17.056999,6.0979,
10,1515,3,15.464,6.3686,
10,1515,4,10.602,5.4898,
10,1515,5,,6.3484,
10,1515,6,14.086,5.0428,
10,1515,7,6.8737,5.8375,
10,1515,8,7.3284,10.788,
10,1515,9,21.143,5.9429,
10,1515,10,7.5648,6.589,
10,1515,11,9.3956,6.2082,
10,1515,12,6.8402,5.5094,
10,1515,13,8.7079,6.0577,
10,1515,14,8.4083,5.3525,
10,1515,15,6.2534,7.0958,
10,1515,16,11.412,6.123,
10,1515,17,,,
10,1515,18,10.721,5.2831,
10,1515,19,6.9346,5.6306,
10,1515,20,10.837,5.76,
10,1530,1,7.6959,6.3683,
10,1530,2,15.652,6.1477,
10,1530,3,15.346,6.4564,
10,1530,4,10.134,5.5489,
10,1530,5,,6.4162,
10,1530,6,14.119,5.0204,
10,1530,7,6.6593,5.8702,
10,1530,8,6.9364,9.9797,
10,1530,9,20.566999,5.9868,
10,1530,10,7.4121,6.6442,
10,1530,11,9.2259,6.1693,
10,1530,12,6.8586,5.5346,
10,1530,13,8.3335,6.0518,
10,1530,14,8.0837,5.3636,
10,1530,15,6.2171,7.0109,
10,1530,16,11.403,6.1293,
10,1530,17,,,
10,1530,18,11.261,5.3518,
10,1530,19,6.7313,5.6733,
10,1530,20,11.018,5.8039,
10,1545,1,7.572,6.3729,
10,1545,2,13.918,6.1853,
10,1545,3,14.807,6.5262,
10,1545,4,,5.6055,
10,1545,5,,6.4657,
10,1545,6,13.184,5.0329,
10,1545,7,6.4625,5.8936,
10,1545,8,6.6696,8.9603,
10,1545,9,18.622,6.0105,
10,1545,10,7.1551,6.6773,
10,1545,11,8.9319,6.1125,
10,1545,12,6.8531,5.5599,
10,1545,13,7.9515,6.0483,
10,1545,14,7.6395,5.3581,
10,1545,15,6.1734,6.9305,
10,1545,16,9.8091,6.1216,
10,1545,17,,,
10,1545,18,9.8819,5.4121,
10,1545,19,6.4509,5.7001,
10,1545,20,10.305,5.8314,
10,1600,1,7.3138,6.3596,
10,1600,2,12.259,6.2108,
10,1600,3,13.373,6.5815,
10,1600,4,,5.6568,
10,1600,5,,6.5017,
10,1600,6,11.9,5.0835,
10,1600,7,6.2797,5.9085,
10,1600,8,6.3618,8.1743,
10,1600,9,16.886999,6.0302,
10,1600,10,6.9001,6.6954,
10,1600,11,8.3071,6.0056,
10,1600,12,6.8232,5.5844,
10,1600,13,7.4814,6.0474,
10,1600,14,7.2424,5.3373,
10,1600,15,6.0444,6.7409,
10,1600,16,9.3929,6.1022,
10,1600,17,,,
10,1600,18,9.0178,5.4599,
10,1600,19,6.1459,5.7147,
10,1600,20,9.5534,5.8421,
10,1615,1,7.0336,6.3348,
10,1615,2,10.709,6.225,
10,1615,3,12.205,6.62,
10,1615,4,,5.7045,
10,1615,5,,6.5211,
10,1615,6,9.554,5.1469,
10,1615,7,6.1038,5.9151,
10,1615,8,6.077,7.4869,
10,1615,9,14.951,6.0429,
10,1615,10,6.6588,6.699,
10,1615,11,7.2787,5.8089,
10,1615,12,6.7714,5.6099,
10,1615,13,6.9924,6.0466,
10,1615,14,6.8484,5.3082,
10,1615,15,5.884,6.5229,
10,1615,16,7.1006,6.0667,
10,1615,17,,,
10,1615,18,8.1176,5.4972,
10,1615,19,5.7136,5.7141,
10,1615,20,7.9245,5.8321,
10,1630,1,6.7071,6.2868,
10,1630,2,9.0039,6.2256,
10,1630,3,10.578,6.6424,
10,1630,4,,5.7482,
10,1630,5,,6.5263,
10,1630,6,6.8218,5.1895,
10,1630,7,5.935,5.9166,
10,1630,8,5.7112,6.0334,
10,1630,9,12.184,6.0491,
10,1630,10,6.0913,6.6761,
10,1630,11,6.5075,5.5597,
10,1630,12,6.7027,5.6373,
10,1630,13,6.4112,6.048,
10,1630,14,6.4499,5.274,
10,1630,15,5.5971,6.0734,
10,1630,16,5.12,6.0024,
10,1630,17,,,
10,1630,18,6.9239,5.5234,
10,1630,19,5.3204,5.7003,
10,1630,20,5.9425,5.7997,
10,1645,1,6.2944,6.2115,
10,1645,2,7.5729,6.212,
10,1645,3,8.59,6.6424,
10,1645,4,,5.7867,
10,1645,5,,6.5144,
10,1645,6,5.1348,5.2038,
10,1645,7,5.7522,5.9077,
10,1645,8,5.2563,4.3207,
10,1645,9,4.6387,6.0409,
10,1645,10,5.5733,6.6195,
10,1645,11,5.975,5.3526,
10,1645,12,6.6151,5.6626,
10,1645,13,5.8592,6.0511,
10,1645,14,6.018,5.2305,
10,1645,15,5.3565,5.7124,
10,1645,16,3.8147,5.9123,
10,1645,17,,,
10,1645,18,5.4234,5.5331,
10,1645,19,4.7695,5.6717,
10,1645,20,4.9616,5.7445,
10,1700,1,5.9123,6.1151,
10,1700,2,5.7402,6.1783,
10,1700,3,5.3179,6.6167,
10,1700,4,2.4229,5.8182,
10,1700,5,,6.4687,
10,1700,6,4.0619,5.1935,
10,1700,7,5.5481,5.8818,
10,1700,8,4.8516,2.9244,
10,1700,9,2.4502,6.0169,
10,1700,10,5.2551,6.5276,
10,1700,11,5.5435,5.1752,
10,1700,12,6.5122,5.6851,
10,1700,13,5.4018,6.0525,
10,1700,14,5.6047,5.1714,
10,1700,15,5.1514,5.4698,
10,1700,16,3.1045,5.8043,
10,1700,17,,,
10,1700,18,3.621,5.5308,
10,1700,19,4.123,5.6242,
10,1700,20,3.8616,5.6755,
10,1715,1,5.493,5.9873,
10,1715,2,3.2102,6.1139,
10,1715,3,1.9956,6.5822,
10,1715,4,0.66507,5.833,
10,1715,5,,6.4059,
10,1715,6,2.3966,5.1628,
10,1715,7,5.3313,5.8376,
10,1715,8,4.4721,1.4179,
10,1715,9,1.1465,5.9656,
10,1715,10,4.9701,6.4274,
10,1715,11,5.1309,5.0132,
10,1715,12,6.3963,5.7023,
10,1715,13,4.9967,6.0543,
10,1715,14,5.2098,5.1065,
10,1715,15,4.9616,5.2487,
10,1715,16,2.2183,5.6947,
10,1715,17,,,
10,1715,18,2.0351,5.5211,
10,1715,19,3.5451,5.5572,
10,1715,20,2.8025,5.598,
10,1730,1,5.1346,5.86,
10,1730,2,1.6301,6.0434,
10,1730,3,0.55827,6.5279,
10,1730,4,-0.63709,5.8434,
10,1730,5,,6.3253,
10,1730,6,1.3292,5.1119,
10,1730,7,5.0896,5.7754,
10,1730,8,4.1155,0.09729,
10,1730,9,-0.44738,5.9061,
10,1730,10,4.668,6.3189,
10,1730,11,4.7222,4.8472,
10,1730,12,6.2763,5.7063,
10,1730,13,4.6142,6.0465,
10,1730,14,4.8238,5.0369,
10,1730,15,4.7675,5.0013,
10,1730,16,1.4526,5.5799,
10,1730,17,,,
10,1730,18,0.82118,5.4967,
10,1730,19,3.0862,5.4763,
10,1730,20,1.8607,5.5129,
10,1745,1,4.7577,5.7202,
10,1745,2,-0.17812,5.9572,
10,1745,3,-1.6422,6.4542,
10,1745,4,,5.8483,
10,1745,5,,6.2369,
10,1745,6,0.18971,5.0382,
10,1745,7,4.8099,5.717,
10,1745,8,3.5195,-3.8308,
10,1745,9,-3.536,5.845,
10,1745,10,4.2043,6.2071,
10,1745,11,4.2415,4.6527,
10,1745,12,6.1607,5.7251,
10,1745,13,4.207,6.0419,
10,1745,14,4.422,4.9623,
10,1745,15,4.5576,4.6441,
10,1745,16,0.27747,5.4537,
10,1745,17,,,
10,1745,18,-2.0659,5.458,
10,1745,19,2.1875,5.3924,
10,1745,20,0.32099,5.4184,
10,1800,1,4.3812,5.5673,
10,1800,2,-1.4138,5.8577,
10,1800,3,-3.5213,6.3623,
10,1800,4,-4.7477,5.8458,
10,1800,5,,6.1354,
10,1800,6,-0.88915,4.9622,
10,1800,7,4.5119,5.6418,
10,1800,8,2.9295,-5.7558,
10,1800,9,-5.7602,5.7704,
10,1800,10,3.7869,6.0797,
10,1800,11,3.7689,4.4049,
10,1800,12,6.0388,5.7388,
10,1800,13,3.7602,6.0459,
10,1800,14,3.9893,4.8696,
10,1800,15,4.3087,4.2778,
10,1800,16,-0.8375,5.3174,
10,1800,17,,,
10,1800,18,-4.9247,5.4046,
10,1800,19,0.97078,5.292,
10,1800,20,-1.4429,5.3123,
10,1815,1,4.066,5.4137,
10,1815,2,-2.4229,5.7461,
10,1815,3,-4.272,6.2594,
10,1815,4,-6.3184,5.8322,
10,1815,5,,6.0232,
10,1815,6,-1.588,4.877,
10,1815,7,4.2532,5.5604,
10,1815,8,2.4396,-7.2928,
10,1815,9,-7.1666,5.687,
10,1815,10,3.4134,5.9427,
10,1815,11,3.3381,4.1715,
