Block,Plot,humidity treatment,temperature treatment,line,column,Species,Population,sowing,,55,65,85,91,95,death 
b,5,S,T,2,3,lp,1,21/03/03,,7-May,21-May,19-Jun,,,
b,5,S,T,7,8,lp,1,21/03/03,,6-May,22-May,16-Jun,,,
b,5,S,T,10,6,lp,1,21/03/03,,12-May,24/05?,19-Jun,,,
b,5,S,T,14,3,lp,1,21/03/03,,6-May,17-May,15-Jun,,,
b,6,H,T++,2,3,lp,1,21/03/03,,5-May,15-May,10-Jun,,,
b,6,H,T++,7,8,lp,1,21/03/03,,29-Apr,14-May,10-Jun,,,
b,6,H,T++,10,6,lp,1,21/03/03,,4-May,15-May,7-Jun,,,
b,6,H,T++,14,3,lp,1,21/03/03,,29-Apr,15-May,8-Jun,,,
c,1,S,T,2,3,lp,1,25-Mar-03,,7-May,25/05/2003?,20-Jun,,,
c,1,S,T,7,8,lp,1,25-Mar-03,,9-May,26-May,18-Jun,,,
c,1,S,T,10,6,lp,1,25-Mar-03,,6-May,26-May,19-Jun,,,
c,1,S,T,14,3,lp,1,25-Mar-03,,7-May,21-May,14-Jun,,,
c,2,H,T++,2,3,lp,1,25-Mar-03,,14-May,20-May,15-Jun,,,
c,2,H,T++,7,8,lp,1,25-Mar-03,,5-May,23-May,13-Jun,,,
c,2,H,T++,10,6,lp,1,25-Mar-03,,4-May,16-May,16-Jun,,,
c,2,H,T++,14,3,lp,1,25-Mar-03,,16-May,29-May,18-Jun,,,
c,3,H,T,2,3,lp,1,25-Mar-03,,6-May,18-May,12-Jun,,,
c,3,H,T,7,8,lp,1,25-Mar-03,,15-May,29-May,20-Jun,,,
c,3,H,T,10,6,lp,1,25-Mar-03,,14-May,2-Jun,21-Jun,,,
c,3,H,T,14,3,lp,1,25-Mar-03,,14-May,29-May,30-Jun,,,
c,4,S,T++,2,3,lp,1,25-Mar-03,,5-May,18-May,12-Jun,,,
c,4,S,T++,7,8,lp,1,25-Mar-03,,3-May,15-May,8-Jun,,,
c,4,S,T++,10,6,lp,1,25-Mar-03,,6-May,21-May,13-Jun,,,
c,4,S,T++,14,3,lp,1,25-Mar-03,,6-May,20-May,14-Jun,,,
c,5,H,T+,2,3,lp,1,25-Mar-03,,5-May,18-May,11-Jun,,,
c,5,H,T+,7,8,lp,1,25-Mar-03,,6-May,19-May,15-Jun,,,
c,5,H,T+,10,6,lp,1,25-Mar-03,,6-May,22-May,17-Jun,,,
c,5,H,T+,14,3,lp,1,25-Mar-03,,28-Apr,13-May,13/06/2003?,,,
c,6,S,T+,2,3,lp,1,25-Mar-03,,3-May,17-May,10-Jun,,,
c,6,S,T+,7,8,lp,1,25-Mar-03,,5-May,18-May,11-Jun,,,
c,6,S,T+,10,6,lp,1,25-Mar-03,,3-May,19-May,19-Jun,,,
c,6,S,T+,14,3,lp,1,25-Mar-03,,5-May,20-May,15-Jun,,,
d,1,S,T++,2,3,lp,1,26-Mar,,3-May,20-May,12-Jun,,,
d,1,S,T++,7,8,lp,1,26-Mar,,30-Apr,16-May,9-Jun,,,
d,1,S,T++,10,6,lp,1,26-Mar,,30-Apr,16-May,16-Jun,,,
d,1,S,T++,14,3,lp,1,26-Mar,,1-May,13-May,10-Jun,,,
d,2,S,T+,2,3,lp,1,26-Mar,,5-May,23-May,18-Jun,,,
d,2,S,T+,7,8,lp,1,26-Mar,,3-May,16-May,10-Jun,,,
d,2,S,T+,10,6,lp,1,26-Mar,,6-May,21-May,13-Jun,,,
d,2,S,T+,14,3,lp,1,26-Mar,,5-May,17-May,9-Jun,,,
d,3,H,T++,2,3,lp,1,26-Mar,,1-May,21-May,15-Jun,,,
d,3,H,T++,7,8,lp,1,26-Mar,,28-Apr,19-May,15/6?,,,
d,3,H,T++,10,6,lp,1,26-Mar,,4-May,16-May,13-Jun,,,
d,3,H,T++,14,3,lp,1,26-Mar,,5-May,20-May,21-Jun,,,
d,4,S,T,2,3,lp,1,26-Mar,,11-May,28-May,22-Jun,,,
d,4,S,T,7,8,lp,1,26-Mar,,10-May,25-May,21-Jun,,,
d,4,S,T,10,6,lp,1,26-Mar,,12-May,29-May,22-Jun,,,
d,4,S,T,14,3,lp,1,26-Mar,,10-May,26-May,18-Jun,,,
d,5,H,T+,2,3,lp,1,26-Mar,,3-May,20-May,12-Jun,,,
d,5,H,T+,7,8,lp,1,26-Mar,,2-May,17-May,10-Jun,,,
d,5,H,T+,10,6,lp,1,26-Mar,,2-May,17-May,12-Jun,,,
d,5,H,T+,14,3,lp,1,26-Mar,,9-May,28/05/2003?,18-Jun,,,
d,6,H,T,2,3,lp,1,26-Mar,,10-May,27-May,17-Jun,,,
d,6,H,T,7,8,lp,1,26-Mar,,9-May,24-May,15-Jun,,,
d,6,H,T,10,6,lp,1,26-Mar,,11-May,28-May,17-Jun,,,
d,6,H,T,14,3,lp,1,26-Mar,,5-May,28-May,17-Jun,,,
e,1,H,T+,2,3,lp,1,27/03/03,,2-May,17-May,12-Jun,,,
e,1,H,T+,7,8,lp,1,27/03/03,,11-May,28-May,19-Jun,,,
e,1,H,T+,10,6,lp,1,27/03/03,,10-May,23-May,16-Jun,,,
e,1,H,T+,14,3,lp,1,27/03/03,,29-Apr,22-May,11-Jun,,,
e,2,H,T,2,3,lp,1,27/03/03,,6-May,24-May,17-Jun,,,
e,2,H,T,7,8,lp,1,27/03/03,,10-May,23-May,18-Jun,,,
e,2,H,T,10,6,lp,1,27/03/03,,12-May,29-May,19-Jun,,,
e,2,H,T,14,3,lp,1,27/03/03,,11-May,29-May,27-Jun,,,
e,3,H,T++,2,3,lp,1,27/03/03,,29-Apr,16-May,11-Jun,,,
e,3,H,T++,7,8,lp,1,27/03/03,,2-May,17-May,14-Jun,,,
e,3,H,T++,10,6,lp,1,27/03/03,,30-Apr,15-May,14-Jun,,,
e,3,H,T++,14,3,lp,1,27/03/03,,3-May,15-May,12-Jun,,,
e,4,S,T++,2,3,lp,1,27/03/03,,29-Apr,16-May,14-Jun,,,
e,4,S,T++,7,8,lp,1,27/03/03,,28-Apr,12-May,15-Jun,,,
e,4,S,T++,10,6,lp,1,27/03/03,,2-May,18-May,16-Jun,,,
e,4,S,T++,14,3,lp,1,27/03/03,,29-Apr,9-May,6-Jun,,,
e,5,S,T+,2,3,lp,1,27/03/03,,2-May,17-May,15-Jun,,,
e,5,S,T+,7,8,lp,1,27/03/03,,2-May,20-May,12-Jun,,,
e,5,S,T+,10,6,lp,1,27/03/03,,2-May,16-May,16-Jun,,,
e,5,S,T+,14,3,lp,1,27/03/03,,3-May,16-May,11-Jun,,,
e,6,S,T,2,3,lp,1,27/03/03,,11-May,26-May,19-Jun,,,
e,6,S,T,7,8,lp,1,27/03/03,,9-May,26-May,13-Jun,,,
e,6,S,T,10,6,lp,1,27/03/03,,9-May,27-May,17-Jun,,,
a,1,H,T+,5,6,lp,2,20/03/03,,,,,,,
a,1,H,T+,6,2,lp,2,20/03/03,,,,,,,
a,1,H,T+,9,4,lp,2,20/03/03,,,,,,,
a,1,H,T+,14,6,lp,2,20/03/03,,27-May,2-Jun,25-Jun,,,
a,2,S,T++,1,8,lp,2,20/03/03,,22-May,29-May,29-Jun,,,
a,2,S,T++,6,2,lp,2,20/03/03,,,,,,,
a,2,S,T++,9,4,lp,2,20/03/03,,,,,,,
a,2,S,T++,11,5,lp,2,20/03/03,,,,,,,
a,3,S,T,5,6,lp,2,20/03/03,,22-May,29-May,15-Jun,,,
a,3,S,T,6,2,lp,2,20/03/03,,5-Jun,16-Jun,5-Jul,,,
a,3,S,T,9,4,lp,2,20/03/03,,2-Jun,10-Jun,5-Jul,,,
a,3,S,T,14,6,lp,2,20/03/03,,2-Jun,13-Jun,6-Jul,,,
a,4,H,T++,5,6,lp,2,20/03/03,,6-May,16-May,14-Jun,,,
a,4,H,T++,6,2,lp,2,20/03/03,,10-May,27-May,16-Jun,,,
a,4,H,T++,9,4,lp,2,20/03/03,,,,,,,
a,4,H,T++,14,6,lp,2,20/03/03,,,,,,,
a,5,H,T,1,8,lp,2,20/03/03,,22-May,29-May,17-Jun,,,
a,5,H,T,5,6,lp,2,20/03/03,,,,,,,
a,5,H,T,6,2,lp,2,20/03/03,,9-Jun,13-Jun,6-Jul,,,
a,5,H,T,9,4,lp,2,20/03/03,,5-Jun,12-Jun,6-Jul,,,
a,5,H,T,14,6,lp,2,20/03/03,,29-May,02/06?,2-Jul,,,
a,6,S,T+,1,8,lp,2,20/03/03,18-Mar,,,,,,
a,6,S,T+,5,6,lp,2,20/03/03,,12-Jul,18-Jul,7-Aug,,,
a,6,S,T+,6,2,lp,2,20/03/03,,,,,,,
a,6,S,T+,9,4,lp,2,20/03/03,,15-May,27-May,19-Jun,,,
a,6,S,T+,14,6,lp,2,20/03/03,,,,,,,
b,1,H,T,5,6,lp,2,21/03/03,,27-May,2-Jun,22-Jun,,,
b,1,H,T,6,2,lp,2,21/03/03,,10-May,24-May,9-Jun,,,
b,1,H,T,9,4,lp,2,21/03/03,,10-Jun,16-Jun,11-Jul,,,
b,1,H,T,14,6,lp,2,21/03/03,,10-Jul,,,,,
b,2,S,T+,5,6,lp,2,21/03/03,,,,,,,
b,2,S,T+,6,2,lp,2,21/03/03,,22-May,31-May,2-Jul,,,
b,2,S,T+,9,4,lp,2,21/03/03,,,04/07?,4-Aug,,,
b,2,S,T+,14,6,lp,2,21/03/03,,,,,,,
b,3,S,T++,5,6,lp,2,21/03/03,,,,,,,
b,3,S,T++,6,2,lp,2,21/03/03,,,,,,,
b,3,S,T++,9,4,lp,2,21/03/03,,,,,,,
b,3,S,T++,14,6,lp,2,21/03/03,,,,,,,
b,4,H,T+,5,6,lp,2,21/03/03,,,,,,,
b,4,H,T+,6,2,lp,2,21/03/03,,4-Jun,10-Jun,30-Jun,,,
b,4,H,T+,9,4,lp,2,21/03/03,,27-Apr,2-Jun,28-Jun,,,
b,4,H,T+,14,6,lp,2,21/03/03,,,,,,,
b,5,S,T,5,6,lp,2,21/03/03,,28-May,,3-Jul,,,
b,5,S,T,6,2,lp,2,21/03/03,,12-May,29-May,18-Jun,,,
b,5,S,T,9,4,lp,2,21/03/03,,27-Jun,4-Jul,2-Aug,,,
b,5,S,T,14,6,lp,2,21/03/03,,29-May,10-Jun,11-Jul,,,
b,6,H,T++,5,6,lp,2,21/03/03,,,21-Jun,25-Jul,,,
b,6,H,T++,6,2,lp,2,21/03/03,,,,,,,
b,6,H,T++,9,4,lp,2,21/03/03,,15-May,27-May,15-Jun,,,
b,6,H,T++,14,6,lp,2,21/03/03,,,,,,,
c,1,S,T,5,6,lp,2,25-Mar-03,,26-May,7-Jun,29-Jun,,,
c,1,S,T,6,2,lp,2,25-Mar-03,,11-Jun,20-Jun,15-Jul,,,
c,1,S,T,9,4,lp,2,25-Mar-03,,15-Jul,,21-Jul,,,
c,1,S,T,14,6,lp,2,25-Mar-03,,27-May,11-Jun,5-Jul,,,
c,2,H,T++,5,6,lp,2,25-Mar-03,,,,,,,
c,2,H,T++,6,2,lp,2,25-Mar-03,,,,,,,
c,2,H,T++,9,4,lp,2,25-Mar-03,,,,,,,
c,2,H,T++,14,6,lp,2,25-Mar-03,,16-May,28-May,21-Jun,,,
c,3,H,T,5,6,lp,2,25-Mar-03,,,,,,,
c,3,H,T,6,2,lp,2,25-Mar-03,,,,,,,
c,3,H,T,9,4,lp,2,25-Mar-03,,8-Jun,19-Jun,10-Jul,,,
c,3,H,T,14,6,lp,2,25-Mar-03,,18-May,2-Jun,30-Jun,,,
c,4,S,T++,5,6,lp,2,25-Mar-03,,,,,,,
c,4,S,T++,6,2,lp,2,25-Mar-03,,,,,,,
c,4,S,T++,9,4,lp,2,25-Mar-03,,,,,,,
c,4,S,T++,14,6,lp,2,25-Mar-03,,,,,,,
c,5,H,T+,5,6,lp,2,25-Mar-03,,,,,,,
c,5,H,T+,6,2,lp,2,25-Mar-03,,16-May,28-May,21-Jun,,,
c,5,H,T+,9,4,lp,2,25-Mar-03,,2-Jun,10-Jun,2-Jul,,,
c,5,H,T+,14,6,lp,2,25-Mar-03,,11-Jul,15-Jul,,,,
c,6,S,T+,5,6,lp,2,25-Mar-03,,25-May,2-Jun,28-Jun,,,
c,6,S,T+,6,2,lp,2,25-Mar-03,,,,,,,
c,6,S,T+,9,4,lp,2,25-Mar-03,,,,,,,
c,6,S,T+,14,6,lp,2,25-Mar-03,,,,15-Jul,,,
d,1,S,T++,5,6,lp,2,26-Mar,,,,,,,
d,1,S,T++,6,2,lp,2,26-Mar,,15-Jun,24-Jun,5-Aug,,,
d,1,S,T++,9,4,lp,2,26-Mar,,,,,,,
d,1,S,T++,14,6,lp,2,26-Mar,,,30-Jun,,,,
d,2,S,T+,5,6,lp,2,26-Mar,,5-Jun,17-Jun,18-Jul,,,
d,2,S,T+,6,2,lp,2,26-Mar,,,,,,,
d,2,S,T+,9,4,lp,2,26-Mar,,,,,,,
d,2,S,T+,14,6,lp,2,26-Mar,,20-Jun,8-Jul,29-Jul,,,
d,3,H,T++,5,6,lp,2,26-Mar,,5-May,25-May,13-Jun,,,
d,3,H,T++,6,2,lp,2,26-Mar,,,,,,,
d,3,H,T++,9,4,lp,2,26-Mar,,,,,,,
d,3,H,T++,14,6,lp,2,26-Mar,,,,,,,
d,4,S,T,5,6,lp,2,26-Mar,,,,,,,
d,4,S,T,6,2,lp,2,26-Mar,,,,,,,
d,4,S,T,9,4,lp,2,26-Mar,,26-May,2-Jun,30-Jun,,,
d,4,S,T,14,6,lp,2,26-Mar,,13-Jun,18-Jun,10-Jul,,,
d,5,H,T+,5,6,lp,2,26-Mar,,,,,,,
d,5,H,T+,6,2,lp,2,26-Mar,,,,,,,
d,5,H,T+,9,4,lp,2,26-Mar,,,,,,,
d,5,H,T+,14,6,lp,2,26-Mar,,13-May,22-May,20-Jun,,,
d,6,H,T,5,6,lp,2,26-Mar,,10-Jun,23-Jun,19-Jul,,,
d,6,H,T,6,2,lp,2,26-Mar,,18-May,30-May,20-Jun,,,
d,6,H,T,9,4,lp,2,26-Mar,,,,,,,
d,6,H,T,14,6,lp,2,26-Mar,,26-May,inf13/06/2003,25-Jun,,,
e,1,H,T+,5,6,lp,2,27/03/03,,27-May,6-Jun,25-Jun,,,
e,1,H,T+,6,2,lp,2,27/03/03,,23-May,2-Jun,27-Jun,,,
e,1,H,T+,9,4,lp,2,27/03/03,,27-May,2-Jun,4-Jul,,,
e,1,H,T+,14,6,lp,2,27/03/03,,13-May,26-May,20-Jun,,,
e,2,H,T,5,6,lp,2,27/03/03,,1-Jun,13-Jun,3-Jul,,,
e,2,H,T,6,2,lp,2,27/03/03,,25-May,3-Jun,1-Jul,,,
e,2,H,T,9,4,lp,2,27/03/03,,13-Jun,18-Jun,19-Jul,,,
e,2,H,T,14,6,lp,2,27/03/03,,15-Jul,22-Jul,,,,
e,3,H,T++,5,6,lp,2,27/03/03,,13-Jun,27-Jun,18-Jul,,,
e,3,H,T++,6,2,lp,2,27/03/03,,,,,,,
e,3,H,T++,9,4,lp,2,27/03/03,,,,,,,
e,3,H,T++,14,6,lp,2,27/03/03,,26-May,2-Jun,26-Jun,,,
e,4,S,T++,5,6,lp,2,27/03/03,,13-Jun,,,,,
e,4,S,T++,6,2,lp,2,27/03/03,,,,,,,
e,4,S,T++,9,4,lp,2,27/03/03,,,,,,,
e,4,S,T++,14,6,lp,2,27/03/03,,4-Jun,26-Jun,11-Jul,,,
e,5,S,T+,5,6,lp,2,27/03/03,,20-May,,25-Jun,,,
e,5,S,T+,6,2,lp,2,27/03/03,,,,,,,
e,5,S,T+,9,4,lp,2,27/03/03,,22-May,1-Jun,13-Jun,,,
e,5,S,T+,14,6,lp,2,27/03/03,,12-Jun,18-Jun,17-Jul,,,
e,6,S,T,5,6,lp,2,27/03/03,,29-May,3-Jun,29-Jun,,,
e,6,S,T,6,2,lp,2,27/03/03,,20-May,2-Jun,28-Jun,,,
e,6,S,T,9,4,lp,2,27/03/03,,5-May,24-May,14-Jun,,,
e,6,S,T,14,3,lp,2,27/03/03,,6-Jun,15-Jun,,,,
e,6,S,T,14,6,lp,2,27/03/03,,20-May,2-Jun,27-Jun,,,
a,1,H,T+,1,8,lp,3,29/10/02,15-Nov,6-May,21-May,16-Jun,,,
a,1,H,T+,5,4,lp,3,29/10/02,,,,,,,
a,1,H,T+,11,2,lp,3,29/10/02,18-Nov,23-May,29-May,8-Jun,,,
a,1,H,T+,11,5,lp,3,29/10/02,18-Nov,5-May,15-May,27-May,,,
a,2,S,T++,5,4,lp,3,29/10/02,,,,,,,
a,2,S,T++,5,6,lp,3,29/10/02,,,,,,,
a,2,S,T++,11,2,lp,3,29/10/02,26-Nov,4-May,18-May,1-Jun,,,
a,2,S,T++,14,6,lp,3,29/10/02,18-Nov,,,,,,
a,3,S,T,1,8,lp,3,29/10/02,4-Dec,,,,,,
a,3,S,T,5,4,lp,3,29/10/02,15-Nov,9-May,22-May,11-Jun,,,
a,3,S,T,11,2,lp,3,29/10/02,22-Mar,,,,,,
a,3,S,T,11,5,lp,3,29/10/02,,,,,,,
a,4,H,T++,1,8,lp,3,29/10/02,18-Nov,6-May,19-May,6-Jun,,,
a,4,H,T++,5,4,lp,3,29/10/02,26-Nov,,,,,,
a,4,H,T++,11,2,lp,3,29/10/02,18-Nov,12-May,22-May,10-Jun,,,
a,4,H,T++,11,5,lp,3,29/10/02,26-Nov,,,,,,
a,5,H,T,5,4,lp,3,29/10/02,18-Nov,5-May,18-May,8-Jun,,,
a,5,H,T,11,2,lp,3,29/10/02,15-Nov,11-May,29-May,15-Jun,,,
a,5,H,T,11,5,lp,3,29/10/02,20-Mar,,,,,,
a,6,S,T+,5,4,lp,3,29/10/02,6-Apr,,,,,,
a,6,S,T+,11,2,lp,3,29/10/02,26-Nov,19-May,2-Jun,14-Jun,,,
a,6,S,T+,11,5,lp,3,29/10/02,15-Nov,6-May,15-May,1-Jun,,,
b,1,H,T,1,8,lp,3,29/10/02,22-Mar,,,,,,
b,1,H,T,5,4,lp,3,29/10/02,20-Mar,,,,,,
b,1,H,T,11,2,lp,3,29/10/02,,,,,,,
b,1,H,T,11,5,lp,3,29/10/02,18-Nov,,,,,,
b,2,S,T+,1,8,lp,3,29/10/02,18-Nov,13-May,20-May,17-Jun,,,
b,2,S,T+,5,4,lp,3,29/10/02,26-Nov,,,,,,
b,2,S,T+,11,2,lp,3,29/10/02,,,,,,,
b,2,S,T+,11,5,lp,3,29/10/02,18-Nov,,,,,,
b,3,S,T++,1,8,lp,3,29/10/02,,,,,,,
b,3,S,T++,5,4,lp,3,29/10/02,,,,,,,
b,3,S,T++,11,2,lp,3,21/03/03,,,,,,,
b,3,S,T++,11,5,lp,3,29/10/02,18-Nov,14-May,29-May,14-Jun,,,
b,4,H,T+,1,8,lp,3,29/10/02,15-Nov,9-May,25-May,8-Jun,,,
b,4,H,T+,5,4,lp,3,29/10/02,26-Nov,4-May,15-May,28-May,,,
b,4,H,T+,11,2,lp,3,29/10/02,18-Nov,,,,,,
b,4,H,T+,11,5,lp,3,29/10/02,18-Nov,,,,,,
b,5,S,T,1,8,lp,3,29/10/02,15-Nov,,,,,,
b,5,S,T,5,4,lp,3,29/10/02,26-Nov,7-May,21-May,14-Jun,,,
b,5,S,T,11,2,lp,3,29/10/02,18-Nov,16-May,29-May,13-Jun,,,
b,5,S,T,11,5,lp,3,29/10/02,16-Dec,,,,,,
b,6,H,T++,1,8,lp,3,29/10/02,18-Mar,,,,,,
b,6,H,T++,5,4,lp,3,29/10/02,18-Mar,,,,,,
b,6,H,T++,11,2,lp,3,29/10/02,15-Nov,28-Apr,12-May,1-Jun,,,
b,6,H,T++,11,5,lp,3,29/10/02,15-Nov,29-Apr,15-May,1-Jun,,,
c,1,S,T,1,8,lp,3,30/10/02,18-Nov,26-May,6-Jun,23-Jun,,,
c,1,S,T,5,4,lp,3,30/10/02,3-Mar,27-May,7-Jun,23-Jun,,,
c,1,S,T,11,2,lp,3,30/10/02,26-Nov,7-May,27-May,21-Jun,,,
c,1,S,T,11,5,lp,3,30/10/02,3-Mar,,,,,,
c,2,H,T++,1,8,lp,3,30/10/02,18-Nov,26-May,5-Jun,28-Jun,,,
c,2,H,T++,5,4,lp,3,30/10/02,,,,,,,
c,2,H,T++,11,2,lp,3,30/10/02,,,,,,,
c,2,H,T++,11,5,lp,3,30/10/02,19-Mar,,,,,,
c,3,H,T,1,8,lp,3,30/10/02,4-Dec,14-May,25-May,12-Jun,,,
c,3,H,T,5,4,lp,3,30/10/02,15-Nov,15-May,29-May,20-Jun,,,
c,3,H,T,11,2,lp,3,30/10/02,18-Nov,14-May,27-May,13-Jun,,,
c,3,H,T,11,5,lp,3,30/10/02,20-Mar,,,,,,
c,4,S,T++,1,8,lp,3,30/10/02,23-Feb,4-May,15-May,7-Jun,,,
c,4,S,T++,5,4,lp,3,30/10/02,,,,,,,
c,4,S,T++,11,2,lp,3,30/10/02,18-Nov,,,,,,
c,4,S,T++,11,5,lp,3,30/10/02,26-Nov,,,,,,
c,5,H,T+,1,8,lp,3,30/10/02,15-Nov,8-May,23-May,14-Jun,,,
c,5,H,T+,5,4,lp,3,30/10/02,26-Mar,,,,,,
c,5,H,T+,11,2,lp,3,30/10/02,24-Mar,,,,,,
c,5,H,T+,11,5,lp,3,30/10/02,18-Nov,,,,,,
c,6,S,T+,1,8,lp,3,30/10/02,1-Mar,2-Jun,8-Jun,21-Jun,,,
c,6,S,T+,5,4,lp,3,30/10/02,,,,,,,
c,6,S,T+,11,2,lp,3,30/10/02,19-Mar,,,,,,
c,6,S,T+,11,5,lp,3,30/10/02,26-Nov,4-May,19-May,5-Jun,,,
d,1,S,T++,1,8,lp,3,30/10/02,18-Nov,9-May,16-May,inf10/06/2003,,,
d,1,S,T++,5,4,lp,3,30/10/02,26-Nov,,,,,,
d,1,S,T++,11,2,lp,3,30/10/02,15-Nov,30-Apr,16-May,inf 10/06/2003,,,
d,1,S,T++,11,5,lp,3,30/10/02,15-Nov,4-May,22-May,10-Jun,,,
d,2,S,T+,1,8,lp,3,30/10/02,15-Nov,,,,,,
d,2,S,T+,5,4,lp,3,30/10/02,,,,,,,
d,2,S,T+,11,2,lp,3,30/10/02,18-Nov,26-May,5-Jun,30-Jun,,,
d,2,S,T+,11,5,lp,3,30/10/02,18-Nov,6-May,22-May,12-Jun,,,
d,3,H,T++,1,8,lp,3,30/10/02,18-Nov,9-May,22-May,15-Jun,,,
d,3,H,T++,5,4,lp,3,30/10/02,15-Nov,,,,,,
d,3,H,T++,11,2,lp,3,30/10/02,4/12?,,,,,,
d,3,H,T++,11,5,lp,3,30/10/02,26-Nov,,,,,,
d,4,S,T,1,8,lp,3,30/10/02,15-Nov,,,,,,
d,4,S,T,5,4,lp,3,30/10/02,26-Nov,18-May,29-May,22-Jun,,,
d,4,S,T,11,2,lp,3,30/10/02,15-Nov,21-May,29-May,20-Jun,,,
d,4,S,T,11,5,lp,3,30/10/02,21-Mar,,,,,,
d,5,H,T+,1,8,lp,3,30/10/02,19-Mar,,,,,,
d,5,H,T+,5,4,lp,3,30/10/02,15-Nov,,,,,,
d,5,H,T+,11,2,lp,3,30/10/02,15-Nov,9-May,16-May,,,,
d,5,H,T+,11,5,lp,3,30/10/02,,,,,,,
d,6,H,T,1,8,lp,3,30/10/02,,,,,,,
d,6,H,T,5,4,lp,3,30/10/02,15-Nov,18-May,24-May,20-Jun,,,
d,6,H,T,11,2,lp,3,30/10/02,18-Nov,20-May,inf 13/06/2003,inf30/06/2003,,,
d,6,H,T,11,5,lp,3,30/10/02,26-Nov,,,,,,
e,1,H,T+,1,8,lp,3,31/10/02,26-Nov,26-May,6-Jun,26-Jun,,,
e,1,H,T+,5,4,lp,3,31/10/02,26-Nov,11-May,23-May,14-Jun,,,
e,1,H,T+,11,2,lp,3,31/10/02,15-Nov,9-May,25-May,17-Jun,,,
e,1,H,T+,11,5,lp,3,31/10/02,15-Nov,10-May,19-May,16-Jun,,,
e,2,H,T,1,8,lp,3,31/10/02,,,,,,,
e,2,H,T,5,4,lp,3,31/10/02,,,,,,,
e,2,H,T,11,2,lp,3,31/10/02,15-Nov,11-May,22-May,14-Jun,,,
e,2,H,T,11,5,lp,3,31/10/02,18-Nov,10-May,23-May,14-Jun,,,
e,3,H,T++,1,8,lp,3,31/10/02,,,,,,,
e,3,H,T++,5,4,lp,3,31/10/02,15-Nov,15-May,18-May,10-Jun,,,
e,3,H,T++,11,2,lp,3,31/10/02,18-Nov,22-May,25-May,20-Jun,,,
e,3,H,T++,11,5,lp,3,31/10/02,,,,,,,
e,4,S,T++,1,8,lp,3,31/10/02,15-Nov,10-May,20-May,24-Jun,,,
e,4,S,T++,5,4,lp,3,31/10/02,15-Nov,10-May,20-May,16-Jun,,,
e,4,S,T++,11,2,lp,3,31/10/02,18-Nov,10-May,20-May,14-Jun,,,
e,4,S,T++,11,5,lp,3,31/10/02,15-Nov,4-May,17-May,14-Jun,,,
e,5,S,T+,1,8,lp,3,31/10/02,18-Nov,30-Apr,18-May,11-Jun,,,
e,5,S,T+,5,4,lp,3,31/10/02,15-Nov,16-May,27-May,15-Jun,,,
e,5,S,T+,11,2,lp,3,31/10/02,18-Nov,,,,,,
e,5,S,T+,11,5,lp,3,31/10/02,15-Nov,,,,,,
e,6,S,T,1,8,lp,3,31/10/02,15-Nov,21-May,27-May,23-Jun,,,
e,6,S,T,5,4,lp,3,31/10/02,,,,,,,
e,6,S,T,11,2,lp,3,31/10/02,18-Nov,17-May,,15-Jun,,,
e,6,S,T,11,5,lp,3,31/10/02,15-Nov,20-May,6-Jun,,,,
a,1,H,T+,1,1,lr,1,29/10/02,15-Nov,28-Apr,12-May,3-Jun,27-May,,
a,1,H,T+,6,4,lr,1,29/10/02,15-Nov,27-Apr,11-May,8-Jun,27-May,,
a,1,H,T+,13,8,lr,1,29/10/02,18-Nov,28-Apr,,3-Jun,27-May,,
a,1,H,T+,14,2,lr,1,29/10/02,18-Nov,,,,,,
a,2,S,T++,1,1,lr,1,29/10/02,15-Nov,26-Apr,12-May,11-Jun,29-May,,
a,2,S,T++,6,4,lr,1,29/10/02,15-Nov,24-Apr,19-May,2-Jun,22-May,,
a,2,S,T++,13,8,lr,1,29/10/02,15-Nov,25-Apr,9-May,5-Jun,28-May,,
a,2,S,T++,14,2,lr,1,29/10/02,15-Nov,25-Apr,5-May,6-Jun,22-May,,
a,3,S,T,1,1,lr,1,29/10/02,15-Nov,4-May,14-May,19-Jun,30-May,,
a,3,S,T,6,4,lr,1,29/10/02,4-Mar,,,,,,
a,3,S,T,13,8,lr,1,29/10/02,15-Nov,2-May,13-May,12-Jun,30/05?,,
a,3,S,T,14,2,lr,1,29/10/02,18-Nov,5-May,21-May,13-Jun,2-Jun,,
a,4,H,T++,1,1,lr,1,29/10/02,18-Nov,26-Apr,2-May,11-Jun,26-May,,
a,4,H,T++,6,4,lr,1,29/10/02,18-Nov,29-Apr,12-May,2-Jun,,,
a,4,H,T++,13,8,lr,1,29/10/02,15-Nov,22-Apr,11-May,2-Jun,22-May,,
a,4,H,T++,14,2,lr,1,29/10/02,18-Nov,28-Apr,12-May,2-Jun,22-May,,
a,5,H,T,1,1,lr,1,29/10/02,18-Nov,5-May,19-May,11-Jun,22-May,,
a,5,H,T,6,4,lr,1,29/10/02,15-Nov,4-May,15-May,12-Jun,,,
a,5,H,T,13,8,lr,1,29/10/02,15-Nov,4-May,15-May,11-Jun,22-May,,
a,5,H,T,14,2,lr,1,29/10/02,15-Nov,3-May,15-May,11-Jun,22-May,,
a,6,S,T+,1,1,lr,1,29/10/02,26-Nov,3-May,12-May,2-Jun,22-May,,
a,6,S,T+,6,4,lr,1,29/10/02,15-Nov,,,,,,
