Block,Plot,humidity treatment,temperature treatment,line,column,Species,Population,sowing,09,55,65,85,91,95,death ,,
d,4,S,T,11,2,lp,3,30/10/02,15-nov.,21-mai,29-mai,20-juin,,,,,
d,4,S,T,11,5,lp,3,30/10/02,21-mars,,,,,,,,
d,5,H,T+,1,8,lp,3,30/10/02,19-mars,,,,,,,,
d,5,H,T+,5,4,lp,3,30/10/02,15-nov.,,,,,,,,
d,5,H,T+,11,2,lp,3,30/10/02,15-nov.,9-mai,16-mai,,,,,,
d,5,H,T+,11,5,lp,3,30/10/02,,,,,,,,,
d,6,H,T,1,8,lp,3,30/10/02,,,,,,,,,
d,6,H,T,5,4,lp,3,30/10/02,15-nov.,18-mai,24-mai,20-juin,,,,,
d,6,H,T,11,2,lp,3,30/10/02,18-nov.,20-mai,inf 13/06/2003,inf30/06/2003,,,,,
d,6,H,T,11,5,lp,3,30/10/02,26-nov.,,,,,,,,
e,1,H,T+,1,8,lp,3,31/10/02,26-nov.,26-mai,6-juin,26-juin,,,,,
e,1,H,T+,5,4,lp,3,31/10/02,26-nov.,11-mai,23-mai,14-juin,,,,,
e,1,H,T+,11,2,lp,3,31/10/02,15-nov.,9-mai,25-mai,17-juin,,,,,
e,1,H,T+,11,5,lp,3,31/10/02,15-nov.,10-mai,19-mai,16-juin,,,,,
e,2,H,T,1,8,lp,3,31/10/02,,,,,,,,,
e,2,H,T,5,4,lp,3,31/10/02,,,,,,,,,
e,2,H,T,11,2,lp,3,31/10/02,15-nov.,11-mai,22-mai,14-juin,,,,,
e,2,H,T,11,5,lp,3,31/10/02,18-nov.,10-mai,23-mai,14-juin,,,,,
e,3,H,T++,1,8,lp,3,31/10/02,,,,,,,,,
e,3,H,T++,5,4,lp,3,31/10/02,15-nov.,15-mai,18-mai,10-juin,,,,,
e,3,H,T++,11,2,lp,3,31/10/02,18-nov.,22-mai,25-mai,20-juin,,,,,
e,3,H,T++,11,5,lp,3,31/10/02,,,,,,,,,
e,4,S,T++,1,8,lp,3,31/10/02,15-nov.,10-mai,20-mai,24-juin,,,,,
e,4,S,T++,5,4,lp,3,31/10/02,15-nov.,10-mai,20-mai,16-juin,,,,,
e,4,S,T++,11,2,lp,3,31/10/02,18-nov.,10-mai,20-mai,14-juin,,,,,
e,4,S,T++,11,5,lp,3,31/10/02,15-nov.,4-mai,17-mai,14-juin,,,,,
e,5,S,T+,1,8,lp,3,31/10/02,18-nov.,30-avr.,18-mai,11-juin,,,,,
e,5,S,T+,5,4,lp,3,31/10/02,15-nov.,16-mai,27-mai,15-juin,,,,,
e,5,S,T+,11,2,lp,3,31/10/02,18-nov.,,,,,,,,
e,5,S,T+,11,5,lp,3,31/10/02,15-nov.,,,,,,,,
e,6,S,T,1,8,lp,3,31/10/02,15-nov.,21-mai,27-mai,23-juin,,,,,
e,6,S,T,5,4,lp,3,31/10/02,,,,,,,,,
e,6,S,T,11,2,lp,3,31/10/02,18-nov.,17-mai,,15-juin,,,,,
e,6,S,T,11,5,lp,3,31/10/02,15-nov.,20-mai,6-juin,,,,,,
a,1,H,T+,1,1,lr,1,29/10/02,15-nov.,28-avr.,12-mai,3-juin,27-mai,,,,
a,1,H,T+,6,4,lr,1,29/10/02,15-nov.,27-avr.,11-mai,8-juin,27-mai,,,,
a,1,H,T+,13,8,lr,1,29/10/02,18-nov.,28-avr.,?,3-juin,27-mai,,,,
a,1,H,T+,14,2,lr,1,29/10/02,18-nov.,,,,,,,,
a,2,S,T++,1,1,lr,1,29/10/02,15-nov.,26-avr.,12-mai,11-juin,29-mai,,,,
a,2,S,T++,6,4,lr,1,29/10/02,15-nov.,24-avr.,19/05?,2-juin,22-mai,,,,
a,2,S,T++,13,8,lr,1,29/10/02,15-nov.,25-avr.,9-mai,5-juin,28-mai,,,,
a,2,S,T++,14,2,lr,1,29/10/02,15-nov.,25-avr.,5-mai,6-juin,22-mai,,,,
a,3,S,T,1,1,lr,1,29/10/02,15-nov.,4-mai,14-mai,19-juin,30-mai,,,,
a,3,S,T,6,4,lr,1,29/10/02,4/03?,,,,,,,,
a,3,S,T,13,8,lr,1,29/10/02,15-nov.,2-mai,13-mai,12-juin,30/05?,,,,
a,3,S,T,14,2,lr,1,29/10/02,18-nov.,5-mai,21-mai,13-juin,2-juin,,,,
a,4,H,T++,1,1,lr,1,29/10/02,18-nov.,26-avr.,2-mai,11/06?,26-mai,,,,
a,4,H,T++,6,4,lr,1,29/10/02,18-nov.,29-avr.,12-mai,2-juin,,,,,
a,4,H,T++,13,8,lr,1,29/10/02,15-nov.,22-avr.,11-mai,2-juin,22-mai,,,,
a,4,H,T++,14,2,lr,1,29/10/02,18-nov.,28-avr.,12-mai,2-juin,22-mai,,,,
a,5,H,T,1,1,lr,1,29/10/02,18-nov.,5-mai,19-mai,11-juin,22-mai,,,,
a,5,H,T,6,4,lr,1,29/10/02,15-nov.,4-mai,15-mai,12-juin,,,,,
a,5,H,T,13,8,lr,1,29/10/02,15-nov.,4-mai,15-mai,11-juin,22-mai,,,,
a,5,H,T,14,2,lr,1,29/10/02,15-nov.,3-mai,15-mai,11-juin,22-mai,,,,
a,6,S,T+,1,1,lr,1,29/10/02,26-nov.,3-mai,12-mai,2-juin,22-mai,,,,
a,6,S,T+,6,4,lr,1,29/10/02,15-nov.,,,,,,,,
a,6,S,T+,13,8,lr,1,29/10/02,15-nov.,24-avr.,11-mai,3-juin,22-mai,,,,
a,6,S,T+,14,2,lr,1,29/10/02,15-nov.,4-mai,14-mai,2-juin,22-mai,,,,
b,1,H,T,1,1,lr,1,29/10/02,18-nov.,5-mai,22-mai,13-juin,22-mai,,,,
b,1,H,T,6,4,lr,1,29/10/02,15-nov.,5-mai,23-mai,13-juin,30-mai,,,,
b,1,H,T,13,8,lr,1,29/10/02,15-nov.,4-mai,22-mai,12-juin,28-mai,,,,
b,1,H,T,14,2,lr,1,29/10/02,15-nov.,4-mai,16-mai,6-juin,22-mai,,,,
b,2,S,T+,1,1,lr,1,29/10/02,18-nov.,26-avr.,4-mai,8-juin,20-mai,,,,
b,2,S,T+,6,4,lr,1,29/10/02,,,,,,,,,
b,2,S,T+,13,8,lr,1,29/10/02,15-nov.,25-avr.,13-mai,9-juin,22-mai,,,,
b,2,S,T+,14,2,lr,1,29/10/02,18-nov.,28-avr.,11-mai,9-juin,22-mai,,,,
b,3,S,T++,1,1,lr,1,29/10/02,15-nov.,28-avr.,12-mai,13-juin,6-juin,,,,
b,3,S,T++,6,4,lr,1,29/10/02,18-nov.,1-mai,17-mai,8-juin,22-mai,,,,
b,3,S,T++,13,8,lr,1,29/10/02,15-nov.,25-avr.,15-mai,7-juin,22-mai,,,,
b,3,S,T++,14,2,lr,1,29/10/02,15-nov.,22-avr.,9-mai,4-juin,21-mai,,,,
b,4,H,T+,1,1,lr,1,29/10/02,15-nov.,23-avr.,10-mai,9-juin,22-mai,,,,
b,4,H,T+,6,4,lr,1,29/10/02,18-nov.,28-avr.,13-mai,10-juin,23-mai,,,,
b,4,H,T+,13,8,lr,1,29/10/02,15-nov.,26-avr.,11-mai,8-juin,22-mai,,,,
b,4,H,T+,14,2,lr,1,29/10/02,15-nov.,28-avr.,11-mai,6-juin,22-mai,,,,
b,5,S,T,1,1,lr,1,29/10/02,23-mars,,,,,,,,
b,5,S,T,6,4,lr,1,29/10/02,18-nov.,5-mai,22-mai,15-juin,28-mai,,,,
b,5,S,T,13,8,lr,1,29/10/02,18-nov.,13-mai,22-mai,13-juin,25-mai,,,,
b,5,S,T,14,2,lr,1,29/10/02,15-nov.,5-mai,19-mai,11/06?,27-mai,,,,
b,6,H,T++,1,1,lr,1,29/10/02,15-nov.,,,,,,,,
b,6,H,T++,6,4,lr,1,29/10/02,25-fvr.,29-avr.,13-mai,3-juin,22-mai,,,,
b,6,H,T++,13,8,lr,1,29/10/02,15-nov.,29-avr.,11-mai,3-juin,27-mai,,,,
b,6,H,T++,14,2,lr,1,29/10/02,15-nov.,28-avr.,11-mai,4-juin,22-mai,,,,
c,1,S,T,1,1,lr,1,30/10/02,18-nov.,6-mai,19-mai,10-juin,?,,,,
c,1,S,T,6,4,lr,1,30/10/02,18-nov.,12-mai,24-mai,16-juin,7-juin,,,,
c,1,S,T,13,8,lr,1,30/10/02,15-nov.,5-mai,20-mai,10-juin,30-mai,,,,
c,1,S,T,14,2,lr,1,30/10/02,18-nov.,8-mai,22-mai,9-juin,?,,,,
c,2,H,T++,1,1,lr,1,30/10/02,26-nov.,19-mai,24-mai,12-juin,,,,,
c,2,H,T++,6,4,lr,1,30/10/02,18-nov.,4-mai,15-mai,8-juin,22-mai,,,,
c,2,H,T++,13,8,lr,1,30/10/02,18-nov.,7-mai,19-mai,15-juin,19-mai,,,,
c,2,H,T++,14,2,lr,1,30/10/02,15-nov.,30-avr.,12-mai,7-juin,22-mai,,,,
c,3,H,T,1,1,lr,1,30/10/02,26-nov.,7-mai,19-mai,8-juin,24-mai,,,,
c,3,H,T,6,4,lr,1,30/10/02,18-nov.,1-mai,19-mai,10-juin,20-mai,,,,
c,3,H,T,13,8,lr,1,30/10/02,15-nov.,2-mai,16-mai,9-juin,26-mai,,,,
c,3,H,T,14,2,lr,1,30/10/02,15-nov.,2-mai,18/05/2003?,13-juin,27-mai,,,,
c,4,S,T++,1,1,lr,1,30/10/02,15-nov.,22-avr.,11-mai,7-juin,20-mai,,,,
c,4,S,T++,6,4,lr,1,30/10/02,18-nov.,24-avr.,11-mai,5-juin,21-mai,,,,
c,4,S,T++,13,8,lr,1,30/10/02,15-nov.,24-avr.,10-mai,7-juin,20-mai,,,,
c,4,S,T++,14,2,lr,1,30/10/02,18-nov.,25-avr.,?,8-juin,23-mai,,,,
c,5,H,T+,1,1,lr,1,30/10/02,11-avr.,,,,,,,,
c,5,H,T+,6,4,lr,1,30/10/02,15-nov.,1-mai,15-mai,9-juin,25-mai,,,,
c,5,H,T+,13,8,lr,1,30/10/02,18-nov.,5-mai,18-mai,8-juin,21-mai,,,,
c,5,H,T+,14,2,lr,1,30/10/02,18-nov.,28-avr.,13-mai,8-juin,20-mai,,,,
c,6,S,T+,1,1,lr,1,30/10/02,15-nov.,28-avr.,18-mai,10-juin,20-mai,,,,
c,6,S,T+,6,4,lr,1,30/10/02,15-nov.,1-mai,15-mai,4-juin,20-mai,,,,
c,6,S,T+,13,8,lr,1,30/10/02,15-nov.,25-avr.,6-mai,4-juin,20-mai,,,,
c,6,S,T+,14,2,lr,1,30/10/02,18-nov.,,,,,,,,
d,1,S,T++,1,1,lr,1,30/10/02,5-avr.,,,,,,,,
d,1,S,T++,6,4,lr,1,30/10/02,26-nov.,30-avr.,14-mai,25/05?,20-mai,,,,
d,1,S,T++,13,8,lr,1,30/10/02,,30-avr.,16-mai,25-mai,18-mai,,,,
d,1,S,T++,14,2,lr,1,30/10/02,26-nov.,,,,,,?,,
d,2,S,T+,1,1,lr,1,30/10/02,18-nov.,24-avr.,14-mai,10/06?,20-mai,,,,
d,2,S,T+,6,4,lr,1,30/10/02,15-nov.,25-avr.,14-mai,10/06/2003?,20-mai,,,,
d,2,S,T+,13,8,lr,1,30/10/02,18-nov.,25-avr.,9-mai,10/06?,20-mai,,,,
d,2,S,T+,14,2,lr,1,30/10/02,15-nov.,29-avr.,13-mai,10/06?,20-mai,,,,
d,3,H,T++,1,1,lr,1,30/10/02,15-nov.,30-avr.,15-mai,10/06?,20-mai,,,,
d,3,H,T++,6,4,lr,1,30/10/02,15-nov.,25-avr.,9-mai,10/06?,20-mai,,,,
d,3,H,T++,13,8,lr,1,30/10/02,15-nov.,24-avr.,9-mai,5-juin,20-mai,,,,
d,3,H,T++,14,2,lr,1,30/10/02,2-avr.,,,,,,,,
d,4,S,T,1,1,lr,1,30/10/02,18-nov.,9-mai,24-mai,10-juin,25-mai,,,,
d,4,S,T,6,4,lr,1,30/10/02,15-nov.,2-mai,17-mai,13-juin,23-mai,,,,
d,4,S,T,13,8,lr,1,30/10/02,18-nov.,9-mai,23-mai,12-juin,5-juin,,,,
d,4,S,T,14,2,lr,1,30/10/02,15-nov.,1-mai,16-mai,10-juin,23-mai,,,,
d,5,H,T+,1,1,lr,1,30/10/02,15-nov.,1-mai,?,13-juin,20-mai,,,,
d,5,H,T+,6,4,lr,1,30/10/02,15-nov.,26-avr.,9-mai,10-juin,20-mai,,,,
d,5,H,T+,13,8,lr,1,30/10/02,18-nov.,25-avr.,10-mai,5-juin,21-mai,,,,
d,5,H,T+,14,2,lr,1,30/10/02,5-nov.,22-avr.,9-mai,10-juin,21-mai,,,,
d,6,H,T,1,1,lr,1,30/10/02,15-nov.,3-mai,20-mai,10-juin,25-mai,,,,
d,6,H,T,6,4,lr,1,30/10/02,15-nov.,29-avr.,19-mai,13-juin,30-mai,,,,
d,6,H,T,13,8,lr,1,30/10/02,18-nov.,2-mai,16-mai,10-juin,27-mai,,,,
d,6,H,T,14,2,lr,1,30/10/02,18-nov.,28-avr.,16-mai,5-juin,24-mai,,,,
e,1,H,T+,1,1,lr,1,31/10/02,18-nov.,29-avr.,25-mai,10-juin,27-mai,,,,
e,1,H,T+,6,4,lr,1,31/10/02,15-nov.,25-avr.,10-mai,10-juin,24-mai,,,,
e,1,H,T+,13,8,lr,1,31/10/02,18-nov.,29-avr.,9-mai,6-juin,22-mai,,,,
e,1,H,T+,14,2,lr,1,31/10/02,26-nov.,3-mai,25-mai,12-juin,6-juin,,,,
e,2,H,T,1,1,lr,1,31/10/02,26-nov.,,,,,,,,
e,2,H,T,6,4,lr,1,31/10/02,26-nov.,29-avr.,14-mai,8-juin,27-mai,,,,
e,2,H,T,13,8,lr,1,31/10/02,15-nov.,6-mai,24-mai,15/06?,6-juin,,,,
e,2,H,T,14,2,lr,1,31/10/02,16/11?,,,,,,,,
e,3,H,T++,1,1,lr,1,31/10/02,,,,,,,,,
e,3,H,T++,6,4,lr,1,31/10/02,26-nov.,,,,,,,,
e,3,H,T++,13,8,lr,1,31/10/02,,,,,,,,,
e,3,H,T++,14,2,lr,1,31/10/02,,,,,,,,,
e,4,S,T++,1,1,lr,1,31/10/02,15-nov.,22-avr.,9-mai,10-juin,25-mai,,,,
e,4,S,T++,6,4,lr,1,31/10/02,,,,,,,,,
e,4,S,T++,13,8,lr,1,31/10/02,15-nov.,25-avr.,9-mai,6-juin,20-mai,,,,
e,4,S,T++,14,2,lr,1,31/10/02,15-nov.,2-mai,9-mai,31-mai,25-mai,,,,
e,5,S,T+,1,1,lr,1,31/10/02,15-nov.,1-mai,12-mai,10-juin,21-mai,,,,
e,5,S,T+,6,4,lr,1,31/10/02,15-nov.,29-avr.,10-mai,10-juin,20-mai,,,,
e,5,S,T+,13,8,lr,1,31/10/02,15-nov.,29-avr.,16-mai,8-juin,20-mai,,,,
e,5,S,T+,14,2,lr,1,31/10/02,15-nov.,29-avr.,10-mai,12-juin,26-mai,,,,
e,6,S,T,1,1,lr,1,31/10/02,18-nov.,10-mai,23-mai,12-juin,27-mai,,,,
e,6,S,T,6,4,lr,1,31/10/02,15-nov.,5-mai,23-mai,14-juin,24-mai,,,,
e,6,S,T,13,8,lr,1,31/10/02,18-nov.,10-mai,24-mai,12-juin,28-mai,,,,
e,6,S,T,14,2,lr,1,31/10/02,15-nov.,2-mai,25-mai,6-juin,?,,,,
a,1,H,T+,7,2,lr,2,29/10/02,18-nov.,28-avr.,18-mai,5-juin,28-mai,,,,
a,1,H,T+,7,7,lr,2,29/10/02,18-nov.,24-avr.,18-mai,4-juin,28-mai,,,,
a,1,H,T+,12,3,lr,2,29/10/02,15-nov.,28-avr.,16/05?,7-juin,21-mai,,,,
a,1,H,T+,13,5,lr,2,29/10/02,15-nov.,29-avr.,16/05?,7-juin,21-mai,,,,
a,2,S,T++,7,2,lr,2,29/10/02,18-nov.,25-avr.,9-mai,2-juin,23-mai,,,,
a,2,S,T++,7,7,lr,2,29/10/02,18-nov.,,,,,,,,
a,2,S,T++,12,3,lr,2,29/10/02,1-mars,27-avr.,09/05?,4-juin,25-mai,,,,
a,2,S,T++,13,5,lr,2,29/10/02,18-nov.,22-avr.,5-mai,2-juin,22-mai,,,,
a,3,S,T,7,2,lr,2,29/10/02,16-dc.,1-mai,15-mai,12-juin,29-mai,,,,
a,3,S,T,7,7,lr,2,29/10/02,,,,,,,,,
a,3,S,T,12,3,lr,2,29/10/02,18-nov.,28-avr.,12-mai,12-juin,30-mai,,,,
a,3,S,T,13,5,lr,2,29/10/02,18-nov.,,,,,,,,
a,4,H,T++,7,2,lr,2,29/10/02,18-nov.,23-avr.,9-mai,4-juin,12-mai,,,,
a,4,H,T++,7,7,lr,2,29/10/02,15-nov.,29-avr.,?,3-juin,24-mai,,,,
a,4,H,T++,12,3,lr,2,29/10/02,18-nov.,27-avr.,13-mai,2-juin,22-mai,,,,
a,4,H,T++,13,5,lr,2,29/10/02,18-nov.,25-avr.,12-mai,2-juin,22-mai,,,,
a,5,H,T,1,6,lr,2,29/10/02,18-nov.,2-mai,15-mai,10-juin,23-mai,,,,
a,5,H,T,7,2,lr,2,29/10/02,26-nov.,29-avr.,15-mai,9-juin,22-mai,,,,
a,5,H,T,12,3,lr,2,29/10/02,18-nov.,28-avr.,14-mai,9-juin,22-mai,,,,
a,5,H,T,13,5,lr,2,29/10/02,15-nov.,28-avr.,14-mai,2-juin,27-mai,,,,
a,6,S,T+,7,2,lr,2,29/10/02,18-nov.,23-avr.,4-mai,2-juin,28-mai,,,,
a,6,S,T+,7,7,lr,2,29/10/02,18-nov.,,,,,,,,
a,6,S,T+,12,3,lr,2,29/10/02,15-nov.,6-mai,14-mai,2-juin,28-mai,,,,
a,6,S,T+,13,5,lr,2,29/10/02,15-nov.,24-avr.,14/05?,2-juin,24-mai,,,,
b,1,H,T,7,2,lr,2,29/10/02,18-nov.,2-mai,14-mai,12-juin,30/05?,,,,
b,1,H,T,7,7,lr,2,29/10/02,18-nov.,28-avr.,14-mai,10-juin,29-mai,,,,
b,1,H,T,12,3,lr,2,29/10/02,15-nov.,1-mai,16-mai,10-juin,29-mai,,,,
b,1,H,T,13,5,lr,2,29/10/02,15-nov.,28-avr.,?,12-juin,4-juin,,,,
b,2,S,T+,7,2,lr,2,29/10/02,1-mars,28-avr.,5-mai,2-juin,24-mai,,,,
b,2,S,T+,7,7,lr,2,29/10/02,18-nov.,24-avr.,5-mai,3-juin,23-mai,,,,
b,2,S,T+,12,3,lr,2,29/10/02,26-nov.,,,,,,,,
b,2,S,T+,13,5,lr,2,29/10/02,26-nov.,23-avr.,6-mai,2-juin,22-mai,,,,
b,3,S,T++,7,2,lr,2,29/10/02,4-dc.,29-avr.,?,8-juin,22-mai,,,,
b,3,S,T++,7,7,lr,2,29/10/02,18-nov.,6-mai,?,08/06?,22-mai,,,,
b,3,S,T++,12,3,lr,2,29/10/02,18-nov.,30-avr.,14-mai,8-juin,22-mai,,,,
b,3,S,T++,13,5,lr,2,29/10/02,20-mars,,,,,,,,
b,4,H,T+,7,2,lr,2,29/10/02,18-nov.,24-avr.,3-mai,1-juin,22-mai,,,,
b,4,H,T+,7,7,lr,2,29/10/02,18-nov.,,,,,,,,
b,4,H,T+,12,3,lr,2,29/10/02,,,,,,,,,
b,4,H,T+,13,5,lr,2,29/10/02,19-mars,,,,,,,,
b,5,S,T,7,2,lr,2,29/10/02,,,,,,,,,
b,5,S,T,7,7,lr,2,29/10/02,26-nov.,,,,,,,,
b,5,S,T,12,3,lr,2,29/10/02,15-nov.,30-avr.,?,8-juin,28-mai,,,,
b,5,S,T,13,5,lr,2,29/10/02,26-nov.,5-mai,22-mai,10-juin,27-mai,,,,
b,6,H,T++,7,2,lr,2,29/10/02,4-dc.,2-mai,?,25/05 ?,21-mai,,,,
b,6,H,T++,7,7,lr,2,29/10/02,,,,,,,,,
b,6,H,T++,12,3,lr,2,29/10/02,15-nov.,25-avr.,11-mai,25-mai,22-mai,,,,
b,6,H,T++,13,5,lr,2,29/10/02,25-fvr.,29-avr.,?,29-mai,22-mai,,,,
c,1,S,T,7,2,lr,2,30/10/02,26/03?,,,,,,,,
c,1,S,T,7,7,lr,2,30/10/02,26-nov.,30-avr.,13-mai,10-juin,24-mai,,,,
c,1,S,T,12,3,lr,2,30/10/02,18-nov.,29-avr.,14-mai,,25-mai,,,,
c,1,S,T,13,5,lr,2,30/10/02,18-nov.,29-avr.,14-mai,13-juin,25-mai,,,,
c,2,H,T++,7,2,lr,2,30/10/02,19-mars,,,,,,,,
c,2,H,T++,7,7,lr,2,30/10/02,26-fvr.,30-avr.,08/05/2003?,3-juin,20-mai,,,,
c,2,H,T++,12,3,lr,2,30/10/02,18-nov.,24-avr.,08/05/2003?,2-juin,20-mai,,,,
c,2,H,T++,13,5,lr,2,30/10/02,15-nov.,24-avr.,08/05/2003?,3-juin,20-mai,,,,
c,3,H,T,7,2,lr,2,30/10/02,28-fvr.,2-mai,20-mai,12-juin,24-mai,,,,
c,3,H,T,7,7,lr,2,30/10/02,18-nov.,30-avr.,?,6-juin,26-mai,,,,
c,3,H,T,12,3,lr,2,30/10/02,26-nov.,30-avr.,?,10-juin,26-mai,,,,
c,3,H,T,13,5,lr,2,30/10/02,18-nov.,30-avr.,?,8-juin,23-mai,,,,
c,4,S,T++,7,2,lr,2,30/10/02,15-nov.,25-avr.,15-mai,1-juin,21-mai,,,,
c,4,S,T++,7,7,lr,2,30/10/02,15-nov.,25-avr.,?,1-juin,20-mai,,,,
c,4,S,T++,12,3,lr,2,30/10/02,26-nov.,2-mai,?,3-juin,?,,,,
c,4,S,T++,13,5,lr,2,30/10/02,18-nov.,24-avr.,10-mai,4-juin,21-mai,,,,
c,5,H,T+,7,2,lr,2,30/10/02,18-nov.,30-avr.,18-mai,5-juin,20-mai,,,,
c,5,H,T+,7,7,lr,2,30/10/02,18-nov.,24-avr.,14-mai,8-juin,20-mai,,,,
c,5,H,T+,12,3,lr,2,30/10/02,15-nov.,29-avr.,?,8-juin,20-mai,,,,
c,5,H,T+,13,5,lr,2,30/10/02,15-nov.,24-avr.,13-mai,3-juin,20-mai,,,,
c,6,S,T+,7,2,lr,2,30/10/02,26-nov.,23-avr.,?,8-juin,24-mai,,,,
c,6,S,T+,7,7,lr,2,30/10/02,,,,,,,,,
c,6,S,T+,12,3,lr,2,30/10/02,18-nov.,24-avr.,17-mai,27-mai,21-mai,,,,
c,6,S,T+,13,5,lr,2,30/10/02,18-nov.,24-avr.,?,8-juin,28-mai,,,,
d,1,S,T++,7,2,lr,2,30/10/02,26/11?,25-avr.,10-mai,25/05?,20-mai,,,,
d,1,S,T++,7,7,lr,2,30/10/02,18-nov.,,,,,,,,
d,1,S,T++,12,3,lr,2,30/10/02,26-nov.,,,,,,,,
d,1,S,T++,13,5,lr,2,30/10/02,,1-mai,17-mai,30/05?,26-mai,,,,
d,2,S,T+,7,2,lr,2,30/10/02,18-nov.,25-avr.,13-mai,3-juin,20-mai,,,,
d,2,S,T+,7,7,lr,2,30/10/02,15-nov.,25-avr.,10-mai,10/06?,18-mai,,,,
d,2,S,T+,12,3,lr,2,30/10/02,18-nov.,26-avr.,9-mai,10/06?,20-mai,,,,
d,2,S,T+,13,5,lr,2,30/10/02,18-nov.,26-mai,13-mai,13-juin,20-mai,,,,
d,3,H,T++,7,2,lr,2,30/10/02,15-nov.,22-avr.,7-mai,2-juin,20-mai,,,,
d,3,H,T++,7,7,lr,2,30/10/02,18-nov.,28-avr.,12-mai,5-juin,18-mai,,,,
d,3,H,T++,12,3,lr,2,30/10/02,2-avr.,,,,,,,,
d,3,H,T++,13,5,lr,2,30/10/02,30-mars,,,,,,,,
d,4,S,T,7,2,lr,2,30/10/02,18-nov.,28-avr.,9-mai,13-juin,23-mai,,,,
d,4,S,T,7,7,lr,2,30/10/02,18-nov.,29-avr.,13-mai,10-juin,22-mai,,,,
d,4,S,T,12,3,lr,2,30/10/02,18-nov.,4-mai,16-mai,05/06?,25-mai,,,,
d,4,S,T,13,5,lr,2,30/10/02,18-nov.,7-mai,21-mai,5-juin,23-mai,,,,
d,5,H,T+,7,2,lr,2,30/10/02,18-nov.,22-avr.,12-mai,13-juin,21-mai,,,,
d,5,H,T+,7,7,lr,2,30/10/02,18-nov.,25-avr.,9-mai,26-mai,21-mai,,,,
d,5,H,T+,12,3,lr,2,30/10/02,18-nov.,26-avr.,9-mai,10-juin,22-mai,,,,
d,5,H,T+,13,5,lr,2,30/10/02,18-nov.,22-avr.,9-mai,5-juin,20-mai,,,,
d,6,H,T,7,2,lr,2,30/10/02,18-nov.,30-avr.,5-mai,10-juin,25-mai,,,,
d,6,H,T,7,7,lr,2,30/10/02,18-nov.,14-mai,?,10-juin,25-mai,,,,
d,6,H,T,12,3,lr,2,30/10/02,18-nov.,4-mai,?,10-juin,25-mai,,,,
d,6,H,T,13,5,lr,2,30/10/02,18-nov.,10-mai,24-mai,10-juin,25-mai,,,,
e,1,H,T+,7,2,lr,2,31/10/02,18-nov.,24-avr.,10-mai,10-juin,23-mai,,,,
e,1,H,T+,7,7,lr,2,31/10/02,18-nov.,1-mai,10-mai,6-juin,21-mai,,,,
e,1,H,T+,12,3,lr,2,31/10/02,15-nov.,25-avr.,10-mai,6-juin,22-mai,,,,
e,1,H,T+,13,5,lr,2,31/10/02,18-nov.,25-avr.,10-mai,6-juin,21-mai,,,,
e,2,H,T,7,2,lr,2,31/10/02,,,,,,,,,
e,2,H,T,7,7,lr,2,31/10/02,30-mars,,,,,,,,
e,2,H,T,12,3,lr,2,31/10/02,,,,,,,,,
e,2,H,T,13,5,lr,2,31/10/02,5-avr.,,,,,,,,
e,3,H,T++,7,2,lr,2,31/10/02,,,,,,,,,
e,3,H,T++,7,7,lr,2,31/10/02,15-nov.,,,,,,,,
e,3,H,T++,12,3,lr,2,31/10/02,,22-avr.,9-mai,13-juin,20-mai,,,,
e,3,H,T++,13,5,lr,2,31/10/02,26/11?,,,,,,,,
e,4,S,T++,7,2,lr,2,31/10/02,,,,,,,,,
e,4,S,T++,7,7,lr,2,31/10/02,26-nov.,24-avr.,5-mai,26-mai,19-mai,,,,
e,4,S,T++,12,3,lr,2,31/10/02,15-nov.,25-avr.,6-mai,10-juin,21-mai,,,,
e,4,S,T++,13,5,lr,2,31/10/02,,,,,,,,,
e,5,S,T+,7,2,lr,2,31/10/02,18-nov.,2-mai,9-mai,1-juin,20-mai,,,,
e,5,S,T+,7,7,lr,2,31/10/02,15-nov.,,,,,,,,
e,5,S,T+,12,3,lr,2,31/10/02,15-nov.,25-avr.,9-mai,3-juin,21-mai,,,,
e,5,S,T+,13,5,lr,2,31/10/02,15-nov.,25-avr.,5-mai,2-juin,21-mai,,,,
e,6,S,T,7,2,lr,2,31/10/02,26-nov.,29-avr.,13-mai,13-juin,23-mai,,,,
e,6,S,T,7,7,lr,2,31/10/02,,9-mai,23-mai,12-juin,26-mai,,,,
e,6,S,T,12,3,lr,2,31/10/02,15-nov.,29-avr.,?,10-juin,24-mai,,,,
e,6,S,T,13,5,lr,2,31/10/02,18-nov.,30-avr.,,10-juin,25-mai,,,,
a,1,H,T+,1,6,lr,3,29/10/02,,,,,,,,,
a,1,H,T+,2,2,lr,3,29/10/02,,,,,,,,,
a,1,H,T+,9,5,lr,3,29/10/02,,,,,,,,,
a,1,H,T+,10,1,lr,3,29/10/02,,,,,,,,,
a,2,S,T++,1,6,lr,3,29/10/02,,,,,,,,,
a,2,S,T++,2,2,lr,3,29/10/02,,,,,,,,,
a,2,S,T++,9,5,lr,3,29/10/02,,,,,,,,,
a,2,S,T++,10,1,lr,3,29/10/02,,,,,,,,,
a,3,S,T,2,2,lr,3,29/10/02,,,,,,,,,
a,3,S,T,4,7,lr,3,29/10/02,17-avr.,,,,,,,,
a,3,S,T,9,5,lr,3,29/10/02,30-avr.,,,,,,,,
